x,a,b
4.4812,1.00023,-0.000234189
4.51128,1.00023,-0.000228608
4.54135,1.00022,-0.000221417
4.57143,1.00021,-0.000212672
4.6015,1.0002,-0.000202437
4.63158,1.00019,-0.000190783
4.66165,1.00018,-0.000177789
4.69173,1.00016,-0.000163538
4.7218,1.00015,-0.000148121
4.75188,1.00013,-0.000131634
4.78195,1.00011,-0.000114178
4.81203,1.0001,-9.58566e-05
4.84211,1.00008,-7.67798e-05
4.87218,1.00006,-5.70597e-05
4.90226,1.00004,-3.68111e-05
4.93233,1.00002,-1.61508e-05
4.96241,0.999995,4.80261e-06
4.99248,0.999974,2.59302e-05
5.02256,0.999953,4.71126e-05
5.05263,0.999932,6.82309e-05
5.08271,0.999911,8.91673e-05
5.11278,0.99989,0.000109806
5.14286,0.99987,0.000130032
5.17293,0.99985,0.000149735
5.20301,0.999831,0.000168808
5.23308,0.999813,0.000187145
5.26316,0.999795,0.000204648
5.29323,0.999779,0.000221222
5.32331,0.999763,0.000236778
5.35338,0.999749,0.00025123
5.38346,0.999735,0.000264503
5.41353,0.999723,0.000276525
5.44361,0.999713,0.00028723
5.47368,0.999703,0.000296561
5.50376,0.999696,0.000304468
5.53383,0.999689,0.000310908
5.56391,0.999684,0.000315844
5.59398,0.999681,0.000319251
5.62406,0.999679,0.000321106
5.65414,0.999679,0.000321398
5.68421,0.99968,0.000320123
5.71429,0.999683,0.000317283
5.74436,0.999687,0.000312891
5.77444,0.999693,0.000306964
5.80451,0.9997,0.000299528
5.83459,0.999709,0.000290618
5.86466,0.99972,0.000280274
5.89474,0.999731,0.000268543
5.92481,0.999745,0.000255479
5.95489,0.999759,0.000241143
5.98496,0.999774,0.000225602
6.01504,0.999791,0.000208926
6.04511,0.999809,0.000191195
6.07519,0.999828,0.000172489
6.10526,0.999847,0.000152897
6.13534,0.999867,0.000132508
6.16541,0.999889,0.000111418
6.19549,0.99991,8.9725e-05
6.22556,0.999932,6.75286e-05
6.25564,0.999955,4.49321e-05
6.28571,0.999978,2.20402e-05
6.31579,1,-1.04122e-06
6.34586,1.00002,-2.42053e-05
6.37594,1.00005,-4.7345e-05
6.40602,1.00007,-7.03533e-05
6.43609,1.00009,-9.31239e-05
6.46617,1.00012,-0.000115552
6.49624,1.00014,-0.000137533
6.52632,1.00016,-0.000158966
6.55639,1.00018,-0.000179752
6.58647,1.0002,-0.000199795
6.61654,1.00022,-0.000219002
6.64662,1.00024,-0.000237284
6.67669,1.00025,-0.000254556
6.70677,1.00027,-0.000270739
6.73684,1.00029,-0.000285757
6.76692,1.0003,-0.000299539
6.79699,1.00031,-0.000312022
6.82707,1.00032,-0.000323147
6.85714,1.00033,-0.000332861
6.88722,1.00034,-0.000341118
6.91729,1.00035,-0.000347878
6.94737,1.00035,-0.000353109
6.97744,1.00036,-0.000356783
7.00752,1.00036,-0.000358882
7.03759,1.00036,-0.000359394
7.06767,1.00036,-0.000358313
7.09774,1.00036,-0.000355642
7.12782,1.00035,-0.00035139
7.15789,1.00035,-0.000345573
7.18797,1.00034,-0.000338214
7.21805,1.00033,-0.000329344
7.24812,1.00032,-0.000318999
7.2782,1.00031,-0.000307225
7.30827,1.00029,-0.000294069
7.33835,1.00028,-0.000279591
7.36842,1.00026,-0.000263851
7.3985,1.00025,-0.000246918
7.42857,1.00023,-0.000228866
7.45865,1.00021,-0.000209774
7.48872,1.00019,-0.000189726
7.5188,1.00017,-0.00016881
7.54887,1.00015,-0.000147118
7.57895,1.00012,-0.000124747
7.60902,1.0001,-0.000101795
7.6391,1.00008,-7.83665e-05
7.66917,1.00005,-5.45646e-05
7.69925,1.00003,-3.04963e-05
7.72932,1.00001,-6.26987e-06
7.7594,0.999982,1.80055e-05
7.78947,0.999958,4.22199e-05
7.81955,0.999934,6.62637e-05
7.84962,0.99991,9.00273e-05
7.8797,0.999887,0.000113402
7.90977,0.999864,0.000136281
7.93985,0.999841,0.00015856
7.96992,0.99982,0.000180134
8,0.999799,0.000200904
8.03008,0.999779,0.000220774
8.06015,0.99976,0.000239649
8.09023,0.999743,0.000257443
8.1203,0.999726,0.000274069
8.15038,0.999711,0.00028945
8.18045,0.999696,0.000303511
8.21053,0.999684,0.000316185
8.2406,0.999673,0.000327408
8.27068,0.999663,0.000337127
8.30075,0.999655,0.000345292
8.33083,0.999648,0.000351862
8.3609,0.999643,0.000356802
8.39098,0.99964,0.000360085
8.42105,0.999638,0.000361691
8.45113,0.999638,0.00036161
8.4812,0.99964,0.000359838
8.51128,0.999644,0.000356378
8.54135,0.999649,0.000351244
8.57143,0.999656,0.000344454
8.6015,0.999664,0.000336039
8.63158,0.999674,0.000326034
8.66165,0.999686,0.000314482
8.69173,0.999699,0.000301437
8.7218,0.999713,0.000286956
8.75188,0.999729,0.000271108
8.78195,0.999746,0.000253965
8.81203,0.999764,0.000235607
8.84211,0.999784,0.000216123
8.87218,0.999804,0.000195604
8.90226,0.999826,0.000174149
8.93233,0.999848,0.000151863
8.96241,0.999871,0.000128854
8.99248,0.999895,0.000105235
9.02256,0.999919,8.11227e-05
9.05263,0.999943,5.66384e-05
9.08271,0.999968,3.19046e-05
9.11278,0.999993,7.04664e-06
9.14286,1.00002,-1.78088e-05
9.17293,1.00004,-4.2534e-05
9.20301,1.00007,-6.7001e-05
9.23308,1.00009,-9.1082e-05
9.26316,1.00011,-0.00011465
9.29323,1.00014,-0.000137581
9.32331,1.00016,-0.000159751
9.35338,1.00018,-0.000181042
9.38346,1.0002,-0.000201336
9.41353,1.00022,-0.000220523
9.44361,1.00024,-0.000238495
9.47368,1.00026,-0.000255151
9.50376,1.00027,-0.000270398
9.53383,1.00028,-0.000284146
9.56391,1.0003,-0.000296315
9.59398,1.00031,-0.000306833
9.62406,1.00032,-0.000315636
9.65414,1.00032,-0.000322669
9.68421,1.00033,-0.000327886
9.71429,1.00033,-0.000331251
9.74436,1.00033,-0.00033274
9.77444,1.00033,-0.000332338
9.80451,1.00033,-0.00033004
9.83459,1.00033,-0.000325854
9.86466,1.00032,-0.000319799
9.89474,1.00031,-0.000311904
9.92481,1.0003,-0.000302211
9.95489,1.00029,-0.000290771
9.98496,1.00028,-0.00027765
10.015,1.00026,-0.000262923
10.0451,1.00025,-0.000246674
10.0752,1.00023,-0.000229001
10.1053,1.00021,-0.000210011
10.1353,1.00019,-0.000189821
10.1654,1.00017,-0.000168556
10.1955,1.00015,-0.000146352
10.2256,1.00012,-0.00012335
10.2556,1.0001,-9.9702e-05
10.2857,1.00008,-7.55631e-05
10.3158,1.00005,-5.10961e-05
10.3459,1.00003,-2.64676e-05
10.3759,1,-1.84802e-06
10.406,0.999977,2.25896e-05
10.4361,0.999953,4.66708e-05
10.4662,0.99993,7.02212e-05
10.4962,0.999907,9.30671e-05
10.5263,0.999885,0.000115037
10.5564,0.999864,0.000135964
10.5865,0.999844,0.000155685
10.6165,0.999826,0.000174044
10.6466,0.999809,0.000190894
10.6767,0.999794,0.000206093
10.7068,0.99978,0.000219516
10.7368,0.999769,0.000231044
10.7669,0.999759,0.000240576
10.797,0.999752,0.000248023
10.8271,0.999747,0.000253314
10.8571,0.999744,0.000256393
10.8872,0.999743,0.000257225
10.9173,0.999744,0.000255794
10.9474,0.999748,0.000252104
10.9774,0.999754,0.00024618
11.0075,0.999762,0.000238071
11.0376,0.999772,0.000227847
11.0677,0.999784,0.000215603
11.0977,0.999799,0.000201456
11.1278,0.999814,0.000185546
11.1579,0.999832,0.000168038
11.188,0.999851,0.000149118
11.218,0.999871,0.000128996
11.2481,0.999892,0.000107901
11.2782,0.999914,8.60828e-05
11.3083,0.999936,6.38081e-05
11.3383,0.999959,4.136e-05
11.3684,0.999981,1.90348e-05
11.3985,1,-2.86089e-06
11.4286,1.00002,-2.40132e-05
11.4586,1.00004,-4.41052e-05
11.4887,1.00006,-6.28209e-05
11.5188,1.00008,-7.98501e-05
11.5489,1.00009,-9.48939e-05
11.5789,1.00011,-0.000107671
11.609,1.00012,-0.000117922
11.6391,1.00013,-0.000125421
11.6692,1.00013,-0.000129979
11.6992,1.00013,-0.000131455
11.7293,1.00013,-0.000129763
11.7594,1.00012,-0.000124886
11.7895,1.00012,-0.000116881
11.8195,1.00011,-0.000105896
11.8496,1.00009,-9.21769e-05
11.8797,1.00008,-7.60858e-05
11.9098,1.00006,-5.81111e-05
11.9398,1.00004,-3.88836e-05
11.9699,1.00002,-1.91922e-05
12,1,-3.60822e-16
