x,a,b
3.33835,0.708771,0.291229
3.36842,0.713097,0.286903
3.3985,0.717379,0.282621
3.42857,0.721618,0.278382
3.45865,0.725814,0.274186
3.48872,0.729966,0.270034
3.5188,0.734075,0.265925
3.54887,0.738141,0.261859
3.57895,0.742163,0.257837
3.60902,0.746143,0.253857
3.6391,0.750079,0.249921
3.66917,0.753973,0.246027
3.69925,0.757824,0.242176
3.72932,0.761633,0.238367
3.7594,0.765399,0.234601
3.78947,0.769123,0.230877
3.81955,0.772804,0.227196
3.84962,0.776444,0.223556
3.8797,0.780042,0.219958
3.90977,0.783598,0.216402
3.93985,0.787112,0.212888
3.96992,0.790585,0.209415
4,0.794017,0.205983
4.03008,0.797408,0.202592
4.06015,0.800758,0.199242
4.09023,0.804068,0.195932
4.1203,0.807337,0.192663
4.15038,0.810566,0.189434
4.18045,0.813754,0.186246
4.21053,0.816903,0.183097
4.2406,0.820013,0.179987
4.27068,0.823083,0.176917
4.30075,0.826114,0.173886
4.33083,0.829105,0.170895
4.3609,0.832059,0.167941
4.39098,0.834973,0.165027
4.42105,0.83785,0.16215
4.45113,0.840688,0.159312
4.4812,0.843489,0.156511
4.51128,0.846253,0.153747
4.54135,0.848979,0.151021
4.57143,0.851668,0.148332
4.6015,0.85432,0.14568
4.63158,0.856936,0.143064
4.66165,0.859516,0.140484
4.69173,0.86206,0.13794
4.7218,0.864569,0.135431
4.75188,0.867041,0.132959
4.78195,0.869479,0.130521
4.81203,0.871882,0.128118
4.84211,0.874251,0.125749
4.87218,0.876585,0.123415
4.90226,0.878886,0.121114
4.93233,0.881153,0.118847
4.96241,0.883386,0.116614
4.99248,0.885586,0.114414
5.02256,0.887754,0.112246
5.05263,0.889889,0.110111
5.08271,0.891992,0.108008
5.11278,0.894062,0.105938
5.14286,0.896102,0.103898
5.17293,0.89811,0.10189
5.20301,0.900087,0.0999131
5.23308,0.902033,0.0979667
5.26316,0.903949,0.0960507
5.29323,0.905835,0.0941648
5.32331,0.907691,0.0923087
5.35338,0.909518,0.0904821
5.38346,0.911315,0.0886846
5.41353,0.913084,0.086916
5.44361,0.914824,0.085176
5.47368,0.916536,0.0834642
5.50376,0.91822,0.0817804
5.53383,0.919876,0.0801242
5.56391,0.921505,0.0784953
5.59398,0.923106,0.0768935
5.62406,0.924682,0.0753184
5.65414,0.92623,0.0737698
5.68421,0.927753,0.0722472
5.71429,0.92925,0.0707505
5.74436,0.930721,0.0692792
5.77444,0.932167,0.0678332
5.80451,0.933588,0.066412
5.83459,0.934984,0.0650155
5.86466,0.936357,0.0636433
5.89474,0.937705,0.062295
5.92481,0.93903,0.0609705
5.95489,0.940331,0.0596693
5.98496,0.941609,0.0583913
6.01504,0.942864,0.057136
6.04511,0.944097,0.0559033
6.07519,0.945307,0.0546928
6.10526,0.946496,0.0535042
6.13534,0.947663,0.0523372
6.16541,0.948808,0.0511916
6.19549,0.949933,0.050067
6.22556,0.951037,0.0489633
6.25564,0.95212,0.0478799
6.28571,0.953183,0.0468168
6.31579,0.954226,0.0457736
6.34586,0.95525,0.0447501
6.37594,0.956254,0.0437459
6.40602,0.957239,0.0427608
6.43609,0.958206,0.0417945
6.46617,0.959153,0.0408467
6.49624,0.960083,0.0399172
6.52632,0.960994,0.0390057
6.55639,0.961888,0.0381119
6.58647,0.962764,0.0372356
6.61654,0.963624,0.0363764
6.64662,0.964466,0.0355342
6.67669,0.965291,0.0347087
6.70677,0.9661,0.0338997
6.73684,0.966893,0.0331067
6.76692,0.96767,0.0323297
6.79699,0.968432,0.0315684
6.82707,0.969178,0.0308225
6.85714,0.969908,0.0300917
6.88722,0.970624,0.0293759
6.91729,0.971325,0.0286748
6.94737,0.972012,0.0279881
6.97744,0.972684,0.0273156
7.00752,0.973343,0.0266571
7.03759,0.973988,0.0260124
7.06767,0.974619,0.0253811
7.09774,0.975237,0.0247632
7.12782,0.975842,0.0241583
7.15789,0.976434,0.0235662
7.18797,0.977013,0.0229868
7.21805,0.97758,0.0224198
7.24812,0.978135,0.021865
7.2782,0.978678,0.0213221
7.30827,0.979209,0.020791
7.33835,0.979728,0.0202715
7.36842,0.980237,0.0197633
7.3985,0.980734,0.0192663
7.42857,0.98122,0.0187802
7.45865,0.981695,0.0183049
7.48872,0.98216,0.0178402
7.5188,0.982614,0.0173858
7.54887,0.983058,0.0169415
7.57895,0.983493,0.0165073
7.60902,0.983917,0.0160828
7.6391,0.984332,0.015668
7.66917,0.984737,0.0152626
7.69925,0.985134,0.0148665
7.72932,0.985521,0.0144794
7.7594,0.985899,0.0141012
7.78947,0.986268,0.0137318
7.81955,0.986629,0.013371
7.84962,0.986981,0.0130185
7.8797,0.987326,0.0126743
7.90977,0.987662,0.0123382
7.93985,0.98799,0.0120099
7.96992,0.988311,0.0116894
8,0.988623,0.0113766
8.03008,0.988929,0.0110711
8.06015,0.989227,0.010773
8.09023,0.989518,0.010482
8.1203,0.989802,0.0101981
8.15038,0.990079,0.00992097
8.18045,0.990349,0.00965059
8.21053,0.990613,0.00938678
8.2406,0.990871,0.00912942
8.27068,0.991122,0.00887837
8.30075,0.991367,0.0086335
8.33083,0.991605,0.00839467
8.3609,0.991838,0.00816176
8.39098,0.992065,0.00793465
8.42105,0.992287,0.0077132
8.45113,0.992503,0.0074973
8.4812,0.992713,0.00728683
8.51128,0.992918,0.00708167
8.54135,0.993118,0.0068817
8.57143,0.993313,0.00668681
8.6015,0.993503,0.00649688
8.63158,0.993688,0.00631181
8.66165,0.993869,0.0061315
8.69173,0.994044,0.00595582
8.7218,0.994215,0.00578468
8.75188,0.994382,0.00561798
8.78195,0.994544,0.00545562
8.81203,0.994703,0.00529749
8.84211,0.994856,0.00514351
8.87218,0.995006,0.00499357
8.90226,0.995152,0.00484758
8.93233,0.995295,0.00470545
8.96241,0.995433,0.00456709
8.99248,0.995568,0.00443242
9.02256,0.995699,0.00430134
9.05263,0.995826,0.00417377
9.08271,0.99595,0.00404963
9.11278,0.996071,0.00392883
9.14286,0.996189,0.0038113
9.17293,0.996303,0.00369696
9.20301,0.996414,0.00358573
9.23308,0.996522,0.00347753
9.26316,0.996628,0.0033723
9.29323,0.99673,0.00326995
9.32331,0.99683,0.00317043
9.35338,0.996926,0.00307365
9.38346,0.99702,0.00297955
9.41353,0.997112,0.00288807
9.44361,0.997201,0.00279913
9.47368,0.997287,0.00271268
9.50376,0.997371,0.00262865
9.53383,0.997453,0.00254698
9.56391,0.997532,0.00246761
9.59398,0.99761,0.00239048
9.62406,0.997684,0.00231554
9.65414,0.997757,0.00224272
9.68421,0.997828,0.00217198
9.71429,0.997897,0.00210325
9.74436,0.997964,0.00203649
9.77444,0.998028,0.00197165
9.80451,0.998091,0.00190866
9.83459,0.998153,0.00184749
9.86466,0.998212,0.00178809
9.89474,0.99827,0.0017304
9.92481,0.998326,0.00167439
9.95489,0.99838,0.00162
9.98496,0.998433,0.0015672
10.015,0.998484,0.00151593
10.0451,0.998534,0.00146616
10.0752,0.998582,0.00141785
10.1053,0.998629,0.00137095
10.1353,0.998675,0.00132543
10.1654,0.998719,0.00128124
10.1955,0.998762,0.00123835
10.2256,0.998803,0.00119672
10.2556,0.998844,0.00115632
10.2857,0.998883,0.00111711
10.3158,0.998921,0.00107905
10.3459,0.998958,0.00104212
10.3759,0.998994,0.00100628
10.406,0.999029,0.000971487
10.4361,0.999062,0.000937724
10.4662,0.999095,0.000904955
10.4962,0.999127,0.000873151
10.5263,0.999158,0.00084228
10.5564,0.999188,0.000812316
10.5865,0.999217,0.000783229
10.6165,0.999245,0.000754993
10.6466,0.999272,0.000727579
10.6767,0.999299,0.000700962
10.7068,0.999325,0.000675117
10.7368,0.99935,0.000650017
10.7669,0.999374,0.000625638
10.797,0.999398,0.000601956
10.8271,0.999421,0.000578947
10.8571,0.999443,0.000556589
10.8872,0.999465,0.000534859
10.9173,0.999486,0.000513733
10.9474,0.999507,0.000493192
10.9774,0.999527,0.000473214
11.0075,0.999546,0.000453777
11.0376,0.999565,0.000434862
11.0677,0.999584,0.000416448
11.0977,0.999601,0.000398516
11.1278,0.999619,0.000381046
11.1579,0.999636,0.000364021
11.188,0.999653,0.000347421
11.218,0.999669,0.000331228
11.2481,0.999685,0.000315424
11.2782,0.9997,0.000299992
11.3083,0.999715,0.000284915
11.3383,0.99973,0.000270176
11.3684,0.999744,0.000255758
11.3985,0.999758,0.000241644
11.4286,0.999772,0.00022782
11.4586,0.999786,0.000214268
11.4887,0.999799,0.000200973
11.5188,0.999812,0.00018792
11.5489,0.999825,0.000175094
11.5789,0.999838,0.000162479
11.609,0.99985,0.000150061
11.6391,0.999862,0.000137824
11.6692,0.999874,0.000125756
11.6992,0.999886,0.00011384
11.7293,0.999898,0.000102062
11.7594,0.99991,9.04097e-05
11.7895,0.999921,7.88676e-05
11.8195,0.999933,6.7422e-05
11.8496,0.999944,5.60591e-05
11.8797,0.999955,4.47649e-05
11.9098,0.999966,3.35257e-05
11.9398,0.999978,2.23277e-05
11.9699,0.999989,1.1157e-05
12,1,2.77556e-16
