x,a,b
6.58647,0.70549,0.291594
6.61654,0.707012,0.290205
6.64662,0.708541,0.288819
6.67669,0.710077,0.287437
6.70677,0.711621,0.286059
6.73684,0.713172,0.284682
6.76692,0.714731,0.283308
6.79699,0.716296,0.281935
6.82707,0.717868,0.280563
6.85714,0.719446,0.27919
6.88722,0.72103,0.277816
6.91729,0.72262,0.27644
6.94737,0.724217,0.275062
6.97744,0.725819,0.27368
7.00752,0.727426,0.272293
7.03759,0.729039,0.270902
7.06767,0.730657,0.269504
7.09774,0.732279,0.268099
7.12782,0.733907,0.266686
7.15789,0.735539,0.265265
7.18797,0.737176,0.263834
7.21805,0.738817,0.262393
7.24812,0.740462,0.260941
7.2782,0.742111,0.259477
7.30827,0.743763,0.258001
7.33835,0.74542,0.256511
7.36842,0.747079,0.255008
7.3985,0.748743,0.25349
7.42857,0.750409,0.251958
7.45865,0.752078,0.25041
7.48872,0.75375,0.248846
7.5188,0.755425,0.247266
7.54887,0.757103,0.24567
7.57895,0.758783,0.244057
7.60902,0.760466,0.242427
7.6391,0.76215,0.240781
7.66917,0.763837,0.239117
7.69925,0.765526,0.237437
7.72932,0.767216,0.23574
7.7594,0.768909,0.234026
7.78947,0.770603,0.232296
7.81955,0.772298,0.23055
7.84962,0.773995,0.228789
7.8797,0.775693,0.227012
7.90977,0.777392,0.225221
7.93985,0.779092,0.223416
7.96992,0.780793,0.221598
8,0.782495,0.219767
8.03008,0.784198,0.217924
8.06015,0.785902,0.21607
8.09023,0.787606,0.214207
8.1203,0.78931,0.212334
8.15038,0.791015,0.210453
8.18045,0.792721,0.208566
8.21053,0.794426,0.206672
8.2406,0.796132,0.204773
8.27068,0.797837,0.20287
8.30075,0.799543,0.200965
8.33083,0.801249,0.199059
8.3609,0.802954,0.197152
8.39098,0.804659,0.195245
8.42105,0.806364,0.193341
8.45113,0.808069,0.19144
8.4812,0.809773,0.189544
8.51128,0.811476,0.187653
8.54135,0.813179,0.185768
8.57143,0.814882,0.183891
8.6015,0.816583,0.182023
8.63158,0.818284,0.180164
8.66165,0.819985,0.178316
8.69173,0.821684,0.17648
8.7218,0.823383,0.174655
8.75188,0.82508,0.172844
8.78195,0.826777,0.171047
8.81203,0.828473,0.169264
8.84211,0.830167,0.167496
8.87218,0.831861,0.165744
8.90226,0.833553,0.164007
8.93233,0.835244,0.162287
8.96241,0.836934,0.160583
8.99248,0.838623,0.158896
9.02256,0.84031,0.157225
9.05263,0.841996,0.15557
9.08271,0.843681,0.153932
9.11278,0.845364,0.15231
9.14286,0.847046,0.150703
9.17293,0.848727,0.149112
9.20301,0.850406,0.147536
9.23308,0.852083,0.145973
9.26316,0.85376,0.144424
9.29323,0.855434,0.142888
9.32331,0.857107,0.141363
9.35338,0.858779,0.139849
9.38346,0.860448,0.138344
9.41353,0.862117,0.136849
9.44361,0.863783,0.13536
9.47368,0.865448,0.133878
9.50376,0.867112,0.132401
9.53383,0.868773,0.130928
9.56391,0.870433,0.129457
9.59398,0.872091,0.127987
9.62406,0.873748,0.126517
9.65414,0.875403,0.125045
9.68421,0.877056,0.123571
9.71429,0.878707,0.122092
9.74436,0.880357,0.120607
9.77444,0.882005,0.119116
9.80451,0.883651,0.117616
9.83459,0.885296,0.116108
9.86466,0.886938,0.114589
9.89474,0.888579,0.113058
9.92481,0.890219,0.111516
9.95489,0.891856,0.109961
9.98496,0.893492,0.108391
10.015,0.895126,0.106808
10.0451,0.896758,0.10521
10.0752,0.898388,0.103596
10.1053,0.900017,0.101967
10.1353,0.901644,0.100323
10.1654,0.903269,0.0986629
10.1955,0.904893,0.096988
10.2256,0.906514,0.0952984
10.2556,0.908135,0.0935945
10.2857,0.909753,0.0918772
10.3158,0.91137,0.0901471
10.3459,0.912985,0.0884055
10.3759,0.914598,0.0866533
10.406,0.91621,0.0848919
10.4361,0.91782,0.0831227
10.4662,0.919429,0.0813473
10.4962,0.921036,0.0795674
10.5263,0.922642,0.0777846
10.5564,0.924246,0.076001
10.5865,0.925848,0.0742183
10.6165,0.927449,0.0724386
10.6466,0.929049,0.070664
10.6767,0.930647,0.0688964
10.7068,0.932244,0.0671379
10.7368,0.933839,0.0653904
10.7669,0.935433,0.0636559
10.797,0.937025,0.0619363
10.8271,0.938617,0.0602332
10.8571,0.940207,0.0585483
10.8872,0.941795,0.0568829
10.9173,0.943383,0.0552383
10.9474,0.944969,0.0536154
10.9774,0.946555,0.052015
11.0075,0.948139,0.0504375
11.0376,0.949722,0.048883
11.0677,0.951304,0.0473514
11.0977,0.952885,0.0458419
11.1278,0.954465,0.0443537
11.1579,0.956044,0.0428854
11.188,0.957622,0.0414353
11.218,0.959199,0.0400012
11.2481,0.960776,0.0385805
11.2782,0.962351,0.0371704
11.3083,0.963926,0.0357675
11.3383,0.9655,0.0343681
11.3684,0.967074,0.0329684
11.3985,0.968646,0.031564
11.4286,0.970218,0.0301508
11.4586,0.97179,0.0287243
11.4887,0.97336,0.02728
11.5188,0.97493,0.0258138
11.5489,0.9765,0.0243216
11.5789,0.978069,0.0228
11.609,0.979638,0.0212463
11.6391,0.981206,0.0196585
11.6692,0.982774,0.018036
11.6992,0.984341,0.0163795
11.7293,0.985908,0.0146917
11.7594,0.987475,0.0129773
11.7895,0.989041,0.0112438
11.8195,0.990607,0.00950168
11.8496,0.992173,0.00776523
11.8797,0.993739,0.00605284
11.9098,0.995304,0.00438787
11.9398,0.99687,0.00279926
11.9699,0.998435,0.00132241
12,1,0
