x,a,b
4.78195,0.983284,0.0167162
4.81203,0.983959,0.016041
4.84211,0.98461,0.0153898
4.87218,0.985238,0.014762
4.90226,0.985843,0.0141568
4.93233,0.986426,0.0135736
4.96241,0.986988,0.0130117
4.99248,0.98753,0.0124704
5.02256,0.988051,0.0119491
5.05263,0.988553,0.0114472
5.08271,0.989036,0.010964
5.11278,0.989501,0.010499
5.14286,0.989948,0.0100515
5.17293,0.990379,0.00962109
5.20301,0.990793,0.00920712
5.23308,0.991191,0.00880906
5.26316,0.991574,0.00842639
5.29323,0.991941,0.00805859
5.32331,0.992295,0.00770518
5.35338,0.992634,0.00736565
5.38346,0.99296,0.00703955
5.41353,0.993274,0.0067264
5.44361,0.993574,0.00642577
5.47368,0.993863,0.00613721
5.50376,0.99414,0.00586031
5.53383,0.994405,0.00559466
5.56391,0.99466,0.00533985
5.59398,0.994905,0.00509549
5.62406,0.995139,0.00486123
5.65414,0.995363,0.00463668
5.68421,0.995579,0.00442149
5.71429,0.995785,0.00421533
5.74436,0.995982,0.00401786
5.77444,0.996171,0.00382875
5.80451,0.996352,0.00364771
5.83459,0.996526,0.00347442
5.86466,0.996691,0.00330858
5.89474,0.99685,0.00314993
5.92481,0.997002,0.00299818
5.95489,0.997147,0.00285308
5.98496,0.997286,0.00271435
6.01504,0.997418,0.00258176
6.04511,0.997545,0.00245506
6.07519,0.997666,0.00233403
6.10526,0.997782,0.00221844
6.13534,0.997892,0.00210808
6.16541,0.997997,0.00200272
6.19549,0.998098,0.00190219
6.22556,0.998194,0.00180627
6.25564,0.998285,0.00171478
6.28571,0.998372,0.00162754
6.31579,0.998456,0.00154438
6.34586,0.998535,0.00146512
6.37594,0.99861,0.00138962
6.40602,0.998682,0.00131769
6.43609,0.998751,0.00124921
6.46617,0.998816,0.00118402
6.49624,0.998878,0.00112198
6.52632,0.998937,0.00106295
6.55639,0.998993,0.00100682
6.58647,0.999047,0.00095344
6.61654,0.999097,0.000902707
6.64662,0.999146,0.000854498
6.67669,0.999191,0.000808704
6.70677,0.999235,0.000765216
6.73684,0.999276,0.000723931
6.76692,0.999315,0.00068475
6.79699,0.999352,0.000647578
6.82707,0.999388,0.000612322
6.85714,0.999421,0.000578895
6.88722,0.999453,0.000547211
6.91729,0.999483,0.000517189
6.94737,0.999511,0.000488752
6.97744,0.999538,0.000461823
7.00752,0.999564,0.00043633
7.03759,0.999588,0.000412205
7.06767,0.999611,0.00038938
7.09774,0.999632,0.000367792
7.12782,0.999653,0.00034738
7.15789,0.999672,0.000328084
7.18797,0.99969,0.000309849
7.21805,0.999707,0.000292621
7.24812,0.999724,0.000276347
7.2782,0.999739,0.000260979
7.30827,0.999754,0.000246468
7.33835,0.999767,0.00023277
7.36842,0.99978,0.000219841
7.3985,0.999792,0.00020764
7.42857,0.999804,0.000196127
7.45865,0.999815,0.000185263
7.48872,0.999825,0.000175013
7.5188,0.999835,0.000165343
7.54887,0.999844,0.000156218
7.57895,0.999852,0.000147609
7.60902,0.999861,0.000139484
7.6391,0.999868,0.000131816
7.66917,0.999875,0.000124577
7.69925,0.999882,0.000117742
7.72932,0.999889,0.000111286
7.7594,0.999895,0.000105186
7.78947,0.999901,9.94203e-05
7.81955,0.999906,9.39679e-05
7.84962,0.999911,8.88093e-05
7.8797,0.999916,8.39258e-05
7.90977,0.999921,7.93001e-05
7.93985,0.999925,7.49157e-05
7.96992,0.999929,7.0757e-05
8,0.999933,6.68096e-05
8.03008,0.999937,6.30598e-05
8.06015,0.999941,5.94949e-05
8.09023,0.999944,5.61031e-05
8.1203,0.999947,5.28732e-05
8.15038,0.99995,4.97948e-05
8.18045,0.999953,4.68586e-05
8.21053,0.999956,4.40555e-05
8.2406,0.999959,4.13776e-05
8.27068,0.999961,3.88171e-05
8.30075,0.999964,3.63672e-05
8.33083,0.999966,3.40217e-05
8.3609,0.999968,3.17748e-05
8.39098,0.99997,2.96212e-05
8.42105,0.999972,2.75563e-05
8.45113,0.999974,2.55758e-05
8.4812,0.999976,2.36759e-05
8.51128,0.999978,2.18532e-05
8.54135,0.99998,2.01046e-05
8.57143,0.999982,1.84277e-05
8.6015,0.999983,1.682e-05
8.63158,0.999985,1.52795e-05
8.66165,0.999986,1.38045e-05
8.69173,0.999988,1.23936e-05
8.7218,0.999989,1.10453e-05
8.75188,0.99999,9.7588e-06
8.78195,0.999991,8.53307e-06
8.81203,0.999993,7.36741e-06
8.84211,0.999994,6.26121e-06
8.87218,0.999995,5.21398e-06
8.90226,0.999996,4.22528e-06
8.93233,0.999997,3.29477e-06
8.96241,0.999998,2.42213e-06
8.99248,0.999998,1.60706e-06
9.02256,0.999999,8.49263e-07
9.05263,1,1.48442e-07
9.08271,1,-4.95749e-07
9.11278,1,-1.0837e-06
9.14286,1,-1.61585e-06
9.17293,1,-2.09274e-06
9.20301,1,-2.51498e-06
9.23308,1,-2.88329e-06
9.26316,1,-3.19848e-06
9.29323,1,-3.46152e-06
9.32331,1,-3.67345e-06
9.35338,1,-3.8355e-06
9.38346,1,-3.949e-06
9.41353,1,-4.01543e-06
9.44361,1,-4.03642e-06
9.47368,1,-4.01373e-06
9.50376,1,-3.94928e-06
9.53383,1,-3.84512e-06
9.56391,1,-3.70344e-06
9.59398,1,-3.52657e-06
9.62406,1,-3.31695e-06
9.65414,1,-3.07715e-06
9.68421,1,-2.80986e-06
9.71429,1,-2.51786e-06
9.74436,1,-2.20402e-06
9.77444,1,-1.87129e-06
9.80451,1,-1.52269e-06
9.83459,1,-1.16127e-06
9.86466,1,-7.90151e-07
9.89474,1,-4.12437e-07
9.92481,1,-3.12514e-08
9.95489,1,3.50299e-07
9.98496,0.999999,7.29144e-07
10.015,0.999999,1.10226e-06
10.0451,0.999999,1.4667e-06
10.0752,0.999998,1.81961e-06
10.1053,0.999998,2.15823e-06
10.1353,0.999998,2.47994e-06
10.1654,0.999997,2.78226e-06
10.1955,0.999997,3.06287e-06
10.2256,0.999997,3.31966e-06
10.2556,0.999996,3.55067e-06
10.2857,0.999996,3.7542e-06
10.3158,0.999996,3.92876e-06
10.3459,0.999996,4.07311e-06
10.3759,0.999996,4.18625e-06
10.406,0.999996,4.26748e-06
10.4361,0.999996,4.31634e-06
10.4662,0.999996,4.33269e-06
10.4962,0.999996,4.31665e-06
10.5263,0.999996,4.26865e-06
10.5564,0.999996,4.18941e-06
10.5865,0.999996,4.07994e-06
10.6165,0.999996,3.94154e-06
10.6466,0.999996,3.7758e-06
10.6767,0.999996,3.58456e-06
10.7068,0.999997,3.36994e-06
10.7368,0.999997,3.13428e-06
10.7669,0.999997,2.88019e-06
10.797,0.999997,2.61042e-06
10.8271,0.999998,2.32795e-06
10.8571,0.999998,2.0359e-06
10.8872,0.999998,1.73748e-06
10.9173,0.999999,1.43602e-06
10.9474,0.999999,1.1349e-06
10.9774,0.999999,8.37495e-07
11.0075,0.999999,5.47159e-07
11.0376,1,2.67177e-07
11.0677,1,7.17284e-10
11.0977,1,-2.49214e-07
11.1278,1,-4.79818e-07
11.1579,1,-6.88549e-07
11.188,1,-8.73165e-07
11.218,1,-1.03177e-06
11.2481,1,-1.16285e-06
11.2782,1,-1.26533e-06
11.3083,1,-1.3386e-06
11.3383,1,-1.38256e-06
11.3684,1,-1.39761e-06
11.3985,1,-1.38473e-06
11.4286,1,-1.34543e-06
11.4586,1,-1.2818e-06
11.4887,1,-1.19645e-06
11.5188,1,-1.09256e-06
11.5489,1,-9.73745e-07
11.5789,1,-8.44072e-07
11.609,1,-7.07953e-07
11.6391,1,-5.70045e-07
11.6692,1,-4.35131e-07
11.6992,1,-3.07963e-07
11.7293,1,-1.93078e-07
11.7594,1,-9.45807e-08
11.7895,1,-1.58825e-08
11.8195,1,4.05938e-08
11.8496,1,7.3761e-08
11.8797,1,8.42626e-08
11.9098,1,7.49232e-08
11.9398,1,5.12589e-08
11.9699,1,2.20526e-08
12,1,2.22045e-16
