t,E_dc,I,C_l,C_r
4.8,-5.2,0.225167,0.437641,0.464093
4.88,-5.12,0.182024,0.440467,0.461997
4.96,-5.04,0.149018,0.434263,0.451897
5.04,-4.96,0.139682,0.428837,0.445231
5.12,-4.88,0.159652,0.433582,0.452102
5.2,-4.8,0.207496,0.455276,0.479247
5.28,-4.72,0.275465,0.496918,0.528975
5.36,-4.64,0.34877,0.556486,0.597737
5.44,-4.56,0.407192,0.626013,0.675161
5.52,-4.48,0.432684,0.693065,0.746327
5.6,-4.4,0.418652,0.745322,0.797684
5.68,-4.32,0.372937,0.775563,0.82273
5.76,-4.24,0.31381,0.784127,0.824071
5.84,-4.16,0.263344,0.778464,0.812021
5.92,-4.08,0.240469,0.770568,0.801053
6,-4,0.255246,0.773139,0.805229
6.08,-3.92,0.306242,0.795717,0.834089
6.16,-3.84,0.380794,0.841832,0.88983
6.24,-3.76,0.457615,0.907519,0.965974
6.32,-3.68,0.513618,0.982074,1.04875
6.4,-3.6,0.533812,1.05195,1.1223
6.48,-3.52,0.516798,1.10605,1.17497
6.56,-3.44,0.472128,1.13903,1.20253
6.64,-3.36,0.414894,1.15159,1.20769
6.72,-3.28,0.362373,1.1496,1.19869
6.8,-3.2,0.331266,1.14284,1.1876
6.88,-3.12,0.332798,1.1427,1.18744
6.96,-3.04,0.367263,1.15849,1.20769
7.04,-2.96,0.422315,1.19365,1.25034
7.12,-2.88,0.477613,1.24418,1.3087
7.2,-2.8,0.514419,1.3005,1.37057
7.28,-2.72,0.523946,1.35218,1.42408
7.36,-2.64,0.508256,1.39197,1.46214
7.44,-2.56,0.475276,1.41713,1.48306
7.52,-2.48,0.434357,1.42853,1.489
7.6,-2.4,0.39518,1.42964,1.48476
7.68,-2.32,0.367723,1.42613,1.4774
7.76,-2.24,0.360087,1.42508,1.47515
7.84,-2.16,0.374015,1.43288,1.48472
7.92,-2.08,0.402182,1.45234,1.50802
8,-2,0.431301,1.48123,1.54098
8.08,-1.92,0.449598,1.51363,1.57601
8.16,-1.84,0.452327,1.54336,1.60621
8.24,-1.76,0.441357,1.56645,1.62785
8.32,-1.68,0.421403,1.58158,1.64029
8.4,-1.6,0.39729,1.58928,1.64473
8.48,-1.52,0.373555,1.59126,1.64347
8.56,-1.44,0.354945,1.59015,1.63978
8.64,-1.36,0.34585,1.58943,1.63775
8.72,-1.28,0.348013,1.59254,1.64106
8.8,-1.2,0.358435,1.60135,1.6512
8.88,-1.12,0.370445,1.61509,1.6665
8.96,-1.04,0.377745,1.63095,1.68326
9.04,-0.96,0.377641,1.64578,1.69797
9.12,-0.88,0.370934,1.65756,1.70874
9.2,-0.8,0.359902,1.66558,1.71521
9.28,-0.72,0.346813,1.67006,1.7179
9.36,-0.64,0.333659,1.67172,1.71779
9.44,-0.56,0.322486,1.67168,1.71624
9.52,-0.48,0.315346,1.67144,1.71501
9.6,-0.4,0.313386,1.67261,1.71586
9.68,-0.32,0.315687,1.67625,1.71972
9.76,-0.24,0.31939,1.68224,1.7261
9.84,-0.16,0.321451,1.68944,1.73342
9.92,-0.08,0.320349,1.69638,1.74006
10,1.63425e-13,0.316252,1.70208,1.74507
10.08,0.08,0.310134,1.70613,1.74822
10.16,0.16,0.303009,1.70859,1.74968
10.24,0.24,0.295746,1.70973,1.74985
10.32,0.32,0.289203,1.71001,1.74927
10.4,0.4,0.284279,1.71004,1.74865
10.48,0.48,0.281601,1.71054,1.74876
10.56,0.56,0.280981,1.71204,1.75011
10.64,0.64,0.281303,1.71461,1.75261
10.72,0.72,0.281189,1.71781,1.75566
10.8,0.8,0.279817,1.72103,1.75855
10.88,0.88,0.277131,1.72378,1.7608
10.96,0.96,0.27351,1.72582,1.76227
11.04,1.04,0.269394,1.72717,1.76302
11.12,1.12,0.265169,1.7279,1.76319
11.2,1.2,0.261198,1.72822,1.763
11.28,1.28,0.257873,1.72836,1.76271
11.36,1.36,0.255505,1.72863,1.76267
11.44,1.44,0.254104,1.7293,1.76311
11.52,1.52,0.253263,1.73044,1.76406
11.6,1.6,0.25238,1.73191,1.76529
11.68,1.68,0.251027,1.73345,1.76652
11.76,1.76,0.24911,1.73481,1.76751
11.84,1.84,0.246759,1.73589,1.76818
11.92,1.92,0.244161,1.73665,1.76855
12,2,0.241489,1.73713,1.76867
12.08,2.08,0.238909,1.7374,1.76861
12.16,2.16,0.236592,1.73756,1.76849
12.24,2.24,0.234692,1.73776,1.76844
12.32,2.32,0.23325,1.7381,1.76857
12.4,2.4,0.232125,1.73866,1.76892
12.48,2.48,0.231059,1.73938,1.76941
12.56,2.56,0.229833,1.74016,1.76993
12.64,2.64,0.228369,1.74089,1.77036
12.72,2.72,0.226698,1.7415,1.77066
12.8,2.8,0.224899,1.74197,1.77084
12.88,2.88,0.223052,1.74229,1.77091
12.96,2.96,0.221237,1.74251,1.7709
13.04,3.04,0.219537,1.74266,1.77085
13.12,3.12,0.21803,1.74282,1.77082
13.2,3.2,0.21675,1.74303,1.77085
13.28,3.28,0.21565,1.74334,1.77097
13.36,3.36,0.214621,1.74374,1.77117
13.44,3.44,0.213548,1.74418,1.77138
13.52,3.52,0.212376,1.74461,1.77156
13.6,3.6,0.211101,1.74499,1.7717
13.68,3.68,0.209754,1.7453,1.77178
13.76,3.76,0.208374,1.74553,1.77182
13.84,3.84,0.207003,1.74571,1.77182
13.92,3.92,0.205688,1.74584,1.7718
14,4,0.20447,1.74597,1.77179
14.08,4.08,0.203375,1.74612,1.77179
14.16,4.16,0.20239,1.74632,1.77184
14.24,4.24,0.201463,1.74657,1.77191
14.32,4.32,0.200536,1.74685,1.772
14.4,4.4,0.199567,1.74713,1.77208
14.48,4.48,0.198545,1.74739,1.77214
14.56,4.56,0.197477,1.74762,1.77217
14.64,4.64,0.196383,1.7478,1.77219
14.72,4.72,0.19529,1.74794,1.7722
14.8,4.8,0.194225,1.74806,1.77219
14.88,4.88,0.193216,1.74817,1.77218
14.96,4.96,0.192281,1.74828,1.77218
15.04,5.04,0.191418,1.74843,1.7722
15.12,5.12,0.190602,1.7486,1.77222
15.2,5.2,0.189801,1.7488,1.77226
15.28,5.28,0.188983,1.74901,1.77229
15.36,5.36,0.188133,1.74921,1.77232
15.44,5.44,0.187253,1.74938,1.77234
15.52,5.52,0.186351,1.74953,1.77235
15.6,5.6,0.185443,1.74965,1.77235
15.68,5.68,0.184551,1.74975,1.77235
15.76,5.76,0.183695,1.74985,1.77234
15.84,5.84,0.182888,1.74994,1.77234
15.92,5.92,0.182132,1.75005,1.77235
16,6,0.181417,1.75019,1.77236
16.08,6.08,0.180719,1.75034,1.77237
16.16,6.16,0.180016,1.7505,1.77239
16.24,6.24,0.179294,1.75066,1.7724
16.32,6.32,0.178548,1.75081,1.77241
16.4,6.4,0.177783,1.75093,1.77241
16.48,6.48,0.17701,1.75104,1.77241
16.56,6.56,0.176244,1.75113,1.77241
16.64,6.64,0.175502,1.75121,1.77241
16.72,6.72,0.174797,1.75129,1.77241
16.8,6.8,0.174131,1.75138,1.77241
16.88,6.88,0.173499,1.75149,1.77241
16.96,6.96,0.172886,1.75161,1.77242
17.04,7.04,0.172274,1.75174,1.77242
17.12,7.12,0.171649,1.75188,1.77243
17.2,7.2,0.171005,1.752,1.77243
17.28,7.28,0.170344,1.75211,1.77244
17.36,7.36,0.169672,1.75221,1.77244
17.44,7.44,0.169004,1.75229,1.77244
17.52,7.52,0.168351,1.75236,1.77244
17.6,7.6,0.167727,1.75243,1.77244
17.68,7.68,0.167135,1.7525,1.77244
17.76,7.76,0.166572,1.75259,1.77244
17.84,7.84,0.166028,1.75269,1.77244
17.92,7.92,0.165488,1.75281,1.77244
18,8,0.16494,1.75292,1.77244
18.08,8.08,0.164376,1.75303,1.77245
18.16,8.16,0.163796,1.75313,1.77245
18.24,8.24,0.163206,1.75322,1.77245
18.32,8.32,0.162614,1.75329,1.77245
18.4,8.4,0.162034,1.75335,1.77245
18.48,8.48,0.161475,1.75341,1.77245
18.56,8.56,0.160944,1.75348,1.77245
18.64,8.64,0.160438,1.75355,1.77245
18.72,8.72,0.15995,1.75364,1.77245
18.8,8.8,0.159469,1.75374,1.77245
18.88,8.88,0.158983,1.75384,1.77245
18.96,8.96,0.158484,1.75394,1.77245
19.04,9.04,0.15797,1.75403,1.77245
19.12,9.12,0.157446,1.75411,1.77245
19.2,9.2,0.156918,1.75417,1.77245
19.28,9.28,0.156397,1.75423,1.77245
19.36,9.36,0.155893,1.75428,1.77245
19.44,9.44,0.155412,1.75434,1.77245
19.52,9.52,0.154953,1.75441,1.77245
19.6,9.6,0.154513,1.75448,1.77245
19.68,9.68,0.15408,1.75457,1.77245
19.76,9.76,0.153644,1.75466,1.77245
19.84,9.84,0.153199,1.75475,1.77245
19.92,9.92,0.15274,1.75483,1.77245
20,10,0.15227,1.7549,1.77245
20.08,9.92,0.151729,1.75494,1.77245
20.16,9.84,0.151229,1.75497,1.77245
20.24,9.76,0.150748,1.75499,1.77245
20.32,9.68,0.15029,1.75501,1.77245
20.4,9.6,0.149855,1.75504,1.77245
20.48,9.52,0.149441,1.75507,1.77245
20.56,9.44,0.149039,1.75512,1.77245
20.64,9.36,0.148639,1.75518,1.77245
20.72,9.28,0.14823,1.75523,1.77245
20.8,9.2,0.147808,1.75528,1.77245
20.88,9.12,0.147374,1.75532,1.77245
20.96,9.04,0.146931,1.75536,1.77245
21.04,8.96,0.146488,1.75538,1.77245
21.12,8.88,0.146055,1.75539,1.77245
21.2,8.8,0.145641,1.7554,1.77245
21.28,8.72,0.14525,1.75542,1.77245
21.36,8.64,0.144879,1.75545,1.77245
21.44,8.56,0.144522,1.7555,1.77245
21.52,8.48,0.144167,1.75555,1.77245
21.6,8.4,0.143804,1.7556,1.77245
21.68,8.32,0.143426,1.75565,1.77245
21.76,8.24,0.143032,1.75569,1.77245
21.84,8.16,0.142627,1.75572,1.77245
21.92,8.08,0.142219,1.75574,1.77244
22,8,0.141818,1.75574,1.77244
22.08,7.92,0.141434,1.75575,1.77244
22.16,7.84,0.141073,1.75577,1.77244
22.24,7.76,0.140735,1.75579,1.77244
22.32,7.68,0.140414,1.75582,1.77244
22.4,7.6,0.140097,1.75587,1.77244
22.48,7.52,0.139773,1.75592,1.77244
22.56,7.44,0.139432,1.75597,1.77244
22.64,7.36,0.139074,1.75601,1.77244
22.72,7.28,0.1387,1.75604,1.77244
22.8,7.2,0.138319,1.75606,1.77243
22.88,7.12,0.137941,1.75606,1.77243
22.96,7.04,0.13758,1.75606,1.77242
23.04,6.96,0.137242,1.75607,1.77242
23.12,6.88,0.136931,1.75608,1.77241
23.2,6.8,0.136641,1.75611,1.77241
23.28,6.72,0.136359,1.75616,1.77241
23.36,6.64,0.13607,1.75621,1.77241
23.44,6.56,0.135764,1.75626,1.77241
23.52,6.48,0.135436,1.7563,1.77241
23.6,6.4,0.135088,1.75633,1.77241
23.68,6.32,0.134727,1.75634,1.7724
23.76,6.24,0.134365,1.75634,1.77239
23.84,6.16,0.134017,1.75633,1.77238
23.92,6.08,0.133695,1.75632,1.77237
24,6,0.133405,1.75633,1.77236
24.08,5.92,0.133144,1.75635,1.77235
24.16,5.84,0.132896,1.75639,1.77235
24.24,5.76,0.132644,1.75644,1.77235
24.32,5.68,0.132371,1.75649,1.77235
24.4,5.6,0.13207,1.75653,1.77235
24.48,5.52,0.13174,1.75656,1.77235
24.56,5.44,0.13139,1.75657,1.77233
24.64,5.36,0.131032,1.75656,1.77231
24.72,5.28,0.130683,1.75653,1.77228
24.8,5.2,0.130362,1.75651,1.77225
24.88,5.12,0.130085,1.75649,1.77222
24.96,5.04,0.129851,1.75649,1.7722
25.04,4.96,0.129644,1.75653,1.7722
25.12,4.88,0.129436,1.75658,1.7722
25.2,4.8,0.1292,1.75663,1.77221
25.28,4.72,0.128924,1.75668,1.77221
25.36,4.64,0.128605,1.75671,1.7722
25.44,4.56,0.128249,1.75671,1.77217
25.52,4.48,0.12787,1.75667,1.77212
25.6,4.4,0.12749,1.75661,1.77204
25.68,4.32,0.127142,1.75654,1.77196
25.76,4.24,0.126858,1.75647,1.77189
25.84,4.16,0.126652,1.75644,1.77184
25.92,4.08,0.126502,1.75646,1.77182
26,4,0.126361,1.75651,1.77183
26.08,3.92,0.126181,1.75657,1.77185
26.16,3.84,0.125934,1.75663,1.77186
26.24,3.76,0.12561,1.75666,1.77183
26.32,3.68,0.125214,1.75663,1.77177
26.4,3.6,0.124761,1.75655,1.77166
26.48,3.52,0.124284,1.75641,1.77149
26.56,3.44,0.12384,1.75623,1.7713
26.64,3.36,0.123502,1.75606,1.7711
26.72,3.28,0.123317,1.75593,1.77097
26.8,3.2,0.123263,1.75589,1.77091
26.88,3.12,0.12325,1.75594,1.77092
26.96,3.04,0.123178,1.75602,1.77097
27.04,2.96,0.122979,1.7561,1.77099
27.12,2.88,0.122626,1.75612,1.77096
27.2,2.8,0.122121,1.75604,1.77082
27.28,2.72,0.12148,1.75585,1.77057
27.36,2.64,0.120753,1.75554,1.77019
27.44,2.56,0.120049,1.75512,1.76972
27.52,2.48,0.119528,1.75468,1.76924
27.6,2.4,0.119326,1.75432,1.76886
27.68,2.32,0.119442,1.75414,1.76868
27.76,2.24,0.119705,1.75414,1.76869
27.84,2.16,0.119883,1.75426,1.76879
27.92,2.08,0.119803,1.75438,1.76887
28,2,0.119391,1.7544,1.76882
28.08,1.92,0.118633,1.75423,1.76855
28.16,1.84,0.117551,1.7538,1.768
28.24,1.76,0.116224,1.75309,1.76714
28.32,1.68,0.11486,1.75213,1.76603
28.4,1.6,0.113815,1.75105,1.76484
28.48,1.52,0.113453,1.75009,1.76384
28.56,1.44,0.113868,1.74949,1.76328
28.64,1.36,0.114741,1.74933,1.7632
28.72,1.28,0.115532,1.7495,1.76343
28.8,1.2,0.115794,1.74975,1.76367
28.88,1.12,0.115308,1.7498,1.76363
28.96,1.04,0.114018,1.74944,1.7631
29.04,0.96,0.111945,1.74852,1.76192
29.12,0.88,0.109223,1.74694,1.76
29.2,0.8,0.106255,1.74472,1.75741
29.28,0.72,0.103819,1.74212,1.75451
29.36,0.64,0.10283,1.73968,1.75192
29.44,0.56,0.10371,1.73796,1.75029
29.52,0.48,0.105913,1.73729,1.74988
29.6,0.4,0.108212,1.73749,1.75033
29.68,0.32,0.109454,1.738,1.75097
29.76,0.24,0.109005,1.7382,1.75107
29.84,0.16,0.106665,1.73753,1.75009
29.92,0.08,0.102445,1.73561,1.7476
30,1.68399e-12,0.0965824,1.73214,1.74337
30.08,-0.08,0.0898618,1.72713,1.73747
30.16,-0.16,0.0839425,1.72105,1.73058
30.24,-0.24,0.0810071,1.71501,1.72411
30.32,-0.32,0.0824132,1.71042,1.71965
30.4,-0.4,0.0873772,1.70822,1.71806
30.48,-0.48,0.0932432,1.70823,1.71881
30.56,-0.56,0.0971479,1.70931,1.72037
30.64,-0.64,0.0973161,1.70996,1.72103
30.72,-0.72,0.0931036,1.70887,1.71935
30.8,-0.8,0.0844747,1.70501,1.71433
30.88,-0.88,0.0718813,1.69768,1.7053
30.96,-0.96,0.0568785,1.68674,1.69231
31.04,-1.04,0.0429137,1.67305,1.67666
31.12,-1.12,0.0348569,1.6589,1.66131
31.2,-1.2,0.0363151,1.64746,1.64995
31.28,-1.28,0.0465116,1.64115,1.64493
31.36,-1.36,0.0601476,1.64013,1.6457
31.44,-1.44,0.0706413,1.6422,1.64917
31.52,-1.52,0.0733776,1.64406,1.6514
31.6,-1.6,0.0664323,1.64261,1.649
31.68,-1.68,0.0496076,1.63541,1.63952
31.76,-1.76,0.0239255,1.62084,1.62146
31.84,-1.84,-0.00738691,1.59846,1.59476
31.92,-1.92,-0.0373956,1.56992,1.56201
32,-2,-0.0562558,1.5397,1.52905
32.08,-2.08,-0.0561918,1.5142,1.50336
32.16,-2.16,-0.0374954,1.49873,1.49026
32.24,-2.24,-0.00949293,1.49441,1.48965
32.32,-2.32,0.0147303,1.49762,1.49613
32.4,-2.4,0.0247755,1.50195,1.50185
32.48,-2.48,0.0156027,1.50084,1.49955
32.56,-2.56,-0.0134486,1.4891,1.48392
32.64,-2.64,-0.0597593,1.46345,1.45203
32.72,-2.72,-0.116315,1.42323,1.40418
32.8,-2.8,-0.169995,1.37182,1.34551
32.88,-2.88,-0.203966,1.31735,1.28639
32.96,-2.96,-0.206005,1.27069,1.2393
33.04,-3.04,-0.17661,1.24064,1.21295
33.12,-3.12,-0.129524,1.22965,1.20802
33.2,-3.2,-0.0849389,1.23283,1.21703
33.28,-3.28,-0.0608722,1.24034,1.22776
33.36,-3.36,-0.0676821,1.2411,1.22775
33.44,-3.44,-0.107146,1.22603,1.20763
33.52,-3.52,-0.173333,1.18984,1.16294
33.6,-3.6,-0.252376,1.13251,1.09554
33.68,-3.68,-0.323247,1.06054,1.0147
33.76,-3.76,-0.364391,0.986227,0.935394
33.84,-3.84,-0.364301,0.923428,0.872734
33.92,-3.92,-0.326784,0.88192,0.835857
34,-4,-0.267723,0.864093,0.825203
34.08,-4.08,-0.208622,0.864832,0.833144
34.16,-4.16,-0.170413,0.873425,0.846489
34.24,-4.24,-0.167564,0.876792,0.850352
34.32,-4.32,-0.203681,0.86343,0.832745
34.4,-4.4,-0.269981,0.827007,0.788468
34.48,-4.48,-0.346878,0.76874,0.721243
34.56,-4.56,-0.410058,0.697537,0.642947
34.64,-4.64,-0.440973,0.626731,0.568964
34.72,-4.72,-0.434641,0.568488,0.51178
34.8,-4.8,-0.398365,0.529677,0.477244
34.88,-4.88,-0.345501,0.511154,0.464696
34.96,-4.96,-0.291369,0.508855,0.468467
35.04,-5.04,-0.251568,0.514904,0.479031
35.12,-5.12,-0.238923,0.519044,0.484702
35.2,-5.2,-0.258172,0.511451,0.475083
35.28,-5.28,-0.302063,0.486506,0.445387
35.36,-5.36,-0.353183,0.445471,0.398896
35.44,-5.44,-0.392243,0.395915,0.345341
35.52,-5.52,-0.407692,0.347773,0.295826
35.6,-5.6,-0.399035,0.3088,0.258009
35.68,-5.68,-0.372782,0.282548,0.234653
35.76,-5.76,-0.337217,0.268969,0.224838
35.84,-5.84,-0.300463,0.265632,0.225342
35.92,-5.92,-0.270823,0.268287,0.231107
36,-6,-0.256111,0.271191,0.235592
36.08,-6.08,-0.260349,0.268345,0.232356
36.16,-6.16,-0.280114,0.255903,0.217902
36.24,-6.24,-0.305032,0.234232,0.193702
36.32,-6.32,-0.323576,0.20764,0.165279
36.4,-6.4,-0.329371,0.18173,0.13887
36.48,-6.48,-0.322606,0.160656,0.118552
36.56,-6.56,-0.307047,0.146155,0.105647
36.64,-6.64,-0.286918,0.138119,0.0996179
36.72,-6.72,-0.265953,0.135386,0.0989531
36.8,-6.8,-0.247846,0.136052,0.101402
36.88,-6.88,-0.236392,0.137493,0.10397
36.96,-6.96,-0.234095,0.136757,0.103448
37.04,-7.04,-0.24001,0.131676,0.0977506
37.12,-7.12,-0.249401,0.122065,0.0871699
37.2,-7.2,-0.256491,0.1098,0.0741703
37.28,-7.28,-0.257875,0.0975583,0.061768
37.36,-7.36,-0.253437,0.0873904,0.0520095
37.44,-7.44,-0.244897,0.0801849,0.0456011
37.52,-7.52,-0.234203,0.0759397,0.0423473
37.6,-7.6,-0.222986,0.074175,0.0416154
37.68,-7.68,-0.212782,0.0741137,0.0424863
37.76,-7.76,-0.205235,0.0746732,0.0437211
37.84,-7.84,-0.201642,0.0745599,0.0438964
37.92,-7.92,-0.201955,0.0726979,0.0419348
38,-8,-0.20434,0.0688087,0.0377359
38.08,-8.08,-0.206196,0.0635763,0.0322428
38.16,-8.16,-0.205782,0.0581598,0.0267889
38.24,-8.24,-0.202841,0.0535227,0.0223594
38.32,-8.32,-0.198053,0.0501258,0.0193444
38.4,-8.4,-0.192268,0.0480135,0.0177046
38.48,-8.48,-0.186189,0.0470062,0.0171939
38.56,-8.56,-0.180445,0.0468006,0.017451
38.64,-8.64,-0.175709,0.0469705,0.0179862
38.72,-8.72,-0.172589,0.046982,0.0182061
38.8,-8.8,-0.171217,0.0463411,0.0176011
38.88,-8.88,-0.170961,0.0448443,0.0160271
38.96,-8.96,-0.170731,0.0427044,0.0138045
39.04,-9.04,-0.169678,0.0403919,0.0114883
39.12,-9.12,-0.167581,0.038343,0.00953624
39.2,-9.2,-0.164674,0.0367916,0.00815784
39.28,-9.28,-0.161315,0.0357828,0.00736292
39.36,-9.36,-0.157807,0.0352552,0.00706109
39.44,-9.44,-0.154407,0.0350927,0.00711273
39.52,-9.52,-0.151386,0.0351313,0.00732837
39.6,-9.6,-0.149011,0.0351577,0.00746879
39.68,-9.68,-0.147392,0.0349558,0.00730598
39.76,-9.76,-0.146337,0.0344075,0.00673969
39.84,-9.84,-0.14541,0.0335653,0.00586466
39.92,-9.92,-0.144219,0.0326107,0.00490159
