x,a,b
10.015,0.914487,0.0895508
10.0451,0.915874,0.088234
10.0752,0.917258,0.0868857
10.1053,0.918638,0.0855052
10.1353,0.920015,0.0840924
10.1654,0.921388,0.0826472
10.1955,0.922758,0.0811702
10.2256,0.924125,0.079662
10.2556,0.925489,0.0781236
10.2857,0.92685,0.0765565
10.3158,0.928208,0.0749625
10.3459,0.929563,0.0733435
10.3759,0.930915,0.071702
10.406,0.932264,0.0700406
10.4361,0.933611,0.0683624
10.4662,0.934955,0.0666705
10.4962,0.936296,0.0649686
10.5263,0.937635,0.0632603
10.5564,0.938971,0.0615495
10.5865,0.940304,0.0598404
10.6165,0.941635,0.0581371
10.6466,0.942962,0.056444
10.6767,0.944287,0.0547653
10.7068,0.945609,0.0531054
10.7368,0.946928,0.0514686
10.7669,0.948245,0.049859
10.797,0.949558,0.0482805
10.8271,0.950868,0.0467368
10.8571,0.952175,0.0452314
10.8872,0.953479,0.0437674
10.9173,0.95478,0.0423473
10.9474,0.956077,0.0409734
10.9774,0.957371,0.0396473
11.0075,0.958662,0.0383699
11.0376,0.95995,0.0371416
11.0677,0.961234,0.0359621
11.0977,0.962515,0.0348302
11.1278,0.963792,0.033744
11.1579,0.965066,0.0327007
11.188,0.966337,0.0316968
11.218,0.967604,0.0307276
11.2481,0.968868,0.029788
11.2782,0.970129,0.0288717
11.3083,0.971388,0.0279718
11.3383,0.972643,0.0270806
11.3684,0.973896,0.0261899
11.3985,0.975146,0.0252906
11.4286,0.976394,0.0243738
11.4586,0.97764,0.0234299
11.4887,0.978884,0.0224496
11.5188,0.980126,0.0214239
11.5489,0.981368,0.0203442
11.5789,0.982608,0.0192032
11.609,0.983848,0.0179948
11.6391,0.985087,0.0167148
11.6692,0.986326,0.0153615
11.6992,0.987566,0.0139364
11.7293,0.988806,0.0124447
11.7594,0.990046,0.0108962
11.7895,0.991288,0.00930632
11.8195,0.99253,0.00769699
11.8496,0.993773,0.00609784
11.8797,0.995018,0.00454746
11.9098,0.996263,0.00309474
11.9398,0.997509,0.00180046
11.9699,0.998755,0.000738954
12,1,-2.77556e-17
