x,a,b
5.17293,0.487532,0.512468
5.20301,0.490134,0.509866
5.23308,0.492732,0.507268
5.26316,0.495327,0.504673
5.29323,0.497919,0.502081
5.32331,0.500507,0.499493
5.35338,0.503091,0.496909
5.38346,0.505672,0.494328
5.41353,0.508249,0.491751
5.44361,0.510823,0.489177
5.47368,0.513393,0.486607
5.50376,0.51596,0.48404
5.53383,0.518523,0.481477
5.56391,0.521083,0.478917
5.59398,0.523639,0.476361
5.62406,0.526191,0.473809
5.65414,0.52874,0.47126
5.68421,0.531285,0.468715
5.71429,0.533827,0.466173
5.74436,0.536365,0.463635
5.77444,0.5389,0.4611
5.80451,0.541431,0.458569
5.83459,0.543958,0.456042
5.86466,0.546482,0.453518
5.89474,0.549002,0.450998
5.92481,0.551519,0.448481
5.95489,0.554032,0.445968
5.98496,0.556541,0.443459
6.01504,0.559047,0.440953
6.04511,0.56155,0.43845
6.07519,0.564048,0.435952
6.10526,0.566544,0.433456
6.13534,0.569035,0.430965
6.16541,0.571523,0.428477
6.19549,0.574008,0.425992
6.22556,0.576489,0.423511
6.25564,0.578966,0.421034
6.28571,0.58144,0.41856
6.31579,0.58391,0.41609
6.34586,0.586376,0.413624
6.37594,0.588839,0.411161
6.40602,0.591299,0.408701
6.43609,0.593755,0.406245
6.46617,0.596207,0.403793
6.49624,0.598656,0.401344
6.52632,0.601101,0.398899
6.55639,0.603543,0.396457
6.58647,0.605981,0.394019
6.61654,0.608415,0.391585
6.64662,0.610846,0.389154
6.67669,0.613274,0.386726
6.70677,0.615698,0.384302
6.73684,0.618118,0.381882
6.76692,0.620535,0.379465
6.79699,0.622949,0.377051
6.82707,0.625359,0.374641
6.85714,0.627765,0.372235
6.88722,0.630168,0.369832
6.91729,0.632567,0.367433
6.94737,0.634963,0.365037
6.97744,0.637356,0.362644
7.00752,0.639745,0.360255
7.03759,0.642131,0.357869
7.06767,0.644513,0.355487
7.09774,0.646892,0.353108
7.12782,0.649267,0.350733
7.15789,0.651639,0.348361
7.18797,0.654007,0.345993
7.21805,0.656372,0.343628
7.24812,0.658734,0.341266
7.2782,0.661092,0.338908
7.30827,0.663447,0.336553
7.33835,0.665798,0.334202
7.36842,0.668146,0.331854
7.3985,0.670491,0.329509
7.42857,0.672833,0.327167
7.45865,0.675171,0.324829
7.48872,0.677506,0.322494
7.5188,0.679837,0.320163
7.54887,0.682165,0.317835
7.57895,0.68449,0.31551
7.60902,0.686812,0.313188
7.6391,0.68913,0.31087
7.66917,0.691445,0.308555
7.69925,0.693757,0.306243
7.72932,0.696066,0.303934
7.7594,0.698371,0.301629
7.78947,0.700673,0.299327
7.81955,0.702972,0.297028
7.84962,0.705268,0.294732
7.8797,0.707561,0.292439
7.90977,0.70985,0.29015
7.93985,0.712136,0.287864
7.96992,0.71442,0.28558
8,0.7167,0.2833
8.03008,0.718977,0.281023
8.06015,0.721251,0.278749
8.09023,0.723522,0.276478
8.1203,0.725789,0.274211
8.15038,0.728054,0.271946
8.18045,0.730316,0.269684
8.21053,0.732575,0.267425
8.2406,0.73483,0.26517
8.27068,0.737083,0.262917
8.30075,0.739333,0.260667
8.33083,0.74158,0.25842
8.3609,0.743824,0.256176
8.39098,0.746065,0.253935
8.42105,0.748303,0.251697
8.45113,0.750538,0.249462
8.4812,0.75277,0.24723
8.51128,0.755,0.245
8.54135,0.757227,0.242773
8.57143,0.759451,0.240549
8.6015,0.761672,0.238328
8.63158,0.76389,0.23611
8.66165,0.766105,0.233895
8.69173,0.768318,0.231682
8.7218,0.770528,0.229472
8.75188,0.772736,0.227264
8.78195,0.77494,0.22506
8.81203,0.777142,0.222858
8.84211,0.779342,0.220658
8.87218,0.781538,0.218462
8.90226,0.783733,0.216267
8.93233,0.785924,0.214076
8.96241,0.788113,0.211887
8.99248,0.790299,0.209701
9.02256,0.792483,0.207517
9.05263,0.794665,0.205335
9.08271,0.796843,0.203157
9.11278,0.79902,0.20098
9.14286,0.801194,0.198806
9.17293,0.803365,0.196635
9.20301,0.805534,0.194466
9.23308,0.807701,0.192299
9.26316,0.809865,0.190135
9.29323,0.812027,0.187973
9.32331,0.814187,0.185813
9.35338,0.816344,0.183656
9.38346,0.818499,0.181501
9.41353,0.820652,0.179348
9.44361,0.822803,0.177197
9.47368,0.824951,0.175049
9.50376,0.827097,0.172903
9.53383,0.829241,0.170759
9.56391,0.831383,0.168617
9.59398,0.833523,0.166477
9.62406,0.83566,0.16434
9.65414,0.837796,0.162204
9.68421,0.839929,0.160071
9.71429,0.842061,0.157939
9.74436,0.84419,0.15581
9.77444,0.846318,0.153682
9.80451,0.848443,0.151557
9.83459,0.850567,0.149433
9.86466,0.852688,0.147312
9.89474,0.854808,0.145192
9.92481,0.856926,0.143074
9.95489,0.859042,0.140958
9.98496,0.861156,0.138844
10.015,0.863268,0.136732
10.0451,0.865379,0.134621
10.0752,0.867487,0.132513
10.1053,0.869595,0.130405
10.1353,0.8717,0.1283
10.1654,0.873804,0.126196
10.1955,0.875906,0.124094
10.2256,0.878006,0.121994
10.2556,0.880105,0.119895
10.2857,0.882202,0.117798
10.3158,0.884298,0.115702
10.3459,0.886392,0.113608
10.3759,0.888485,0.111515
10.406,0.890576,0.109424
10.4361,0.892666,0.107334
10.4662,0.894754,0.105246
10.4962,0.896841,0.103159
10.5263,0.898927,0.101073
10.5564,0.901011,0.0989891
10.5865,0.903094,0.0969061
10.6165,0.905175,0.0948245
10.6466,0.907256,0.0927442
10.6767,0.909335,0.090665
10.7068,0.911413,0.0885871
10.7368,0.91349,0.0865104
10.7669,0.915565,0.0844349
10.797,0.91764,0.0823604
10.8271,0.919713,0.0802871
10.8571,0.921785,0.0782149
10.8872,0.923856,0.0761437
10.9173,0.925926,0.0740736
10.9474,0.927996,0.0720044
10.9774,0.930064,0.0699362
11.0075,0.932131,0.067869
11.0376,0.934197,0.0658026
11.0677,0.936263,0.0637372
11.0977,0.938327,0.0616726
11.1278,0.940391,0.0596089
11.1579,0.942454,0.057546
11.188,0.944516,0.0554838
11.218,0.946578,0.0534225
11.2481,0.948638,0.0513618
11.2782,0.950698,0.0493018
11.3083,0.952757,0.0472425
11.3383,0.954816,0.0451839
11.3684,0.956874,0.0431258
11.3985,0.958932,0.0410684
11.4286,0.960988,0.0390115
11.4586,0.963045,0.0369552
11.4887,0.965101,0.0348993
11.5188,0.967156,0.0328439
11.5489,0.969211,0.030789
11.5789,0.971265,0.0287345
11.609,0.97332,0.0266804
11.6391,0.975373,0.0246267
11.6692,0.977427,0.0225733
11.6992,0.97948,0.0205202
11.7293,0.981533,0.0184673
11.7594,0.983585,0.0164148
11.7895,0.985638,0.0143624
11.8195,0.98769,0.0123103
11.8496,0.989742,0.0102583
11.8797,0.991794,0.00820649
11.9098,0.993845,0.00615477
11.9398,0.995897,0.00410313
11.9699,0.997948,0.00205155
12,1,-1.11022e-16
