x,a,b
4.21053,0.562099,0.437901
4.2406,0.565349,0.434651
4.27068,0.568585,0.431415
4.30075,0.571808,0.428192
4.33083,0.575016,0.424984
4.3609,0.578211,0.421789
4.39098,0.581391,0.418609
4.42105,0.584558,0.415442
4.45113,0.58771,0.41229
4.4812,0.590849,0.409151
4.51128,0.593973,0.406027
4.54135,0.597083,0.402917
4.57143,0.600179,0.399821
4.6015,0.603261,0.396739
4.63158,0.606329,0.393671
4.66165,0.609382,0.390618
4.69173,0.612421,0.387579
4.7218,0.615446,0.384554
4.75188,0.618457,0.381543
4.78195,0.621453,0.378547
4.81203,0.624435,0.375565
4.84211,0.627402,0.372598
4.87218,0.630355,0.369645
4.90226,0.633294,0.366706
4.93233,0.636218,0.363782
4.96241,0.639128,0.360872
4.99248,0.642024,0.357976
5.02256,0.644905,0.355095
5.05263,0.647772,0.352228
5.08271,0.650624,0.349376
5.11278,0.653461,0.346539
5.14286,0.656285,0.343715
5.17293,0.659093,0.340907
5.20301,0.661888,0.338112
5.23308,0.664668,0.335332
5.26316,0.667433,0.332567
5.29323,0.670184,0.329816
5.32331,0.67292,0.32708
5.35338,0.675642,0.324358
5.38346,0.67835,0.32165
5.41353,0.681043,0.318957
5.44361,0.683721,0.316279
5.47368,0.686386,0.313614
5.50376,0.689035,0.310965
5.53383,0.69167,0.30833
5.56391,0.694291,0.305709
5.59398,0.696898,0.303102
5.62406,0.699489,0.300511
5.65414,0.702067,0.297933
5.68421,0.70463,0.29537
5.71429,0.707179,0.292821
5.74436,0.709713,0.290287
5.77444,0.712233,0.287767
5.80451,0.714739,0.285261
5.83459,0.717231,0.282769
5.86466,0.719708,0.280292
5.89474,0.722171,0.277829
5.92481,0.724619,0.275381
5.95489,0.727053,0.272947
5.98496,0.729474,0.270526
6.01504,0.731879,0.268121
6.04511,0.734271,0.265729
6.07519,0.736649,0.263351
6.10526,0.739012,0.260988
6.13534,0.741362,0.258638
6.16541,0.743697,0.256303
6.19549,0.746018,0.253982
6.22556,0.748325,0.251675
6.25564,0.750619,0.249381
6.28571,0.752898,0.247102
6.31579,0.755163,0.244837
6.34586,0.757414,0.242586
6.37594,0.759652,0.240348
6.40602,0.761876,0.238124
6.43609,0.764086,0.235914
6.46617,0.766282,0.233718
6.49624,0.768464,0.231536
6.52632,0.770633,0.229367
6.55639,0.772788,0.227212
6.58647,0.774929,0.225071
6.61654,0.777057,0.222943
6.64662,0.779171,0.220829
6.67669,0.781272,0.218728
6.70677,0.783359,0.216641
6.73684,0.785433,0.214567
6.76692,0.787493,0.212507
6.79699,0.78954,0.21046
6.82707,0.791574,0.208426
6.85714,0.793595,0.206405
6.88722,0.795602,0.204398
6.91729,0.797596,0.202404
6.94737,0.799577,0.200423
6.97744,0.801545,0.198455
7.00752,0.8035,0.1965
7.03759,0.805442,0.194558
7.06767,0.807371,0.192629
7.09774,0.809287,0.190713
7.12782,0.81119,0.18881
7.15789,0.813081,0.186919
7.18797,0.814958,0.185042
7.21805,0.816823,0.183177
7.24812,0.818676,0.181324
7.2782,0.820516,0.179484
7.30827,0.822343,0.177657
7.33835,0.824158,0.175842
7.36842,0.825961,0.174039
7.3985,0.827751,0.172249
7.42857,0.829529,0.170471
7.45865,0.831294,0.168706
7.48872,0.833048,0.166952
7.5188,0.834789,0.165211
7.54887,0.836518,0.163482
7.57895,0.838236,0.161764
7.60902,0.839941,0.160059
7.6391,0.841635,0.158365
7.66917,0.843316,0.156684
7.69925,0.844986,0.155014
7.72932,0.846644,0.153356
7.7594,0.848291,0.151709
7.78947,0.849926,0.150074
7.81955,0.851549,0.148451
7.84962,0.853162,0.146838
7.8797,0.854762,0.145238
7.90977,0.856352,0.143648
7.93985,0.85793,0.14207
7.96992,0.859497,0.140503
8,0.861053,0.138947
8.03008,0.862598,0.137402
8.06015,0.864132,0.135868
8.09023,0.865655,0.134345
8.1203,0.867167,0.132833
8.15038,0.868669,0.131331
8.18045,0.870159,0.129841
8.21053,0.871639,0.128361
8.2406,0.873109,0.126891
8.27068,0.874568,0.125432
8.30075,0.876017,0.123983
8.33083,0.877455,0.122545
8.3609,0.878883,0.121117
8.39098,0.880301,0.119699
8.42105,0.881709,0.118291
8.45113,0.883107,0.116893
8.4812,0.884495,0.115505
8.51128,0.885872,0.114128
8.54135,0.887241,0.112759
8.57143,0.888599,0.111401
8.6015,0.889947,0.110053
8.63158,0.891286,0.108714
8.66165,0.892616,0.107384
8.69173,0.893936,0.106064
8.7218,0.895247,0.104753
8.75188,0.896548,0.103452
8.78195,0.89784,0.10216
8.81203,0.899123,0.100877
8.84211,0.900397,0.0996029
8.87218,0.901662,0.0983379
8.90226,0.902918,0.0970819
8.93233,0.904165,0.0958348
8.96241,0.905404,0.0945964
8.99248,0.906633,0.0933667
9.02256,0.907854,0.0921456
9.05263,0.909067,0.090933
9.08271,0.910271,0.0897289
9.11278,0.911467,0.0885331
9.14286,0.912654,0.0873457
9.17293,0.913834,0.0861664
9.20301,0.915005,0.0849953
9.23308,0.916168,0.0838323
9.26316,0.917323,0.0826772
9.29323,0.91847,0.08153
9.32331,0.919609,0.0803907
9.35338,0.920741,0.079259
9.38346,0.921865,0.0781351
9.41353,0.922981,0.0770187
9.44361,0.92409,0.0759098
9.47368,0.925192,0.0748083
9.50376,0.926286,0.0737142
9.53383,0.927373,0.0726273
9.56391,0.928452,0.0715475
9.59398,0.929525,0.0704749
9.62406,0.930591,0.0694092
9.65414,0.93165,0.0683505
9.68421,0.932701,0.0672986
9.71429,0.933747,0.0662535
9.74436,0.934785,0.065215
9.77444,0.935817,0.0641831
9.80451,0.936842,0.0631577
9.83459,0.937861,0.0621388
9.86466,0.938874,0.0611261
9.89474,0.93988,0.0601197
9.92481,0.94088,0.0591195
9.95489,0.941875,0.0581254
9.98496,0.942863,0.0571372
10.015,0.943845,0.056155
10.0451,0.944821,0.0551786
10.0752,0.945792,0.0542079
10.1053,0.946757,0.0532428
10.1353,0.947717,0.0522834
10.1654,0.948671,0.0513294
10.1955,0.949619,0.0503807
10.2256,0.950563,0.0494374
10.2556,0.951501,0.0484994
10.2857,0.952434,0.0475664
10.3158,0.953362,0.0466385
10.3459,0.954285,0.0457155
10.3759,0.955203,0.0447974
10.406,0.956116,0.0438841
10.4361,0.957025,0.0429754
10.4662,0.957929,0.0420714
10.4962,0.958828,0.0411719
10.5263,0.959723,0.0402768
10.5564,0.960614,0.039386
10.5865,0.961501,0.0384995
10.6165,0.962383,0.0376171
10.6466,0.963261,0.0367388
10.6767,0.964136,0.0358645
10.7068,0.965006,0.0349941
10.7368,0.965873,0.0341275
10.7669,0.966735,0.0332646
10.797,0.967595,0.0324053
10.8271,0.96845,0.0315495
10.8571,0.969303,0.0306972
10.8872,0.970152,0.0298483
10.9173,0.970997,0.0290027
10.9474,0.97184,0.0281602
10.9774,0.972679,0.0273208
11.0075,0.973516,0.0264844
11.0376,0.974349,0.025651
11.0677,0.97518,0.0248203
11.0977,0.976008,0.0239925
11.1278,0.976833,0.0231672
11.1579,0.977655,0.0223446
11.188,0.978476,0.0215244
11.218,0.979293,0.0207066
11.2481,0.980109,0.0198912
11.2782,0.980922,0.0190779
11.3083,0.981733,0.0182668
11.3383,0.982542,0.0174577
11.3684,0.983349,0.0166506
11.3985,0.984155,0.0158454
11.4286,0.984958,0.0150419
11.4586,0.98576,0.0142402
11.4887,0.98656,0.0134401
11.5188,0.987359,0.0126415
11.5489,0.988156,0.0118443
11.5789,0.988951,0.0110485
11.609,0.989746,0.010254
11.6391,0.990539,0.00946063
11.6692,0.991332,0.00866837
11.6992,0.992123,0.00787712
11.7293,0.992913,0.00708678
11.7594,0.993703,0.00629727
11.7895,0.994491,0.0055085
11.8195,0.99528,0.00472038
11.8496,0.996067,0.00393281
11.8797,0.996854,0.0031457
11.9098,0.997641,0.00235897
11.9398,0.998427,0.0015725
11.9699,0.999214,0.000786213
12,1,-2.22045e-16
