t,E_dc,I,C_l,C_r
6.24,-3.76,0.0268166,0.0353491,0.0380491
6.32,-3.68,0.0349173,0.042288,0.0458281
6.4,-3.6,0.0409793,0.050123,0.0543209
6.48,-3.52,0.0424006,0.0572265,0.0616219
6.56,-3.44,0.0383768,0.0619242,0.0659496
6.64,-3.36,0.030968,0.0635222,0.066804
6.72,-3.28,0.0239005,0.062773,0.065322
6.8,-3.2,0.0203683,0.0613929,0.0635571
6.88,-3.12,0.0219812,0.0612325,0.0635313
6.96,-3.04,0.029151,0.0638035,0.0668042
7.04,-2.96,0.0416838,0.0702146,0.0744766
7.12,-2.88,0.0585804,0.0811066,0.0871101
7.2,-2.8,0.0770438,0.0962388,0.104204
7.28,-2.72,0.0918942,0.113839,0.123461
7.36,-2.64,0.0972436,0.130487,0.140812
7.44,-2.56,0.0904532,0.142364,0.152093
7.52,-2.48,0.0749006,0.147422,0.155565
7.6,-2.4,0.0583011,0.146691,0.153074
7.68,-2.32,0.0481956,0.143627,0.148896
7.76,-2.24,0.0489561,0.142373,0.147655
7.84,-2.16,0.0619094,0.146471,0.153051
7.92,-2.08,0.0865753,0.158484,0.167628
8,-2,0.120652,0.179827,0.192628
8.08,-1.92,0.15841,0.210065,0.227077
8.16,-1.84,0.189755,0.245772,0.266491
8.24,-1.76,0.203325,0.280391,0.302977
8.32,-1.68,0.193411,0.306464,0.328273
8.4,-1.6,0.164902,0.319451,0.338257
8.48,-1.52,0.131244,0.320298,0.335369
8.56,-1.44,0.107281,0.314862,0.32718
8.64,-1.36,0.103053,0.311087,0.322803
8.72,-1.28,0.122267,0.316245,0.329966
8.8,-1.2,0.163758,0.335538,0.353831
8.88,-1.12,0.22198,0.37145,0.39642
8.96,-1.04,0.285512,0.422657,0.455282
9.04,-0.96,0.337195,0.482782,0.522093
9.12,-0.88,0.360137,0.541047,0.583873
9.2,-0.8,0.347024,0.586113,0.628058
9.28,-0.72,0.304776,0.611103,0.648368
9.36,-0.64,0.251372,0.61656,0.647497
9.44,-0.56,0.208221,0.61003,0.635673
9.52,-0.48,0.192341,0.603046,0.626576
9.6,-0.4,0.211682,0.607181,0.632824
9.68,-0.32,0.264411,0.630864,0.662786
9.76,-0.24,0.339635,0.67735,0.718654
9.84,-0.16,0.418335,0.743345,0.795014
9.92,-0.08,0.477819,0.818934,0.879073
10,1.63425e-13,0.501073,0.89048,0.954675
10.08,0.08,0.484387,0.945867,1.00881
10.16,0.16,0.437072,0.978714,1.03607
10.24,0.24,0.376384,0.989657,1.03934
10.32,0.32,0.322653,0.985612,1.02826
10.4,0.4,0.2945,0.977914,1.0167
10.48,0.48,0.303067,0.979153,1.0188
10.56,0.56,0.347465,0.999102,1.04441
10.64,0.64,0.414111,1.04117,1.09539
10.72,0.72,0.481027,1.10087,1.16447
10.8,0.8,0.526909,1.16753,1.23803
10.88,0.88,0.540484,1.22892,1.30203
10.96,0.96,0.522999,1.27607,1.34744
11.04,1.04,0.483615,1.30526,1.37168
11.12,1.12,0.434341,1.31745,1.37736
11.2,1.2,0.388204,1.31725,1.3709
11.28,1.28,0.358298,1.31222,1.36167
11.36,1.36,0.354344,1.31152,1.36024
11.44,1.44,0.377392,1.32296,1.37468
11.52,1.52,0.417432,1.34959,1.4068
11.6,1.6,0.457609,1.38816,1.45106
11.68,1.68,0.483128,1.43099,1.49767
11.76,1.76,0.487924,1.47004,1.53764
11.84,1.84,0.474359,1.50008,1.56602
11.92,1.92,0.448639,1.51937,1.58191
12,2,0.417391,1.52864,1.58697
12.08,2.08,0.387116,1.53033,1.58453
12.16,2.16,0.364603,1.52829,1.57934
12.24,2.24,0.355763,1.52743,1.57715
12.32,2.32,0.362363,1.53238,1.5829
12.4,2.4,0.379591,1.54541,1.59822
12.48,2.48,0.398038,1.5651,1.62042
12.56,2.56,0.409267,1.58738,1.64421
12.64,2.64,0.409913,1.60793,1.6648
12.72,2.72,0.401306,1.62401,1.67966
12.8,2.8,0.386697,1.63472,1.68836
12.88,2.88,0.369302,1.64044,1.69171
12.96,2.96,0.35203,1.64225,1.69118
13.04,3.04,0.337909,1.64182,1.68883
13.12,3.12,0.329864,1.64141,1.68727
13.2,3.2,0.329281,1.64329,1.689
13.28,3.28,0.33446,1.64885,1.69516
13.36,3.36,0.3411,1.6577,1.70481
13.44,3.44,0.344947,1.66808,1.71558
13.52,3.52,0.344072,1.67792,1.72515
13.6,3.6,0.338901,1.68583,1.73224
13.68,3.68,0.330895,1.69133,1.73658
13.76,3.76,0.321519,1.69453,1.73849
13.84,3.84,0.312041,1.69587,1.73856
13.92,3.92,0.303736,1.69605,1.73763
14,4,0.297921,1.69598,1.73678
14.08,4.08,0.295413,1.69672,1.73714
14.16,4.16,0.295767,1.69899,1.73938
14.24,4.24,0.297233,1.7028,1.74326
14.32,4.32,0.297831,1.70743,1.74784
14.4,4.4,0.296487,1.71199,1.75206
14.48,4.48,0.293234,1.7158,1.75529
14.56,4.56,0.288662,1.71856,1.75735
14.64,4.64,0.28342,1.72031,1.75835
14.72,4.72,0.278061,1.7212,1.75852
14.8,4.8,0.273123,1.7215,1.75819
14.88,4.88,0.269177,1.72161,1.75779
14.96,4.96,0.266648,1.72197,1.75779
15.04,5.04,0.265478,1.72293,1.75855
15.12,5.12,0.265008,1.72458,1.76004
15.2,5.2,0.264357,1.72667,1.76192
15.28,5.28,0.262958,1.72881,1.76373
15.36,5.36,0.260729,1.73067,1.76517
15.44,5.44,0.25789,1.73209,1.76612
15.52,5.52,0.254719,1.73306,1.76662
15.6,5.6,0.251464,1.73364,1.76676
15.68,5.68,0.248358,1.73393,1.76665
15.76,5.76,0.245652,1.73409,1.76648
15.84,5.84,0.243555,1.73431,1.76643
15.92,5.92,0.242098,1.73477,1.76666
16,6,0.241046,1.73554,1.76722
16.08,6.08,0.240018,1.73653,1.76797
16.16,6.16,0.238721,1.73758,1.76873
16.24,6.24,0.23707,1.73854,1.76936
16.32,6.32,0.235132,1.73932,1.7698
16.4,6.4,0.233025,1.73989,1.77004
16.48,6.48,0.230863,1.74027,1.77013
16.56,6.56,0.228754,1.74051,1.7701
16.64,6.64,0.226815,1.74067,1.77003
16.72,6.72,0.225148,1.74084,1.76999
16.8,6.8,0.22379,1.7411,1.77006
16.88,6.88,0.222663,1.7415,1.77026
16.96,6.96,0.221602,1.74202,1.77055
17.04,7.04,0.220457,1.74258,1.77087
17.12,7.12,0.219162,1.74312,1.77114
17.2,7.2,0.217729,1.74359,1.77134
17.28,7.28,0.216203,1.74395,1.77145
17.36,7.36,0.21464,1.74422,1.7715
17.44,7.44,0.213095,1.74441,1.7715
17.52,7.52,0.211628,1.74455,1.77147
17.6,7.6,0.210293,1.74469,1.77145
17.68,7.68,0.209118,1.74487,1.77147
17.76,7.76,0.208079,1.74511,1.77154
17.84,7.84,0.207103,1.74541,1.77165
17.92,7.92,0.206111,1.74575,1.77178
18,8,0.205056,1.74609,1.7719
18.08,8.08,0.203929,1.7464,1.77198
18.16,8.16,0.202748,1.74665,1.77204
18.24,8.24,0.20154,1.74686,1.77206
18.32,8.32,0.200335,1.74701,1.77207
18.4,8.4,0.199169,1.74714,1.77206
18.48,8.48,0.198075,1.74725,1.77205
18.56,8.56,0.197073,1.74738,1.77205
18.64,8.64,0.196156,1.74755,1.77207
18.72,8.72,0.195292,1.74775,1.77212
18.8,8.8,0.194436,1.74798,1.77217
18.88,8.88,0.193553,1.74822,1.77222
18.96,8.96,0.192631,1.74844,1.77226
19.04,9.04,0.191673,1.74863,1.77228
19.12,9.12,0.190692,1.7488,1.77229
19.2,9.2,0.189708,1.74893,1.7723
19.28,9.28,0.188745,1.74903,1.77229
19.36,9.36,0.187826,1.74913,1.77229
19.44,9.44,0.186965,1.74924,1.77229
19.52,9.52,0.186164,1.74936,1.7723
19.6,9.6,0.185406,1.74951,1.77231
19.68,9.68,0.184663,1.74968,1.77233
19.76,9.76,0.183911,1.74986,1.77235
19.84,9.84,0.183135,1.75004,1.77237
19.92,9.92,0.182332,1.7502,1.77238
20,10,0.181509,1.75033,1.77239
20.08,9.92,0.18054,1.7504,1.77238
20.16,9.84,0.179653,1.75043,1.77236
20.24,9.76,0.178806,1.75045,1.77235
20.32,9.68,0.178008,1.75047,1.77232
20.4,9.6,0.177266,1.7505,1.77231
20.48,9.52,0.176576,1.75055,1.7723
20.56,9.44,0.175918,1.75063,1.7723
20.64,9.36,0.175263,1.75072,1.7723
20.72,9.28,0.174589,1.75082,1.7723
20.8,9.2,0.173883,1.7509,1.7723
20.88,9.12,0.173143,1.75097,1.77229
20.96,9.04,0.172379,1.751,1.77227
21.04,8.96,0.171606,1.751,1.77224
21.12,8.88,0.170848,1.75099,1.7722
21.2,8.8,0.170132,1.75096,1.77215
21.28,8.72,0.169481,1.75095,1.7721
21.36,8.64,0.1689,1.75096,1.77207
21.44,8.56,0.168365,1.75102,1.77207
21.52,8.48,0.167838,1.7511,1.77207
21.6,8.4,0.167281,1.75119,1.77209
21.68,8.32,0.166673,1.75127,1.77209
21.76,8.24,0.166007,1.75132,1.77207
21.84,8.16,0.165291,1.75133,1.77203
21.92,8.08,0.164542,1.75129,1.77196
22,8,0.163791,1.75122,1.77185
22.08,7.92,0.163082,1.75111,1.77173
22.16,7.84,0.162464,1.75102,1.77161
22.24,7.76,0.161962,1.75097,1.77153
22.32,7.68,0.161553,1.75098,1.7715
22.4,7.6,0.161169,1.75105,1.77152
22.48,7.52,0.160739,1.75115,1.77155
22.56,7.44,0.160218,1.75123,1.77156
22.64,7.36,0.159591,1.75127,1.77153
22.72,7.28,0.15886,1.75124,1.77144
22.8,7.2,0.158045,1.75112,1.77128
22.88,7.12,0.157189,1.75092,1.77104
22.96,7.04,0.15637,1.75066,1.77075
23.04,6.96,0.155696,1.7504,1.77045
23.12,6.88,0.155244,1.75019,1.77023
23.2,6.8,0.154998,1.75011,1.77013
23.28,6.72,0.154836,1.75015,1.77014
23.36,6.64,0.154605,1.75026,1.77021
23.44,6.56,0.154199,1.75037,1.77026
23.52,6.48,0.153571,1.75039,1.77021
23.6,6.4,0.15272,1.75029,1.77003
23.68,6.32,0.151666,1.75001,1.76967
23.76,6.24,0.150473,1.74955,1.76913
23.84,6.16,0.149288,1.74894,1.76843
23.92,6.08,0.148344,1.74826,1.7677
24,6,0.147859,1.74769,1.76711
24.08,5.92,0.147863,1.74736,1.76679
24.16,5.84,0.148128,1.74731,1.76677
24.24,5.76,0.148307,1.74745,1.76692
24.32,5.68,0.14813,1.74762,1.76706
24.4,5.6,0.14747,1.74765,1.76701
24.48,5.52,0.146299,1.74741,1.76665
24.56,5.44,0.14464,1.7468,1.76588
24.64,5.36,0.142595,1.74577,1.76465
24.72,5.28,0.140444,1.74435,1.76302
24.8,5.2,0.138697,1.74272,1.76122
24.88,5.12,0.137915,1.74122,1.75966
24.96,5.04,0.138306,1.74022,1.75873
25.04,4.96,0.139465,1.73988,1.75854
25.12,4.88,0.140602,1.74006,1.75885
25.2,4.8,0.141018,1.7404,1.75923
25.28,4.72,0.140347,1.7405,1.75924
25.36,4.64,0.138483,1.74002,1.75855
25.44,4.56,0.135446,1.73873,1.7569
25.52,4.48,0.131407,1.73646,1.75417
25.6,4.4,0.126906,1.73323,1.7504
25.68,4.32,0.123037,1.72937,1.74608
25.76,4.24,0.121175,1.72562,1.74211
25.84,4.16,0.122078,1.72287,1.73948
25.92,4.08,0.125111,1.72165,1.73865
26,4,0.128523,1.72178,1.73923
26.08,3.92,0.130542,1.72249,1.7402
26.16,3.84,0.130129,1.72284,1.7405
26.24,3.76,0.126931,1.722,1.73926
26.32,3.68,0.120942,1.71936,1.73586
26.4,3.6,0.112468,1.71448,1.72991
26.48,3.52,0.102561,1.7073,1.72144
26.56,3.44,0.0935223,1.69843,1.71137
26.64,3.36,0.0885279,1.68941,1.70165
26.72,3.28,0.0897887,1.68229,1.69467
26.8,3.2,0.0965358,1.67858,1.69184
26.88,3.12,0.105119,1.67821,1.69262
26.96,3.04,0.111284,1.67966,1.69491
27.04,2.96,0.112211,1.68075,1.69614
27.12,2.88,0.1068,1.67949,1.69419
27.2,2.8,0.0949501,1.67436,1.68751
27.28,2.72,0.0772857,1.66431,1.6751
27.36,2.64,0.055921,1.64904,1.65694
27.44,2.56,0.035567,1.62968,1.63477
27.52,2.48,0.0230254,1.60932,1.61261
27.6,2.4,0.0236498,1.59239,1.59565
27.68,2.32,0.0369764,1.58249,1.58748
27.76,2.24,0.0561141,1.5802,1.58777
27.84,2.16,0.0718356,1.58274,1.59248
27.92,2.08,0.0772211,1.58558,1.5961
28,2,0.0691516,1.58422,1.59372
28.08,1.92,0.0472334,1.57517,1.58175
28.16,1.84,0.0129891,1.55612,1.55809
28.24,1.76,-0.0290667,1.52642,1.52267
28.32,1.68,-0.0696497,1.48827,1.47894
28.4,1.6,-0.0958692,1.44759,1.43456
28.48,1.52,-0.0975543,1.41271,1.39929
28.56,1.44,-0.0746003,1.39069,1.38021
28.64,1.36,-0.0382411,1.3834,1.37775
28.72,1.28,-0.00503717,1.3867,1.38553
28.8,1.2,0.0109786,1.39251,1.3936
28.88,1.12,0.00239232,1.39221,1.39228
28.96,1.04,-0.0319668,1.37882,1.37442
29.04,0.96,-0.0882596,1.34808,1.33626
29.12,0.88,-0.156794,1.29938,1.27854
29.2,0.8,-0.220919,1.23727,1.20804
29.28,0.72,-0.260915,1.1718,1.13737
29.36,0.64,-0.263698,1.11563,1.08083
29.44,0.56,-0.230565,1.07864,1.04802
29.52,0.48,-0.176504,1.06368,1.03991
29.6,0.4,-0.123326,1.06575,1.0488
29.68,0.32,-0.0915226,1.07417,1.06141
29.76,0.24,-0.094029,1.07638,1.0635
29.84,0.16,-0.133617,1.06172,1.04399
29.92,0.08,-0.202897,1.0241,0.997809
30,1.68399e-12,-0.284912,0.963971,0.927647
30.08,-0.08,-0.35616,0.889124,0.84432
30.16,-0.16,-0.395325,0.81288,0.763672
30.24,-0.24,-0.393304,0.748971,0.700299
30.32,-0.32,-0.355636,0.706295,0.66224
30.4,-0.4,-0.297494,0.686729,0.649565
30.48,-0.48,-0.238121,0.685615,0.655477
30.56,-0.56,-0.196821,0.69329,0.668139
30.64,-0.64,-0.188203,0.69748,0.673544
30.72,-0.72,-0.216835,0.6869,0.659817
30.8,-0.8,-0.274309,0.655207,0.621642
30.88,-0.88,-0.341139,0.603687,0.562693
30.96,-0.96,-0.394456,0.540981,0.494301
31.04,-1.04,-0.418676,0.479236,0.430266
31.12,-1.12,-0.411212,0.428746,0.380957
31.2,-1.2,-0.379374,0.394808,0.350719
31.28,-1.28,-0.334219,0.377804,0.338722
31.36,-1.36,-0.287514,0.374476,0.340519
31.44,-1.44,-0.251329,0.378745,0.348808
31.52,-1.52,-0.236347,0.382501,0.354334
31.6,-1.6,-0.247349,0.377596,0.348399
31.68,-1.68,-0.279053,0.359075,0.326615
31.76,-1.76,-0.317254,0.327687,0.291313
31.84,-1.84,-0.346214,0.28945,0.250228
31.92,-1.92,-0.356899,0.252228,0.212127
32,-2,-0.349266,0.221991,0.182891
32.08,-2.08,-0.32853,0.201356,0.164532
32.16,-2.16,-0.300892,0.190232,0.15632
32.24,-2.24,-0.272111,0.186871,0.155955
32.32,-2.32,-0.247998,0.188302,0.159913
32.4,-2.4,-0.234298,0.190456,0.163549
32.48,-2.48,-0.234429,0.1889,0.162068
32.56,-2.56,-0.246464,0.180568,0.152584
32.64,-2.64,-0.26304,0.165437,0.135838
32.72,-2.72,-0.275577,0.146487,0.1157
32.8,-2.8,-0.279169,0.127782,0.0967244
32.88,-2.88,-0.273793,0.112384,0.0819449
32.96,-2.96,-0.262114,0.101599,0.072379
33.04,-3.04,-0.24713,0.0953886,0.0676894
33.12,-3.12,-0.231414,0.0929785,0.0668583
33.2,-3.2,-0.217448,0.0931031,0.0683893
33.28,-3.28,-0.207846,0.0940062,0.0702739
33.36,-3.36,-0.204523,0.0936418,0.0702713
33.44,-3.44,-0.207142,0.0903988,0.0667937
33.52,-3.52,-0.212625,0.0839801,0.0598481
33.6,-3.6,-0.216909,0.0755687,0.0510273
33.68,-3.68,-0.217427,0.0670069,0.0424307
33.76,-3.76,-0.213931,0.0597679,0.0355497
33.84,-3.84,-0.207547,0.0545261,0.0309403
33.92,-3.92,-0.199619,0.0513182,0.0285059
34,-4,-0.191265,0.0498393,0.0278367
34.08,-4.08,-0.183504,0.0495855,0.0283341
34.16,-4.16,-0.177433,0.0498512,0.0291885
34.24,-4.24,-0.173988,0.04977,0.0294403
34.32,-4.32,-0.173274,0.0485761,0.0283089
34.4,-4.4,-0.174168,0.046005,0.0256368
34.48,-4.48,-0.174912,0.0424551,0.0219971
34.56,-4.56,-0.174225,0.0386969,0.0182886
34.64,-4.64,-0.171838,0.0354095,0.0152158
34.72,-4.72,-0.168167,0.0329387,0.0130816
34.8,-4.8,-0.163788,0.0313371,0.0118816
34.88,-4.88,-0.159183,0.0304954,0.011461
34.96,-4.96,-0.154768,0.0302193,0.0115866
35.04,-5.04,-0.150988,0.0302344,0.0119422
35.12,-5.12,-0.148264,0.0301896,0.0121355
35.2,-5.2,-0.146738,0.0297429,0.0118086
35.28,-5.28,-0.146046,0.0287277,0.0108288
35.36,-5.36,-0.145468,0.0272554,0.0093779
35.44,-5.44,-0.144399,0.0256305,0.00782108
35.52,-5.52,-0.142641,0.0241551,0.00647995
35.6,-5.6,-0.14033,0.023002,0.00551348
35.68,-5.68,-0.137702,0.0222129,0.00493983
35.76,-5.76,-0.134965,0.0217524,0.00470381
35.84,-5.84,-0.132289,0.0215468,0.00471585
35.92,-5.92,-0.129853,0.0214911,0.00485422
36,-6,-0.127837,0.0214465,0.00496255
36.08,-6.08,-0.126334,0.0212662,0.00488432
36.16,-6.16,-0.125242,0.0208603,0.00453878
36.24,-6.24,-0.12428,0.02025,0.00397413
36.32,-6.32,-0.123174,0.0195495,0.00333222
36.4,-6.4,-0.121804,0.0188893,0.00275541
36.48,-6.48,-0.120204,0.0183531,0.00232395
36.56,-6.56,-0.118467,0.0179678,0.00205524
36.64,-6.64,-0.116684,0.0177236,0.00193111
36.72,-6.72,-0.114925,0.0175931,0.00191748
36.8,-6.8,-0.113259,0.0175363,0.00196775
36.88,-6.88,-0.111764,0.0174993,0.00202064
36.96,-6.96,-0.110488,0.0174207,0.00200987
37.04,-7.04,-0.109409,0.0172563,0.00189284
37.12,-7.12,-0.108422,0.0170039,0.00167756
37.2,-7.2,-0.107408,0.0167044,0.00141667
37.28,-7.28,-0.106301,0.0164123,0.0011714
37.36,-7.36,-0.105104,0.0161671,0.00098084
37.44,-7.44,-0.103853,0.0159843,0.000856854
37.52,-7.52,-0.102585,0.0158622,0.000794246
37.6,-7.6,-0.101331,0.0157908,0.000780196
37.68,-7.68,-0.100118,0.0157551,0.000796916
37.76,-7.76,-0.0989762,0.015734,0.000820651
37.84,-7.84,-0.0979307,0.0157028,0.000824024
37.92,-7.92,-0.0969791,0.0156406,0.000786326
38,-8,-0.0960849,0.0155423,0.00070591
38.08,-8.08,-0.095197,0.0154215,0.000601286
38.16,-8.16,-0.0942824,0.0153003,0.000498045
38.24,-8.24,-0.0933367,0.0151969,0.000414661
38.32,-8.32,-0.0923728,0.0151195,0.000358143
38.4,-8.4,-0.0914063,0.0150686,0.000327483
38.48,-8.48,-0.0904499,0.0150407,0.000317946
38.56,-8.56,-0.0895146,0.01503,0.000322745
38.64,-8.64,-0.0886125,0.0150286,0.000332743
38.72,-8.72,-0.0877545,0.0150265,0.000336854
38.8,-8.8,-0.0869427,0.0150143,0.000325549
38.88,-8.88,-0.0861647,0.0149883,0.000296176
38.96,-8.96,-0.0853997,0.0149525,0.000254786
39.04,-9.04,-0.0846317,0.0149157,0.000211763
39.12,-9.12,-0.0838563,0.0148859,0.00017559
39.2,-9.2,-0.0830778,0.0148673,0.000150094
39.28,-9.28,-0.0823025,0.0148608,0.000135409
39.36,-9.36,-0.0815356,0.0148651,0.000129836
39.44,-9.44,-0.0807816,0.014878,0.000130789
39.52,-9.52,-0.0800452,0.0148966,0.000134771
39.6,-9.6,-0.0793311,0.0149168,0.000137364
39.68,-9.68,-0.0786409,0.0149346,0.000134357
39.76,-9.76,-0.077971,0.0149478,0.000123904
39.84,-9.84,-0.077313,0.0149575,0.000107765
39.92,-9.92,-0.0766593,0.0149668,9.00201e-05
