x,a,b
0,0,1
0.0300752,0.00536609,0.994634
0.0601504,0.0107319,0.989268
0.0902256,0.0160973,0.983903
0.120301,0.0214619,0.978538
0.150376,0.0268256,0.973174
0.180451,0.032188,0.967812
0.210526,0.037549,0.962451
0.240602,0.0429083,0.957092
0.270677,0.0482657,0.951734
0.300752,0.0536209,0.946379
0.330827,0.0589736,0.941026
0.360902,0.0643237,0.935676
0.390977,0.0696709,0.930329
0.421053,0.075015,0.924985
0.451128,0.0803557,0.919644
0.481203,0.0856927,0.914307
0.511278,0.0910259,0.908974
0.541353,0.096355,0.903645
0.571429,0.10168,0.89832
0.601504,0.107,0.893
0.631579,0.112315,0.887685
0.661654,0.117626,0.882374
0.691729,0.122931,0.877069
0.721805,0.12823,0.87177
0.75188,0.133524,0.866476
0.781955,0.138812,0.861188
0.81203,0.144093,0.855907
0.842105,0.149369,0.850631
0.87218,0.154637,0.845363
0.902256,0.159899,0.840101
0.932331,0.165153,0.834847
0.962406,0.1704,0.8296
0.992481,0.17564,0.82436
1.02256,0.180871,0.819129
1.05263,0.186095,0.813905
1.08271,0.19131,0.80869
1.11278,0.196517,0.803483
1.14286,0.201716,0.798284
1.17293,0.206905,0.793095
1.20301,0.212085,0.787915
1.23308,0.217256,0.782744
1.26316,0.222417,0.777583
1.29323,0.227568,0.772432
1.32331,0.23271,0.76729
1.35338,0.237841,0.762159
1.38346,0.242962,0.757038
1.41353,0.248072,0.751928
1.44361,0.253171,0.746829
1.47368,0.258259,0.741741
1.50376,0.263336,0.736664
1.53383,0.268402,0.731598
1.56391,0.273456,0.726544
1.59398,0.278498,0.721502
1.62406,0.283528,0.716472
1.65414,0.288545,0.711455
1.68421,0.29355,0.70645
1.71429,0.298543,0.701457
1.74436,0.303523,0.696477
1.77444,0.308489,0.691511
1.80451,0.313443,0.686557
1.83459,0.318382,0.681618
1.86466,0.323309,0.676691
1.89474,0.328221,0.671779
1.92481,0.33312,0.66688
1.95489,0.338004,0.661996
1.98496,0.342875,0.657125
2.01504,0.34773,0.65227
2.04511,0.352571,0.647429
2.07519,0.357397,0.642603
2.10526,0.362208,0.637792
2.13534,0.367004,0.632996
2.16541,0.371784,0.628216
2.19549,0.376549,0.623451
2.22556,0.381299,0.618701
2.25564,0.386032,0.613968
2.28571,0.390749,0.609251
2.31579,0.39545,0.60455
2.34586,0.400135,0.599865
2.37594,0.404803,0.595197
2.40602,0.409455,0.590545
2.43609,0.41409,0.58591
2.46617,0.418708,0.581292
2.49624,0.423309,0.576691
2.52632,0.427892,0.572108
2.55639,0.432459,0.567541
2.58647,0.437007,0.562993
2.61654,0.441538,0.558462
2.64662,0.446052,0.553948
2.67669,0.450547,0.549453
2.70677,0.455024,0.544976
2.73684,0.459483,0.540517
2.76692,0.463924,0.536076
2.79699,0.468347,0.531653
2.82707,0.47275,0.52725
2.85714,0.477136,0.522864
2.88722,0.481502,0.518498
2.91729,0.485849,0.514151
2.94737,0.490178,0.509822
2.97744,0.494487,0.505513
3.00752,0.498777,0.501223
3.03759,0.503048,0.496952
3.06767,0.507299,0.492701
3.09774,0.511531,0.488469
3.12782,0.515743,0.484257
3.15789,0.519935,0.480065
3.18797,0.524107,0.475893
3.21805,0.52826,0.47174
3.24812,0.532392,0.467608
3.2782,0.536504,0.463496
3.30827,0.540596,0.459404
3.33835,0.544668,0.455332
3.36842,0.54872,0.45128
3.3985,0.55275,0.44725
3.42857,0.556761,0.443239
3.45865,0.560751,0.439249
3.48872,0.56472,0.43528
3.5188,0.568668,0.431332
3.54887,0.572595,0.427405
3.57895,0.576502,0.423498
3.60902,0.580388,0.419612
3.6391,0.584252,0.415748
3.66917,0.588096,0.411904
3.69925,0.591918,0.408082
3.72932,0.595719,0.404281
3.7594,0.599499,0.400501
3.78947,0.603258,0.396742
3.81955,0.606995,0.393005
3.84962,0.610711,0.389289
3.8797,0.614405,0.385595
3.90977,0.618078,0.381922
3.93985,0.62173,0.37827
3.96992,0.62536,0.37464
4,0.628968,0.371032
4.03008,0.632555,0.367445
4.06015,0.63612,0.36388
4.09023,0.639663,0.360337
4.1203,0.643185,0.356815
4.15038,0.646684,0.353316
4.18045,0.650162,0.349838
4.21053,0.653619,0.346381
4.2406,0.657053,0.342947
4.27068,0.660466,0.339534
4.30075,0.663857,0.336143
4.33083,0.667226,0.332774
4.3609,0.670573,0.329427
4.39098,0.673898,0.326102
4.42105,0.677202,0.322798
4.45113,0.680483,0.319517
4.4812,0.683743,0.316257
4.51128,0.68698,0.31302
4.54135,0.690196,0.309804
4.57143,0.69339,0.30661
4.6015,0.696563,0.303437
4.63158,0.699713,0.300287
4.66165,0.702841,0.297159
4.69173,0.705948,0.294052
4.7218,0.709033,0.290967
4.75188,0.712096,0.287904
4.78195,0.715137,0.284863
4.81203,0.718156,0.281844
4.84211,0.721154,0.278846
4.87218,0.72413,0.27587
4.90226,0.727084,0.272916
4.93233,0.730017,0.269983
4.96241,0.732927,0.267073
4.99248,0.735817,0.264183
5.02256,0.738684,0.261316
5.05263,0.741531,0.258469
5.08271,0.744355,0.255645
5.11278,0.747158,0.252842
5.14286,0.74994,0.25006
5.17293,0.7527,0.2473
5.20301,0.755439,0.244561
5.23308,0.758157,0.241843
5.26316,0.760853,0.239147
5.29323,0.763528,0.236472
5.32331,0.766182,0.233818
5.35338,0.768815,0.231185
5.38346,0.771427,0.228573
5.41353,0.774017,0.225983
5.44361,0.776587,0.223413
5.47368,0.779136,0.220864
5.50376,0.781664,0.218336
