t,E_dc,I,C_l,C_r
8.72,-1.28,0.00291664,inf,0.00739501
8.8,-1.2,0.00413836,inf,0.00806022
8.88,-1.12,0.00597526,inf,0.00930331
8.96,-1.04,0.0082358,inf,0.0111505
9.04,-0.96,0.0104342,inf,0.0134524
9.12,-0.88,0.0118053,inf,0.0158051
9.2,-0.8,0.0116958,inf,0.0176391
9.28,-0.72,0.01013,inf,0.0185291
9.36,-0.64,0.00792855,inf,0.0184903
9.44,-0.56,0.00617994,inf,0.0179692
9.52,-0.48,0.00565211,inf,0.0175754
9.6,-0.4,0.00666214,inf,0.0178452
9.68,-0.32,0.00926938,inf,0.0191802
9.76,-0.24,0.0133983,inf,0.0218659
9.84,-0.16,0.0186813,inf,0.0260172
9.92,-0.08,0.0241118,inf,0.0313782
10,1.63425e-13,0.0279574,inf,0.0371046
10.08,0.08,0.0285029,inf,0.0418726
10.16,0.16,0.0253986,inf,0.0445281
10.24,0.24,0.0202517,inf,0.0448591
10.32,0.32,0.0156428,inf,0.0437484
10.4,0.4,0.013634,inf,0.0426222
10.48,0.48,0.0151941,inf,0.0428247
10.56,0.56,0.0205466,inf,0.0453786
10.64,0.64,0.0295482,inf,0.0510096
10.72,0.72,0.0414702,inf,0.0600705
10.8,0.8,0.0542578,inf,0.0721429
10.88,0.88,0.0641662,inf,0.0855167
10.96,0.96,0.0670948,inf,0.0972717
11.04,1.04,0.0615005,inf,0.104556
11.12,1.12,0.0502081,inf,0.106382
11.2,1.2,0.0388674,inf,0.104307
11.28,1.28,0.0326206,inf,0.101453
11.36,1.36,0.0342313,inf,0.10102
11.44,1.44,0.0444588,inf,0.105513
11.52,1.52,0.0629728,inf,0.116676
11.6,1.6,0.0881876,inf,0.135377
11.68,1.68,0.11591,inf,0.160881
11.76,1.76,0.138549,inf,0.189817
11.84,1.84,0.1475,inf,0.216226
11.92,1.92,0.138672,inf,0.233938
12,2,0.116409,inf,0.24013
12.08,2.08,0.0915061,inf,0.237106
12.16,2.16,0.0751453,inf,0.230906
12.24,2.24,0.0742934,inf,0.228379
12.32,2.32,0.0912483,inf,0.235134
12.4,2.4,0.125159,inf,0.254956
12.48,2.48,0.172213,inf,0.289488
12.56,2.56,0.223878,inf,0.337065
12.64,2.64,0.266287,inf,0.391232
12.72,2.72,0.284824,inf,0.441311
12.8,2.8,0.272633,inf,0.476541
12.88,2.88,0.23585,inf,0.491549
12.96,2.96,0.190977,inf,0.489099
13.04,3.04,0.156971,inf,0.478575
13.12,3.12,0.147717,inf,0.471844
13.2,3.2,0.168916,inf,0.479347
13.28,3.28,0.218809,inf,0.507953
13.36,3.36,0.288892,inf,0.559779
13.44,3.44,0.363406,inf,0.630737
13.52,3.52,0.421533,inf,0.709796
13.6,3.6,0.445518,inf,0.781672
13.68,3.68,0.42967,inf,0.832966
13.76,3.76,0.382568,inf,0.857603
13.84,3.84,0.322694,inf,0.858553
13.92,3.92,0.272026,inf,0.84632
14,4,0.249393,inf,0.835468
14.08,4.08,0.264726,inf,0.840097
14.16,4.16,0.316207,inf,0.869634
14.24,4.24,0.390505,inf,0.925911
14.32,4.32,0.465827,inf,1.00194
14.4,4.4,0.519361,inf,1.08366
14.48,4.48,0.537141,inf,1.15548
14.56,4.56,0.518741,inf,1.2064
14.64,4.64,0.474006,inf,1.23271
14.72,4.72,0.417677,inf,1.23734
14.8,4.8,0.366401,inf,1.22843
14.88,4.88,0.336263,inf,1.21775
14.96,4.96,0.338023,inf,1.21792
15.04,5.04,0.371654,inf,1.23805
15.12,5.12,0.424702,inf,1.27977
15.2,5.2,0.477168,inf,1.33625
15.28,5.28,0.511176,inf,1.39555
15.36,5.36,0.518858,inf,1.44639
15.44,5.44,0.502698,inf,1.48226
15.52,5.52,0.470465,inf,1.50179
15.6,5.6,0.431046,inf,1.50716
15.68,5.68,0.393562,inf,1.50302
15.76,5.76,0.367422,inf,1.49606
15.84,5.84,0.360225,inf,1.4941
15.92,5.92,0.373448,inf,1.50344
16,6,0.399905,inf,1.52574
16.08,6.08,0.426884,inf,1.55697
16.16,6.16,0.443375,inf,1.58992
16.24,6.24,0.445162,inf,1.61814
16.32,6.32,0.434198,inf,1.63824
16.4,6.4,0.414974,inf,1.64971
16.48,6.48,0.392004,inf,1.65373
16.56,6.56,0.369517,inf,1.65247
16.64,6.64,0.35194,inf,1.64902
16.72,6.72,0.343356,inf,1.64719
16.8,6.8,0.345313,inf,1.65041
16.88,6.88,0.354898,inf,1.66001
16.96,6.96,0.365813,inf,1.67436
17.04,7.04,0.372221,inf,1.68998
17.12,7.12,0.371708,inf,1.70361
17.2,7.2,0.36509,inf,1.71355
17.28,7.28,0.354511,inf,1.71948
17.36,7.36,0.342075,inf,1.72192
17.44,7.44,0.329632,inf,1.72177
17.52,7.52,0.319082,inf,1.72032
17.6,7.6,0.312329,inf,1.7192
17.68,7.68,0.310408,inf,1.72004
17.76,7.76,0.312418,inf,1.72369
17.84,7.84,0.31567,inf,1.72964
17.92,7.92,0.31735,inf,1.73644
18,8,0.316084,inf,1.74258
18.08,8.08,0.312056,inf,1.74719
18.16,8.16,0.306176,inf,1.75006
18.24,8.24,0.299385,inf,1.75139
18.32,8.32,0.292487,inf,1.75153
18.4,8.4,0.286279,inf,1.75098
18.48,8.48,0.281597,inf,1.75041
18.56,8.56,0.279011,inf,1.75054
18.64,8.64,0.278326,inf,1.75181
18.72,8.72,0.278494,inf,1.75415
18.8,8.8,0.278237,inf,1.75698
18.88,8.88,0.276808,inf,1.75964
18.96,8.96,0.274167,inf,1.76171
19.04,9.04,0.270666,inf,1.76306
19.12,9.12,0.266718,inf,1.76373
19.2,9.2,0.262675,inf,1.76388
19.28,9.28,0.25888,inf,1.7637
19.36,9.36,0.255694,inf,1.76344
19.44,9.44,0.253405,inf,1.76341
19.52,9.52,0.252013,inf,1.76382
19.6,9.6,0.251134,inf,1.76471
19.68,9.68,0.250207,inf,1.76585
19.76,9.76,0.248843,inf,1.76698
19.84,9.84,0.246956,inf,1.7679
19.92,9.92,0.244669,inf,1.76852
20,10,0.242156,inf,1.76885
20.08,9.92,0.238029,inf,1.76835
20.16,9.84,0.234575,inf,1.76756
20.24,9.76,0.23132,inf,1.76654
20.32,9.68,0.228513,inf,1.76543
20.4,9.6,0.226461,inf,1.7645
20.48,9.52,0.225231,inf,1.76397
20.56,9.44,0.22451,inf,1.76389
20.64,9.36,0.223776,inf,1.76411
20.72,9.28,0.222591,inf,1.76433
20.8,9.2,0.220735,inf,1.7643
20.88,9.12,0.218152,inf,1.76382
20.96,9.04,0.214865,inf,1.76274
21.04,8.96,0.211007,inf,1.76098
21.12,8.88,0.206957,inf,1.75859
21.2,8.8,0.203437,inf,1.7559
21.28,8.72,0.201301,inf,1.75349
21.36,8.64,0.20095,inf,1.75196
21.44,8.56,0.201884,inf,1.75156
21.52,8.48,0.202955,inf,1.75197
21.6,8.4,0.203075,inf,1.75256
21.68,8.32,0.201634,inf,1.75267
21.76,8.24,0.198442,inf,1.75179
21.84,8.16,0.193511,inf,1.74952
21.92,8.08,0.187063,inf,1.74563
22,8,0.179823,inf,1.74018
22.08,7.92,0.173322,inf,1.7338
22.16,7.84,0.169592,inf,1.72777
22.24,7.76,0.169923,inf,1.72358
22.32,7.68,0.173625,inf,1.72205
22.4,7.6,0.178242,inf,1.72271
22.48,7.52,0.181089,inf,1.72417
22.56,7.44,0.180484,inf,1.7248
22.64,7.36,0.17581,inf,1.7233
22.72,7.28,0.167028,inf,1.71871
22.8,7.2,0.154545,inf,1.7104
22.88,7.12,0.139779,inf,1.69837
22.96,7.04,0.125899,inf,1.68382
23.04,6.96,0.117445,inf,1.66947
23.12,6.88,0.117859,inf,1.65875
23.2,6.8,0.126528,inf,1.65393
23.28,6.72,0.138559,inf,1.65457
23.36,6.64,0.147775,inf,1.6578
23.44,6.56,0.149807,inf,1.65994
23.52,6.48,0.142811,inf,1.65781
23.6,6.4,0.12657,inf,1.6491
23.68,6.32,0.101982,inf,1.63236
23.76,6.24,0.0719624,inf,1.60749
23.84,6.16,0.0428991,inf,1.57677
23.92,6.08,0.0240475,inf,1.54563
24,6,0.022942,inf,1.52115
24.08,5.92,0.0396013,inf,1.50849
24.16,5.84,0.0653671,inf,1.50771
24.24,5.76,0.0878303,inf,1.51378
24.32,5.68,0.0970461,inf,1.51928
24.4,5.6,0.0881525,inf,1.51731
24.48,5.52,0.0604217,inf,1.5028
24.56,5.44,0.0161455,inf,1.47287
24.64,5.36,-0.0383221,-inf,1.42758
24.72,5.28,-0.0907565,-inf,1.37157
24.8,5.2,-0.124989,-inf,1.31463
24.88,5.12,-0.128736,-inf,1.26879
24.96,5.04,-0.101823,-inf,1.24281
25.04,4.96,-0.057213,-inf,1.23766
25.12,4.88,-0.0145091,-inf,1.24624
25.2,4.8,0.00866695,inf,1.25674
25.28,4.72,0.00213143,inf,1.25704
25.36,4.64,-0.0360612,-inf,1.23798
25.44,4.56,-0.1006,-inf,1.19501
25.52,4.48,-0.178612,-inf,1.12952
25.6,4.4,-0.249932,-inf,1.05014
25.68,4.32,-0.293018,-inf,0.971401
25.76,4.24,-0.295464,-inf,0.90849
25.84,4.16,-0.260089,-inf,0.871011
25.92,4.08,-0.202371,-inf,0.85984
26,4,-0.143919,-inf,0.86755
26.08,3.92,-0.10589,-inf,0.880969
26.16,3.84,-0.102941,-inf,0.885167
26.24,3.76,-0.13898,-inf,0.868034
26.32,3.68,-0.205807,-inf,0.824068
26.4,3.6,-0.284442,-inf,0.756541
26.48,3.52,-0.350555,-inf,0.677019
26.56,3.44,-0.384673,-inf,0.601059
26.64,3.36,-0.380654,-inf,0.541748
26.72,3.28,-0.34525,-inf,0.505554
26.8,3.2,-0.292031,-inf,0.492135
26.88,3.12,-0.23693,-inf,0.495788
26.96,3.04,-0.196216,-inf,0.506706
27.04,2.96,-0.183272,-inf,0.512797
27.12,2.88,-0.203239,-inf,0.503234
27.2,2.8,-0.249068,-inf,0.472853
27.28,2.72,-0.303162,-inf,0.424741
27.36,2.64,-0.345482,-inf,0.368787
27.44,2.56,-0.363481,-inf,0.316602
27.52,2.48,-0.356057,-inf,0.276432
27.6,2.4,-0.329741,-inf,0.251426
27.68,2.32,-0.293224,-inf,0.240768
27.76,2.24,-0.255148,-inf,0.241127
27.84,2.16,-0.224344,-inf,0.247186
27.92,2.08,-0.209124,-inf,0.252034
28,2,-0.213872,-inf,0.248826
28.08,1.92,-0.235199,-inf,0.233756
28.16,1.84,-0.262329,-inf,0.208234
28.24,1.76,-0.283023,-inf,0.178017
28.32,1.68,-0.290283,-inf,0.149754
28.4,1.6,-0.28408,-inf,0.127885
28.48,1.52,-0.268329,-inf,0.11391
28.56,1.44,-0.247543,-inf,0.107316
28.64,1.36,-0.225734,-inf,0.106508
28.72,1.28,-0.20687,-inf,0.109094
28.8,1.2,-0.195021,-inf,0.111879
28.88,1.12,-0.192921,-inf,0.111415
28.96,1.04,-0.199661,-inf,0.105429
29.04,0.96,-0.210255,-inf,0.0941675
29.12,0.88,-0.218511,-inf,0.0802312
29.2,0.8,-0.220691,-inf,0.0668616
29.28,0.72,-0.216584,-inf,0.0562931
29.36,0.64,-0.208004,-inf,0.0493202
29.44,0.56,-0.197047,-inf,0.0457522
29.52,0.48,-0.185476,-inf,0.0449175
29.6,0.4,-0.174948,-inf,0.0458328
29.68,0.32,-0.167229,-inf,0.0471703
29.76,0.24,-0.163734,-inf,0.0473963
29.84,0.16,-0.164453,-inf,0.0453351
29.92,0.08,-0.16745,-inf,0.0408521
30,1.68399e-12,-0.169927,-inf,0.0349442
30.08,-0.08,-0.169977,-inf,0.029048
30.16,-0.16,-0.167292,-inf,0.0242397
30.24,-0.24,-0.162588,-inf,0.0209536
30.32,-0.32,-0.156781,-inf,0.0191552
30.4,-0.4,-0.150637,-inf,0.0185826
30.48,-0.48,-0.144831,-inf,0.0188481
30.56,-0.56,-0.140092,-inf,0.0194261
30.64,-0.64,-0.137077,-inf,0.0196767
30.72,-0.72,-0.135946,-inf,0.0190447
30.8,-0.8,-0.136034,-inf,0.0173643
30.88,-0.88,-0.136169,-inf,0.0149722
30.96,-0.96,-0.135424,-inf,0.0124664
31.04,-1.04,-0.133545,-inf,0.0103461
31.12,-1.12,-0.13078,-inf,0.00884337
31.2,-1.2,-0.127515,-inf,0.00797223
31.28,-1.28,-0.124079,-inf,0.00763656
31.36,-1.36,-0.120748,-inf,0.00768647
31.44,-1.44,-0.117815,-inf,0.00791838
31.52,-1.52,-0.115569,-inf,0.00807447
31.6,-1.6,-0.114137,-inf,0.00790688
31.68,-1.68,-0.113316,-inf,0.00730331
31.76,-1.76,-0.11264,-inf,0.00636209
31.84,-1.84,-0.11168,-inf,0.00532045
31.92,-1.92,-0.110272,-inf,0.00440247
32,-2,-0.108487,-inf,0.00372733
32.08,-2.08,-0.106481,-inf,0.00331566
32.16,-2.16,-0.104396,-inf,0.00313448
32.24,-2.24,-0.102347,-inf,0.00312647
32.32,-2.32,-0.100448,-inf,0.00321352
32.4,-2.4,-0.0988233,-inf,0.00329388
32.48,-2.48,-0.0975447,-inf,0.00326109
32.56,-2.56,-0.0965607,-inf,0.00305266
32.64,-2.64,-0.0956945,-inf,0.00269038
32.72,-2.72,-0.0947557,-inf,0.00226422
32.8,-2.8,-0.0936504,-inf,0.00187185
32.88,-2.88,-0.0923917,-inf,0.00157223
32.96,-2.96,-0.0910404,-inf,0.00138103
33.04,-3.04,-0.0896567,-inf,0.00128807
33.12,-3.12,-0.0882886,-inf,0.00127164
33.2,-3.2,-0.0869821,-inf,0.00130191
33.28,-3.28,-0.085787,-inf,0.00133924
33.36,-3.36,-0.0847402,-inf,0.00133919
33.44,-3.44,-0.0838333,-inf,0.00127037
33.52,-3.52,-0.0830021,-inf,0.00113374
33.6,-3.6,-0.082165,-inf,0.000961779
33.68,-3.68,-0.0812728,-inf,0.000795848
33.76,-3.76,-0.0803228,-inf,0.000664193
33.84,-3.84,-0.0793375,-inf,0.000576571
33.92,-3.92,-0.078342,-inf,0.00053048
34,-4,-0.0773568,-inf,0.000517831
34.08,-4.08,-0.0764,-inf,0.000527232
34.16,-4.16,-0.0754916,-inf,0.000543391
34.24,-4.24,-0.0746488,-inf,0.000548156
34.32,-4.32,-0.0738728,-inf,0.000526755
34.4,-4.4,-0.0731416,-inf,0.000476318
34.48,-4.48,-0.0724215,-inf,0.00040786
34.56,-4.56,-0.071688,-inf,0.000338394
34.64,-4.64,-0.0709362,-inf,0.000281056
34.72,-4.72,-0.0701737,-inf,0.000241346
34.8,-4.8,-0.069411,-inf,0.000219061
34.88,-4.88,-0.0686566,-inf,0.000211256
34.96,-4.96,-0.0679178,-inf,0.000213586
35.04,-5.04,-0.0672024,-inf,0.000220185
35.12,-5.12,-0.0665179,-inf,0.000223773
35.2,-5.2,-0.0658666,-inf,0.000217706
35.28,-5.28,-0.0652415,-inf,0.000199533
35.36,-5.36,-0.0646288,-inf,0.000172659
35.44,-5.44,-0.064017,-inf,0.000143871
35.52,-5.52,-0.0634024,-inf,0.000119112
35.6,-5.6,-0.0627872,-inf,0.000101292
35.68,-5.68,-0.0621756,-inf,9.07243e-05
35.76,-5.76,-0.0615711,-inf,8.63783e-05
35.84,-5.84,-0.0609767,-inf,8.66e-05
35.92,-5.92,-0.0603953,-inf,8.91478e-05
36,-6,-0.0598301,-inf,9.11427e-05
36.08,-6.08,-0.0592826,-inf,8.97022e-05
36.16,-6.16,-0.0587506,-inf,8.33401e-05
36.24,-6.24,-0.0582289,-inf,7.29493e-05
36.32,-6.32,-0.0577121,-inf,6.11447e-05
36.4,-6.4,-0.057198,-inf,5.05443e-05
36.48,-6.48,-0.0566869,-inf,4.26195e-05
36.56,-6.56,-0.0561805,-inf,3.7686e-05
36.64,-6.64,-0.0556802,-inf,3.54074e-05
36.72,-6.72,-0.0551871,-inf,3.51572e-05
36.8,-6.8,-0.0547024,-inf,3.60799e-05
36.88,-6.88,-0.0542273,-inf,3.70508e-05
36.96,-6.96,-0.0537625,-inf,3.68532e-05
37.04,-7.04,-0.0533076,-inf,3.4705e-05
37.12,-7.12,-0.0528604,-inf,3.07542e-05
37.2,-7.2,-0.0524187,-inf,2.59677e-05
37.28,-7.28,-0.0519811,-inf,2.14688e-05
37.36,-7.36,-0.0515475,-inf,1.79745e-05
37.44,-7.44,-0.0511184,-inf,1.57013e-05
37.52,-7.52,-0.0506946,-inf,1.45535e-05
37.6,-7.6,-0.0502762,-inf,1.4296e-05
37.68,-7.68,-0.0498639,-inf,1.46025e-05
37.76,-7.76,-0.049458,-inf,1.50376e-05
37.84,-7.84,-0.0490588,-inf,1.50994e-05
37.92,-7.92,-0.0486663,-inf,1.44083e-05
38,-8,-0.0482796,-inf,1.29343e-05
38.08,-8.08,-0.0478977,-inf,1.10166e-05
38.16,-8.16,-0.0475199,-inf,9.12452e-06
38.24,-8.24,-0.0471461,-inf,7.59653e-06
38.32,-8.32,-0.0467764,-inf,6.56092e-06
38.4,-8.4,-0.046411,-inf,5.99915e-06
38.48,-8.48,-0.04605,-inf,5.82441e-06
38.56,-8.56,-0.0456936,-inf,5.91234e-06
38.64,-8.64,-0.0453419,-inf,6.09553e-06
38.72,-8.72,-0.044995,-inf,6.17084e-06
38.8,-8.8,-0.0446529,-inf,5.96371e-06
38.88,-8.88,-0.0443153,-inf,5.42554e-06
38.96,-8.96,-0.0439817,-inf,4.66722e-06
39.04,-9.04,-0.0436518,-inf,3.87902e-06
39.12,-9.12,-0.0433254,-inf,3.21635e-06
39.2,-9.2,-0.0430026,-inf,2.7493e-06
39.28,-9.28,-0.0426833,-inf,2.48028e-06
39.36,-9.36,-0.0423676,-inf,2.3782e-06
39.44,-9.44,-0.0420556,-inf,2.39567e-06
39.52,-9.52,-0.0417472,-inf,2.4686e-06
39.6,-9.6,-0.0414425,-inf,2.5161e-06
39.68,-9.68,-0.0411414,-inf,2.46102e-06
39.76,-9.76,-0.0408439,-inf,2.26954e-06
39.84,-9.84,-0.0405498,-inf,1.9739e-06
39.92,-9.92,-0.0402587,-inf,1.64886e-06
