t,E_dc,I,C_l,C_r
8.8,-1.2,0.00152913,inf,0.00297374
8.88,-1.12,0.00220998,inf,0.00343389
8.96,-1.04,0.00304941,inf,0.00411842
9.04,-0.96,0.00386799,inf,0.00497273
9.12,-0.88,0.00438077,inf,0.00584733
9.2,-0.8,0.00434242,inf,0.00653014
9.28,-0.72,0.00376016,inf,0.00686182
9.36,-0.64,0.00294014,inf,0.00684736
9.44,-0.56,0.00228914,inf,0.00665314
9.52,-0.48,0.00209346,inf,0.0065064
9.6,-0.4,0.00247102,inf,0.00660693
9.68,-0.32,0.003445,inf,0.00710459
9.76,-0.24,0.00499071,inf,0.00810724
9.84,-0.16,0.00697653,inf,0.00966082
9.92,-0.08,0.00903024,inf,0.011674
10,1.63425e-13,0.0104981,inf,0.0138331
10.08,0.08,0.0107203,inf,0.0156376
10.16,0.16,0.00955158,inf,0.0166453
10.24,0.24,0.00760091,inf,0.016771
10.32,0.32,0.00585465,inf,0.0163492
10.4,0.4,0.0050978,inf,0.0159218
10.48,0.48,0.00569616,inf,0.0159987
10.56,0.56,0.00773853,inf,0.0169685
10.64,0.64,0.0111871,inf,0.0191131
10.72,0.72,0.0157942,inf,0.0225825
10.8,0.8,0.0208023,inf,0.0272407
10.88,0.88,0.0247604,inf,0.0324495
10.96,0.96,0.0260072,inf,0.0370702
11.04,1.04,0.0238561,inf,0.0399539
11.12,1.12,0.0194038,inf,0.0406792
11.2,1.2,0.0149242,inf,0.0398551
11.28,1.28,0.0124769,inf,0.0387234
11.36,1.36,0.0131488,inf,0.0385521
11.44,1.44,0.017251,inf,0.040334
11.52,1.52,0.0247258,inf,0.0447864
11.6,1.6,0.0350872,inf,0.0523288
11.68,1.68,0.046805,inf,0.0627875
11.76,1.76,0.056779,inf,0.0749002
11.84,1.84,0.0611278,inf,0.0861918
11.92,1.92,0.057677,inf,0.0938948
12,2,0.0481244,inf,0.0966126
12.08,2.08,0.0373243,inf,0.0952837
12.16,2.16,0.0303098,inf,0.0925686
12.24,2.24,0.0301062,inf,0.0914654
12.32,2.32,0.0377251,inf,0.0944187
12.4,2.4,0.0530689,inf,0.103174
12.48,2.48,0.0750666,inf,0.118757
12.56,2.56,0.10058,inf,0.140942
12.64,2.64,0.123293,inf,0.167264
12.72,2.72,0.13505,inf,0.192674
12.8,2.8,0.130578,inf,0.211204
12.88,2.88,0.112045,inf,0.219269
12.96,2.96,0.0885844,inf,0.217946
13.04,3.04,0.0710109,inf,0.212291
13.12,3.12,0.0668015,inf,0.208701
13.2,3.2,0.0789166,inf,0.212704
13.28,3.28,0.107178,inf,0.228206
13.36,3.36,0.148912,inf,0.257297
13.44,3.44,0.197506,inf,0.299379
13.52,3.52,0.24102,inf,0.349622
13.6,3.6,0.265021,inf,0.398711
13.68,3.68,0.260337,inf,0.435931
13.76,3.76,0.229716,inf,0.454506
13.84,3.84,0.18726,inf,0.455232
13.92,3.92,0.151379,inf,0.445941
14,4,0.136827,inf,0.437796
14.08,4.08,0.150733,inf,0.441259
14.16,4.16,0.192985,inf,0.463749
14.24,4.24,0.257295,inf,0.508555
14.32,4.32,0.330557,inf,0.573528
14.4,4.4,0.393428,inf,0.649778
14.48,4.48,0.426632,inf,0.723031
14.56,4.56,0.420614,inf,0.778948
14.64,4.64,0.380322,inf,0.809259
14.72,4.72,0.322388,inf,0.814706
14.8,4.8,0.268698,inf,0.804264
14.88,4.88,0.239331,inf,0.791904
14.96,4.96,0.246404,inf,0.792098
15.04,5.04,0.290852,inf,0.815539
15.12,5.12,0.362269,inf,0.866093
15.2,5.2,0.44086,inf,0.939124
15.28,5.28,0.503124,inf,1.0221
15.36,5.36,0.531552,inf,1.099
15.44,5.44,0.521776,inf,1.15682
15.52,5.52,0.481517,inf,1.18964
15.6,5.6,0.425199,inf,1.19884
15.68,5.68,0.370037,inf,1.19174
15.76,5.76,0.33334,inf,1.1799
15.84,5.84,0.328009,inf,1.17659
15.92,5.92,0.356866,inf,1.19246
16,6,0.409916,inf,1.23125
16.08,6.08,0.467654,inf,1.28793
16.16,6.16,0.509996,inf,1.35089
16.24,6.24,0.525589,inf,1.40757
16.32,6.32,0.514515,inf,1.44963
16.4,6.4,0.484012,inf,1.47428
16.48,6.48,0.443466,inf,1.48304
16.56,6.56,0.402648,inf,1.4803
16.64,6.64,0.371734,inf,1.47279
16.72,6.72,0.359663,inf,1.46882
16.8,6.8,0.369856,inf,1.4758
16.88,6.88,0.396693,inf,1.49685
16.96,6.96,0.427369,inf,1.52897
17.04,7.04,0.448994,inf,1.56485
17.12,7.12,0.455117,inf,1.59703
17.2,7.2,0.44653,inf,1.62098
17.28,7.28,0.427738,inf,1.63549
17.36,7.36,0.403736,inf,1.6415
17.44,7.44,0.379174,inf,1.64114
17.52,7.52,0.358848,inf,1.63756
17.6,7.6,0.347452,inf,1.6348
17.68,7.68,0.347532,inf,1.63687
17.76,7.76,0.357043,inf,1.64587
17.84,7.84,0.369657,inf,1.66071
17.92,7.92,0.378521,inf,1.67786
18,8,0.380041,inf,1.69352
18.08,8.08,0.374456,inf,1.70541
18.16,8.16,0.363951,inf,1.71288
18.24,8.24,0.350902,inf,1.71634
18.32,8.32,0.337382,inf,1.7167
18.4,8.4,0.325451,inf,1.71527
18.48,8.48,0.317253,inf,1.71379
18.56,8.56,0.314252,inf,1.71412
18.64,8.64,0.315985,inf,1.71744
18.72,8.72,0.319821,inf,1.72356
18.8,8.8,0.322512,inf,1.73101
18.88,8.88,0.322122,inf,1.73805
18.96,8.96,0.318534,inf,1.74355
19.04,9.04,0.312657,inf,1.74714
19.12,9.12,0.305554,inf,1.74895
19.2,9.2,0.298138,inf,1.74935
19.28,9.28,0.291274,inf,1.74886
19.36,9.36,0.285888,inf,1.74817
19.44,9.44,0.282719,inf,1.74808
19.52,9.52,0.281776,inf,1.74919
19.6,9.6,0.282077,inf,1.75155
19.68,9.68,0.282187,inf,1.75463
19.76,9.76,0.281109,inf,1.75767
19.84,9.84,0.278648,inf,1.76012
19.92,9.92,0.275138,inf,1.76179
20,10,0.271036,inf,1.76269
20.08,9.92,0.262917,inf,1.76133
20.16,9.84,0.256366,inf,1.75922
20.24,9.76,0.25023,inf,1.75647
20.32,9.68,0.245158,inf,1.7535
20.4,9.6,0.241956,inf,1.751
20.48,9.52,0.240823,inf,1.74958
20.56,9.44,0.240967,inf,1.74938
20.64,9.36,0.241048,inf,1.74994
20.72,9.28,0.239947,inf,1.75054
20.8,9.2,0.237103,inf,1.75046
20.88,9.12,0.232361,inf,1.74918
20.96,9.04,0.225773,inf,1.74629
21.04,8.96,0.217668,inf,1.7416
21.12,8.88,0.209027,inf,1.73528
21.2,8.8,0.201724,inf,1.72818
21.28,8.72,0.197954,inf,1.72184
21.36,8.64,0.198729,inf,1.71784
21.44,8.56,0.202764,inf,1.71678
21.52,8.48,0.207134,inf,1.71786
21.6,8.4,0.209054,inf,1.71941
21.68,8.32,0.206962,inf,1.7197
21.76,8.24,0.200361,inf,1.71737
21.84,8.16,0.189307,inf,1.71146
21.92,8.08,0.174434,inf,1.70138
22,8,0.157686,inf,1.6874
22.08,7.92,0.142993,inf,1.67118
22.16,7.84,0.135343,inf,1.65603
22.24,7.76,0.13771,inf,1.64561
22.32,7.68,0.148237,inf,1.64181
22.4,7.6,0.160925,inf,1.64346
22.48,7.52,0.169258,inf,1.64707
22.56,7.44,0.169097,inf,1.64865
22.64,7.36,0.15892,inf,1.64492
22.72,7.28,0.13878,inf,1.63359
22.8,7.2,0.11007,inf,1.61333
22.88,7.12,0.0767679,inf,1.58457
22.96,7.04,0.0467405,inf,1.55059
23.04,6.96,0.0300876,inf,1.51792
23.12,6.88,0.0334279,inf,1.49406
23.2,6.8,0.0544328,inf,1.48349
23.28,6.72,0.0823009,inf,1.48488
23.36,6.64,0.103853,inf,1.49196
23.44,6.56,0.109555,inf,1.49669
23.52,6.48,0.0953115,inf,1.49199
23.6,6.4,0.0611692,inf,1.47296
23.68,6.32,0.010574,inf,1.43718
23.76,6.24,-0.0481262,-inf,1.38585
23.84,6.16,-0.100442,-inf,1.32535
23.92,6.08,-0.12954,-inf,1.26702
24,6,-0.125303,-inf,1.22316
24.08,5.92,-0.0912679,-inf,1.20112
24.16,5.84,-0.0432946,-inf,1.19978
24.24,5.76,-0.00190401,-inf,1.21028
24.32,5.68,0.0160185,inf,1.21989
24.4,5.6,0.0017987,inf,1.21644
24.48,5.52,-0.0447124,-inf,1.19137
24.56,5.44,-0.115885,-inf,1.14137
24.64,5.36,-0.195989,-inf,1.06988
24.72,5.28,-0.262986,-inf,0.987719
24.8,5.2,-0.296606,-inf,0.910509
24.88,5.12,-0.288529,-inf,0.852532
24.96,5.04,-0.245606,-inf,0.821177
25.04,4.96,-0.185348,-inf,0.81508
25.12,4.88,-0.129508,-inf,0.825256
25.2,4.8,-0.0980894,-inf,0.837852
25.28,4.72,-0.103631,-inf,0.838215
25.36,4.64,-0.147254,-inf,0.815462
25.44,4.56,-0.217688,-inf,0.766129
25.52,4.48,-0.293679,-inf,0.695828
25.6,4.4,-0.351289,-inf,0.617647
25.68,4.32,-0.374605,-inf,0.546785
25.76,4.24,-0.361729,-inf,0.4944
25.84,4.16,-0.321706,-inf,0.464814
25.92,4.08,-0.268333,-inf,0.456216
26,4,-0.216869,-inf,0.462139
26.08,3.92,-0.182468,-inf,0.472562
26.16,3.84,-0.176646,-inf,0.475853
26.24,3.76,-0.201878,-inf,0.462513
26.32,3.68,-0.248564,-inf,0.429336
26.4,3.6,-0.298274,-inf,0.381155
26.48,3.52,-0.332871,-inf,0.328339
26.56,3.44,-0.343273,-inf,0.281448
26.64,3.36,-0.330931,-inf,0.247025
26.72,3.28,-0.302968,-inf,0.226891
26.8,3.2,-0.267522,-inf,0.219587
26.88,3.12,-0.232535,-inf,0.221567
26.96,3.04,-0.206169,-inf,0.227522
27.04,2.96,-0.195673,-inf,0.230869
27.12,2.88,-0.203747,-inf,0.225622
27.2,2.8,-0.225426,-inf,0.209238
27.28,2.72,-0.24972,-inf,0.184148
27.36,2.64,-0.265955,-inf,0.156215
27.44,2.56,-0.269273,-inf,0.131296
27.52,2.48,-0.260888,-inf,0.112815
27.6,2.4,-0.24477,-inf,0.101605
27.68,2.32,-0.224961,-inf,0.0968935
27.76,2.24,-0.205045,-inf,0.0970517
27.84,2.16,-0.188677,-inf,0.0997261
27.92,2.08,-0.17947,-inf,0.101875
28,2,-0.17935,-inf,0.100452
28.08,1.92,-0.186577,-inf,0.0938151
28.16,1.84,-0.196024,-inf,0.0827502
28.24,1.76,-0.20229,-inf,0.0699285
28.32,1.68,-0.202725,-inf,0.0581999
28.4,1.6,-0.197731,-inf,0.0492944
28.48,1.52,-0.189129,-inf,0.0436798
28.56,1.44,-0.17877,-inf,0.0410504
28.64,1.36,-0.168196,-inf,0.0407292
28.72,1.28,-0.158924,-inf,0.0417581
28.8,1.2,-0.15255,-inf,0.0428683
28.88,1.12,-0.150159,-inf,0.0426834
28.96,1.04,-0.151347,-inf,0.0403003
29.04,0.96,-0.154054,-inf,0.0358461
29.12,0.88,-0.155795,-inf,0.0303848
29.2,0.8,-0.155159,-inf,0.0251978
29.28,0.72,-0.152144,-inf,0.0211334
29.36,0.64,-0.147496,-inf,0.0184687
29.44,0.56,-0.142025,-inf,0.0171105
29.52,0.48,-0.136389,-inf,0.0167932
29.6,0.4,-0.131204,-inf,0.0171411
29.68,0.32,-0.127134,-inf,0.0176499
29.76,0.24,-0.124714,-inf,0.0177359
29.84,0.16,-0.123933,-inf,0.0169519
29.92,0.08,-0.124042,-inf,0.0152508
30,1.68399e-12,-0.123968,-inf,0.0130175
30.08,-0.08,-0.122998,-inf,0.010798
30.16,-0.16,-0.121029,-inf,0.00899503
30.24,-0.24,-0.118338,-inf,0.00776644
30.32,-0.32,-0.11527,-inf,0.00709528
30.4,-0.4,-0.112106,-inf,0.00688175
30.48,-0.48,-0.109097,-inf,0.00698074
30.56,-0.56,-0.10651,-inf,0.00719631
30.64,-0.64,-0.10459,-inf,0.00728982
30.72,-0.72,-0.103394,-inf,0.00705408
30.8,-0.8,-0.102672,-inf,0.00642778
30.88,-0.88,-0.101985,-inf,0.00553752
30.96,-0.96,-0.100988,-inf,0.00460661
31.04,-1.04,-0.0995876,-inf,0.00382022
31.12,-1.12,-0.0978779,-inf,0.00326359
31.2,-1.2,-0.0960014,-inf,0.00294118
31.28,-1.28,-0.0940789,-inf,0.002817
31.36,-1.36,-0.092212,-inf,0.00283547
31.44,-1.44,-0.0905076,-inf,0.00292126
31.52,-1.52,-0.0890721,-inf,0.00297901
31.6,-1.6,-0.0879517,-inf,0.00291701
31.68,-1.68,-0.0870708,-inf,0.00269375
31.76,-1.76,-0.0862561,-inf,0.0023458
31.84,-1.84,-0.085349,-inf,0.001961
31.92,-1.92,-0.0842886,-inf,0.00162212
32,-2,-0.0831011,-inf,0.00137303
32.08,-2.08,-0.081844,-inf,0.00122121
32.16,-2.16,-0.0805689,-inf,0.0011544
32.24,-2.24,-0.0793177,-inf,0.00115145
32.32,-2.32,-0.0781327,-inf,0.00118355
32.4,-2.4,-0.0770584,-inf,0.00121318
32.48,-2.48,-0.0761216,-inf,0.00120109
32.56,-2.56,-0.0753028,-inf,0.00112423
32.64,-2.64,-0.0745365,-inf,0.000990685
32.72,-2.72,-0.0737523,-inf,0.000833634
32.8,-2.8,-0.0729153,-inf,0.000689074
32.88,-2.88,-0.0720302,-inf,0.000578716
32.96,-2.96,-0.0711191,-inf,0.000508303
33.04,-3.04,-0.0702041,-inf,0.00047407
33.12,-3.12,-0.0693024,-inf,0.000468023
33.2,-3.2,-0.0684308,-inf,0.000479167
33.28,-3.28,-0.0676075,-inf,0.000492913
33.36,-3.36,-0.0668458,-inf,0.000492894
33.44,-3.44,-0.0661423,-inf,0.000467553
33.52,-3.52,-0.0654734,-inf,0.000417247
33.6,-3.6,-0.0648087,-inf,0.00035394
33.68,-3.68,-0.0641301,-inf,0.000292859
33.76,-3.76,-0.0634363,-inf,0.000244401
33.84,-3.84,-0.0627354,-inf,0.000212152
33.92,-3.92,-0.0620367,-inf,0.000195189
34,-4,-0.0613473,-inf,0.000190534
34.08,-4.08,-0.0606739,-inf,0.000193994
34.16,-4.16,-0.0600237,-inf,0.000199941
34.24,-4.24,-0.0594028,-inf,0.000201695
34.32,-4.32,-0.0588117,-inf,0.000193819
34.4,-4.4,-0.058242,-inf,0.000175258
34.48,-4.48,-0.0576811,-inf,0.000150065
34.56,-4.56,-0.0571201,-inf,0.000124503
34.64,-4.64,-0.056557,-inf,0.000103405
34.72,-4.72,-0.0559945,-inf,8.8794e-05
34.8,-4.8,-0.0554363,-inf,8.05945e-05
34.88,-4.88,-0.0548854,-inf,7.77226e-05
34.96,-4.96,-0.0543445,-inf,7.85799e-05
35.04,-5.04,-0.0538163,-inf,8.10081e-05
35.12,-5.12,-0.0533034,-inf,8.23279e-05
35.2,-5.2,-0.0528067,-inf,8.00959e-05
35.28,-5.28,-0.0523234,-inf,7.34093e-05
35.36,-5.36,-0.0518484,-inf,6.35216e-05
35.44,-5.44,-0.0513774,-inf,5.293e-05
35.52,-5.52,-0.050909,-inf,4.38207e-05
35.6,-5.6,-0.0504438,-inf,3.72646e-05
35.68,-5.68,-0.0499834,-inf,3.33767e-05
35.76,-5.76,-0.0495289,-inf,3.17778e-05
35.84,-5.84,-0.0490814,-inf,3.18593e-05
35.92,-5.92,-0.0486418,-inf,3.27967e-05
36,-6,-0.0482114,-inf,3.35306e-05
36.08,-6.08,-0.0477905,-inf,3.30006e-05
36.16,-6.16,-0.0473784,-inf,3.066e-05
36.24,-6.24,-0.0469729,-inf,2.68373e-05
36.32,-6.32,-0.0465722,-inf,2.24944e-05
36.4,-6.4,-0.0461752,-inf,1.85945e-05
36.48,-6.48,-0.0457822,-inf,1.56791e-05
36.56,-6.56,-0.0453935,-inf,1.38641e-05
36.64,-6.64,-0.0450097,-inf,1.30258e-05
36.72,-6.72,-0.0446312,-inf,1.29338e-05
36.8,-6.8,-0.0442583,-inf,1.32732e-05
36.88,-6.88,-0.0438915,-inf,1.36304e-05
36.96,-6.96,-0.0435309,-inf,1.35577e-05
37.04,-7.04,-0.0431763,-inf,1.27674e-05
37.12,-7.12,-0.0428269,-inf,1.1314e-05
37.2,-7.2,-0.0424818,-inf,9.55306e-06
37.28,-7.28,-0.0421404,-inf,7.89798e-06
37.36,-7.36,-0.0418028,-inf,6.61249e-06
37.44,-7.44,-0.041469,-inf,5.77621e-06
37.52,-7.52,-0.0411393,-inf,5.35397e-06
37.6,-7.6,-0.0408137,-inf,5.25922e-06
37.68,-7.68,-0.0404923,-inf,5.37198e-06
37.76,-7.76,-0.0401753,-inf,5.53205e-06
37.84,-7.84,-0.0398628,-inf,5.55479e-06
37.92,-7.92,-0.0395546,-inf,5.30056e-06
38,-8,-0.0392506,-inf,4.75827e-06
38.08,-8.08,-0.0389501,-inf,4.0528e-06
38.16,-8.16,-0.038653,-inf,3.35674e-06
38.24,-8.24,-0.0383592,-inf,2.79461e-06
38.32,-8.32,-0.0380686,-inf,2.41363e-06
38.4,-8.4,-0.0377814,-inf,2.20697e-06
38.48,-8.48,-0.0374975,-inf,2.14268e-06
38.56,-8.56,-0.037217,-inf,2.17503e-06
38.64,-8.64,-0.0369398,-inf,2.24242e-06
38.72,-8.72,-0.0366661,-inf,2.27013e-06
38.8,-8.8,-0.0363957,-inf,2.19393e-06
38.88,-8.88,-0.0361285,-inf,1.99595e-06
38.96,-8.96,-0.0358643,-inf,1.71698e-06
39.04,-9.04,-0.035603,-inf,1.42702e-06
39.12,-9.12,-0.0353445,-inf,1.18323e-06
39.2,-9.2,-0.0350888,-inf,1.01141e-06
39.28,-9.28,-0.0348358,-inf,9.12446e-07
39.36,-9.36,-0.0345855,-inf,8.74892e-07
39.44,-9.44,-0.034338,-inf,8.81317e-07
39.52,-9.52,-0.0340932,-inf,9.08147e-07
39.6,-9.6,-0.0338511,-inf,9.25621e-07
39.68,-9.68,-0.0336117,-inf,9.05361e-07
39.76,-9.76,-0.0333748,-inf,8.34918e-07
39.84,-9.84,-0.0331405,-inf,7.26159e-07
39.92,-9.92,-0.0329086,-inf,6.06581e-07
