t,E_dc,I,C_l,C_r
3.2,-6.8,7.5247e-06,inf,1.33014e-05
3.28,-6.72,8.15008e-06,inf,1.44092e-05
3.36,-6.64,8.82734e-06,inf,1.56093e-05
3.44,-6.56,9.56196e-06,inf,1.69093e-05
3.52,-6.48,1.03571e-05,inf,1.83177e-05
3.6,-6.4,1.12183e-05,inf,1.98433e-05
3.68,-6.32,1.21519e-05,inf,2.14959e-05
3.76,-6.24,1.31632e-05,inf,2.32862e-05
3.84,-6.16,1.42585e-05,inf,2.52256e-05
3.92,-6.08,1.54449e-05,inf,2.73266e-05
4,-6,1.67305e-05,inf,2.96025e-05
4.08,-5.92,1.81228e-05,inf,3.2068e-05
4.16,-5.84,1.96314e-05,inf,3.47388e-05
4.24,-5.76,2.12656e-05,inf,3.7632e-05
4.32,-5.68,2.30357e-05,inf,4.07662e-05
4.4,-5.6,2.49535e-05,inf,4.41614e-05
4.48,-5.52,2.70308e-05,inf,4.78393e-05
4.56,-5.44,2.92813e-05,inf,5.18236e-05
4.64,-5.36,3.17193e-05,inf,5.61397e-05
4.72,-5.28,3.43603e-05,inf,6.08153e-05
4.8,-5.2,3.72211e-05,inf,6.58802e-05
4.88,-5.12,4.03203e-05,inf,7.1367e-05
4.96,-5.04,4.36776e-05,inf,7.73107e-05
5.04,-4.96,4.73146e-05,inf,8.37493e-05
5.12,-4.88,5.12542e-05,inf,9.07242e-05
5.2,-4.8,5.55221e-05,inf,9.828e-05
5.28,-4.72,6.01453e-05,inf,0.000106465
5.36,-4.64,6.51536e-05,inf,0.000115331
5.44,-4.56,7.05789e-05,inf,0.000124936
5.52,-4.48,7.6456e-05,inf,0.000135341
5.6,-4.4,8.28225e-05,inf,0.000146612
5.68,-4.32,8.9719e-05,inf,0.000158822
5.76,-4.24,9.71899e-05,inf,0.000172049
5.84,-4.16,0.000105283,inf,0.000186377
5.92,-4.08,0.000114049,inf,0.000201898
6,-4,0.000123546,inf,0.000218711
6.08,-3.92,0.000133833,inf,0.000236925
6.16,-3.84,0.000144977,inf,0.000256654
6.24,-3.76,0.000157048,inf,0.000278027
6.32,-3.68,0.000170125,inf,0.000301179
6.4,-3.6,0.000184289,inf,0.000326259
6.48,-3.52,0.000199633,inf,0.000353427
6.56,-3.44,0.000216254,inf,0.000382856
6.64,-3.36,0.000234259,inf,0.000414736
6.72,-3.28,0.000253762,inf,0.000449269
6.8,-3.2,0.000274888,inf,0.000486677
6.88,-3.12,0.000297772,inf,0.000527199
6.96,-3.04,0.00032256,inf,0.000571094
7.04,-2.96,0.00034941,inf,0.000618642
7.12,-2.88,0.000378495,inf,0.000670147
7.2,-2.8,0.000409999,inf,0.000725939
7.28,-2.72,0.000444124,inf,0.000786373
7.36,-2.64,0.000481087,inf,0.000851837
7.44,-2.56,0.000521123,inf,0.000922747
7.52,-2.48,0.000564489,inf,0.000999556
7.6,-2.4,0.000611461,inf,0.00108276
7.68,-2.32,0.000662337,inf,0.00117288
7.76,-2.24,0.000717442,inf,0.00127049
7.84,-2.16,0.000777126,inf,0.00137622
7.92,-2.08,0.00084177,inf,0.00149075
8,-2,0.000911783,inf,0.0016148
8.08,-1.92,0.000987611,inf,0.00174916
8.16,-1.84,0.00106973,inf,0.00189468
8.24,-1.76,0.00115868,inf,0.0020523
8.32,-1.68,0.001255,inf,0.00222302
8.4,-1.6,0.00135931,inf,0.00240791
8.48,-1.52,0.00147228,inf,0.00260817
8.56,-1.44,0.00159461,inf,0.00282505
8.64,-1.36,0.00172708,inf,0.00305993
8.72,-1.28,0.00187053,inf,0.00331431
8.8,-1.2,0.00202585,inf,0.00358979
8.88,-1.12,0.00219403,inf,0.00388811
8.96,-1.04,0.00237612,inf,0.00421117
9.04,-0.96,0.00257326,inf,0.00456101
9.12,-0.88,0.0027867,inf,0.00493982
9.2,-0.8,0.00301776,inf,0.00535
9.28,-0.72,0.00326788,inf,0.00579413
9.36,-0.64,0.00353863,inf,0.006275
9.44,-0.56,0.00383168,inf,0.00679562
9.52,-0.48,0.00414886,inf,0.00735926
9.6,-0.4,0.00449211,inf,0.00796944
9.68,-0.32,0.00486355,inf,0.00862996
9.76,-0.24,0.00526548,inf,0.00934493
9.84,-0.16,0.00570033,inf,0.0101188
9.92,-0.08,0.00617077,inf,0.0109564
10,1.63425e-13,0.00667964,inf,0.0118628
10.08,0.08,0.00723004,inf,0.0128436
10.16,0.16,0.00782525,inf,0.0139049
10.24,0.24,0.00846884,inf,0.0150532
10.32,0.32,0.00916465,inf,0.0162954
10.4,0.4,0.00991678,inf,0.0176391
10.48,0.48,0.0107296,inf,0.0190924
10.56,0.56,0.011608,inf,0.020664
10.64,0.64,0.0125569,inf,0.0223633
10.72,0.72,0.0135817,inf,0.0242005
10.8,0.8,0.0146884,inf,0.0261863
10.88,0.88,0.015883,inf,0.0283324
10.96,0.96,0.0171724,inf,0.0306513
11.04,1.04,0.0185634,inf,0.0331564
11.12,1.12,0.0200637,inf,0.0358621
11.2,1.2,0.0216812,inf,0.0387835
11.28,1.28,0.0234244,inf,0.0419373
11.36,1.36,0.0253024,inf,0.0453408
11.44,1.44,0.0273246,inf,0.0490126
11.52,1.52,0.029501,inf,0.0529728
11.6,1.6,0.0318422,inf,0.0572422
11.68,1.68,0.0343593,inf,0.0618434
11.76,1.76,0.0370637,inf,0.0668
11.84,1.84,0.0399675,inf,0.0721372
11.92,1.92,0.0430833,inf,0.0778813
12,2,0.0464239,inf,0.0840602
12.08,2.08,0.0500027,inf,0.090703
12.16,2.16,0.0538332,inf,0.0978404
12.24,2.24,0.0579292,inf,0.105504
12.32,2.32,0.0623048,inf,0.113728
12.4,2.4,0.0669739,inf,0.122545
12.48,2.48,0.0719503,inf,0.131991
12.56,2.56,0.0772475,inf,0.142103
12.64,2.64,0.0828788,inf,0.152917
12.72,2.72,0.0888564,inf,0.164471
12.8,2.8,0.0951918,inf,0.176803
12.88,2.88,0.101896,inf,0.18995
12.96,2.96,0.108976,inf,0.20395
13.04,3.04,0.116441,inf,0.21884
13.12,3.12,0.124295,inf,0.234653
13.2,3.2,0.132541,inf,0.251424
13.28,3.28,0.141179,inf,0.269185
13.36,3.36,0.150205,inf,0.287962
13.44,3.44,0.159613,inf,0.307781
13.52,3.52,0.169391,inf,0.328662
13.6,3.6,0.179526,inf,0.35062
13.68,3.68,0.189997,inf,0.373666
13.76,3.76,0.200782,inf,0.397802
13.84,3.84,0.211852,inf,0.423027
13.92,3.92,0.223173,inf,0.449328
14,4,0.234706,inf,0.476686
14.08,4.08,0.24641,inf,0.505075
14.16,4.16,0.258236,inf,0.534456
14.24,4.24,0.270133,inf,0.564786
14.32,4.32,0.282045,inf,0.596008
14.4,4.4,0.293914,inf,0.628058
14.48,4.48,0.305679,inf,0.660863
14.56,4.56,0.317278,inf,0.694343
14.64,4.64,0.328648,inf,0.728407
14.72,4.72,0.339727,inf,0.762959
14.8,4.8,0.350452,inf,0.797898
14.88,4.88,0.360764,inf,0.833117
14.96,4.96,0.370609,inf,0.868505
15.04,5.04,0.379932,inf,0.903949
15.12,5.12,0.388689,inf,0.939337
15.2,5.2,0.396837,inf,0.974555
15.28,5.28,0.404342,inf,1.00949
15.36,5.36,0.411176,inf,1.04405
15.44,5.44,0.417317,inf,1.07811
15.52,5.52,0.42275,inf,1.11159
15.6,5.6,0.42747,inf,1.1444
15.68,5.68,0.431476,inf,1.17645
15.76,5.76,0.434775,inf,1.20767
15.84,5.84,0.437378,inf,1.238
15.92,5.92,0.439305,inf,1.26738
16,6,0.440578,inf,1.29577
16.08,6.08,0.441224,inf,1.32313
16.16,6.16,0.441275,inf,1.34943
16.24,6.24,0.440765,inf,1.37465
16.32,6.32,0.43973,inf,1.39879
16.4,6.4,0.438207,inf,1.42183
16.48,6.48,0.436235,inf,1.44379
16.56,6.56,0.433853,inf,1.46467
16.64,6.64,0.4311,inf,1.48449
16.72,6.72,0.428013,inf,1.50327
16.8,6.8,0.424631,inf,1.52103
16.88,6.88,0.420989,inf,1.5378
16.96,6.96,0.417121,inf,1.55361
17.04,7.04,0.41306,inf,1.5685
17.12,7.12,0.408836,inf,1.5825
17.2,7.2,0.404478,inf,1.59565
17.28,7.28,0.400012,inf,1.60798
17.36,7.36,0.395463,inf,1.61954
17.44,7.44,0.390854,inf,1.63035
17.52,7.52,0.386204,inf,1.64046
17.6,7.6,0.381532,inf,1.64991
17.68,7.68,0.376855,inf,1.65873
17.76,7.76,0.372187,inf,1.66695
17.84,7.84,0.367542,inf,1.67461
17.92,7.92,0.36293,inf,1.68175
18,8,0.358363,inf,1.68839
18.08,8.08,0.353848,inf,1.69457
18.16,8.16,0.349393,inf,1.70032
18.24,8.24,0.345004,inf,1.70565
18.32,8.32,0.340687,inf,1.71061
18.4,8.4,0.336446,inf,1.71521
18.48,8.48,0.332284,inf,1.71948
18.56,8.56,0.328205,inf,1.72344
18.64,8.64,0.324209,inf,1.72711
18.72,8.72,0.3203,inf,1.73052
18.8,8.8,0.316477,inf,1.73367
18.88,8.88,0.31274,inf,1.73659
18.96,8.96,0.309091,inf,1.7393
19.04,9.04,0.305528,inf,1.7418
19.12,9.12,0.302052,inf,1.74412
19.2,9.2,0.29866,inf,1.74627
19.28,9.28,0.295353,inf,1.74825
19.36,9.36,0.292128,inf,1.75009
19.44,9.44,0.288985,inf,1.75179
19.52,9.52,0.285921,inf,1.75336
19.6,9.6,0.282935,inf,1.75481
19.68,9.68,0.280026,inf,1.75616
19.76,9.76,0.277191,inf,1.7574
19.84,9.84,0.274428,inf,1.75855
19.92,9.92,0.271736,inf,1.75961
20,10,0.269113,inf,1.76059
20.08,9.92,0.262275,inf,1.75961
20.16,9.84,0.257861,inf,1.75855
20.24,9.76,0.253941,inf,1.7574
20.32,9.68,0.25027,inf,1.75616
20.4,9.6,0.246751,inf,1.75481
20.48,9.52,0.243331,inf,1.75336
20.56,9.44,0.239978,inf,1.75179
20.64,9.36,0.236669,inf,1.75009
20.72,9.28,0.233384,inf,1.74825
20.8,9.2,0.230106,inf,1.74627
20.88,9.12,0.226822,inf,1.74412
20.96,9.04,0.223516,inf,1.7418
21.04,8.96,0.220178,inf,1.7393
21.12,8.88,0.216793,inf,1.73659
21.2,8.8,0.213351,inf,1.73367
21.28,8.72,0.209838,inf,1.73052
21.36,8.64,0.206244,inf,1.72711
21.44,8.56,0.202555,inf,1.72344
21.52,8.48,0.198759,inf,1.71948
21.6,8.4,0.194843,inf,1.71521
21.68,8.32,0.190794,inf,1.71061
21.76,8.24,0.186599,inf,1.70565
21.84,8.16,0.182244,inf,1.70032
21.92,8.08,0.177715,inf,1.69457
22,8,0.172997,inf,1.68839
22.08,7.92,0.168076,inf,1.68175
22.16,7.84,0.162936,inf,1.67461
22.24,7.76,0.157563,inf,1.66695
22.32,7.68,0.151941,inf,1.65873
22.4,7.6,0.146055,inf,1.64991
22.48,7.52,0.139889,inf,1.64046
22.56,7.44,0.133429,inf,1.63035
22.64,7.36,0.126659,inf,1.61954
22.72,7.28,0.119567,inf,1.60798
22.8,7.2,0.112139,inf,1.59565
22.88,7.12,0.104363,inf,1.5825
22.96,7.04,0.0962283,inf,1.5685
23.04,6.96,0.087726,inf,1.55361
23.12,6.88,0.078849,inf,1.5378
23.2,6.8,0.0695928,inf,1.52103
23.28,6.72,0.0599552,inf,1.50327
23.36,6.64,0.0499375,inf,1.48449
23.44,6.56,0.039544,inf,1.46467
23.52,6.48,0.0287831,inf,1.44379
23.6,6.4,0.0176673,inf,1.42183
23.68,6.32,0.00621344,inf,1.39879
23.76,6.24,-0.00555688,-inf,1.37465
23.84,6.16,-0.0176171,-inf,1.34943
23.92,6.08,-0.0299356,-inf,1.32313
24,6,-0.0424756,-inf,1.29577
24.08,5.92,-0.0551954,-inf,1.26738
24.16,5.84,-0.0680483,-inf,1.238
24.24,5.76,-0.0809831,-inf,1.20767
24.32,5.68,-0.0939443,-inf,1.17645
24.4,5.6,-0.106873,-inf,1.1444
24.48,5.52,-0.119707,-inf,1.11159
24.56,5.44,-0.132383,-inf,1.07811
24.64,5.36,-0.144835,-inf,1.04405
24.72,5.28,-0.156999,-inf,1.00949
24.8,5.2,-0.168808,-inf,0.974555
24.88,5.12,-0.180202,-inf,0.939337
24.96,5.04,-0.19112,-inf,0.903949
25.04,4.96,-0.201506,-inf,0.868505
25.12,4.88,-0.21131,-inf,0.833117
25.2,4.8,-0.220486,-inf,0.797898
25.28,4.72,-0.228997,-inf,0.762959
25.36,4.64,-0.23681,-inf,0.728407
25.44,4.56,-0.243901,-inf,0.694343
25.52,4.48,-0.250254,-inf,0.660863
25.6,4.4,-0.255859,-inf,0.628058
25.68,4.32,-0.260716,-inf,0.596008
25.76,4.24,-0.264828,-inf,0.564786
25.84,4.16,-0.26821,-inf,0.534456
25.92,4.08,-0.270878,-inf,0.505075
26,4,-0.272857,-inf,0.476686
26.08,3.92,-0.274174,-inf,0.449328
26.16,3.84,-0.274864,-inf,0.423027
26.24,3.76,-0.27496,-inf,0.397802
26.32,3.68,-0.274502,-inf,0.373666
26.4,3.6,-0.273529,-inf,0.35062
26.48,3.52,-0.272082,-inf,0.328662
26.56,3.44,-0.270202,-inf,0.307781
26.64,3.36,-0.267931,-inf,0.287962
26.72,3.28,-0.265308,-inf,0.269185
26.8,3.2,-0.262374,-inf,0.251424
26.88,3.12,-0.259166,-inf,0.234653
26.96,3.04,-0.255721,-inf,0.21884
27.04,2.96,-0.252072,-inf,0.20395
27.12,2.88,-0.248253,-inf,0.18995
27.2,2.8,-0.244292,-inf,0.176803
27.28,2.72,-0.240219,-inf,0.164471
27.36,2.64,-0.236059,-inf,0.152917
27.44,2.56,-0.231834,-inf,0.142103
27.52,2.48,-0.227567,-inf,0.131991
27.6,2.4,-0.223276,-inf,0.122545
27.68,2.32,-0.218979,-inf,0.113728
27.76,2.24,-0.214691,-inf,0.105504
27.84,2.16,-0.210425,-inf,0.0978404
27.92,2.08,-0.206193,-inf,0.090703
28,2,-0.202005,-inf,0.0840602
28.08,1.92,-0.197871,-inf,0.0778813
28.16,1.84,-0.193797,-inf,0.0721372
28.24,1.76,-0.189791,-inf,0.0668
28.32,1.68,-0.185856,-inf,0.0618434
28.4,1.6,-0.181999,-inf,0.0572422
28.48,1.52,-0.178221,-inf,0.0529728
28.56,1.44,-0.174526,-inf,0.0490126
28.64,1.36,-0.170916,-inf,0.0453408
28.72,1.28,-0.167392,-inf,0.0419373
28.8,1.2,-0.163954,-inf,0.0387835
28.88,1.12,-0.160603,-inf,0.0358621
28.96,1.04,-0.15734,-inf,0.0331564
29.04,0.96,-0.154162,-inf,0.0306513
29.12,0.88,-0.151071,-inf,0.0283324
29.2,0.8,-0.148064,-inf,0.0261863
29.28,0.72,-0.145141,-inf,0.0242005
29.36,0.64,-0.142299,-inf,0.0223633
29.44,0.56,-0.139538,-inf,0.020664
29.52,0.48,-0.136856,-inf,0.0190924
29.6,0.4,-0.134251,-inf,0.0176391
29.68,0.32,-0.13172,-inf,0.0162954
29.76,0.24,-0.129263,-inf,0.0150532
29.84,0.16,-0.126877,-inf,0.0139049
29.92,0.08,-0.12456,-inf,0.0128436
30,1.68399e-12,-0.122311,-inf,0.0118628
30.08,-0.08,-0.120126,-inf,0.0109564
30.16,-0.16,-0.118005,-inf,0.0101188
30.24,-0.24,-0.115945,-inf,0.00934493
30.32,-0.32,-0.113945,-inf,0.00862996
30.4,-0.4,-0.112001,-inf,0.00796944
30.48,-0.48,-0.110113,-inf,0.00735926
30.56,-0.56,-0.108279,-inf,0.00679562
30.64,-0.64,-0.106497,-inf,0.006275
30.72,-0.72,-0.104764,-inf,0.00579413
30.8,-0.8,-0.103081,-inf,0.00535
30.88,-0.88,-0.101443,-inf,0.00493982
30.96,-0.96,-0.0998513,-inf,0.00456101
31.04,-1.04,-0.0983028,-inf,0.00421117
31.12,-1.12,-0.0967963,-inf,0.00388811
31.2,-1.2,-0.0953304,-inf,0.00358979
31.28,-1.28,-0.0939037,-inf,0.00331431
31.36,-1.36,-0.0925148,-inf,0.00305993
31.44,-1.44,-0.0911624,-inf,0.00282505
31.52,-1.52,-0.0898452,-inf,0.00260817
31.6,-1.6,-0.0885619,-inf,0.00240791
31.68,-1.68,-0.0873115,-inf,0.00222302
31.76,-1.76,-0.0860927,-inf,0.0020523
31.84,-1.84,-0.0849045,-inf,0.00189468
31.92,-1.92,-0.0837459,-inf,0.00174916
32,-2,-0.0826157,-inf,0.0016148
32.08,-2.08,-0.0815131,-inf,0.00149075
32.16,-2.16,-0.080437,-inf,0.00137622
32.24,-2.24,-0.0793867,-inf,0.00127049
32.32,-2.32,-0.0783612,-inf,0.00117288
32.4,-2.4,-0.0773596,-inf,0.00108276
32.48,-2.48,-0.0763813,-inf,0.000999556
32.56,-2.56,-0.0754253,-inf,0.000922747
32.64,-2.64,-0.0744911,-inf,0.000851837
32.72,-2.72,-0.0735778,-inf,0.000786373
32.8,-2.8,-0.0726848,-inf,0.000725939
32.88,-2.88,-0.0718115,-inf,0.000670147
32.96,-2.96,-0.0709571,-inf,0.000618642
33.04,-3.04,-0.0701211,-inf,0.000571094
33.12,-3.12,-0.069303,-inf,0.000527199
33.2,-3.2,-0.0685021,-inf,0.000486677
33.28,-3.28,-0.0677179,-inf,0.000449269
33.36,-3.36,-0.0669498,-inf,0.000414736
33.44,-3.44,-0.0661975,-inf,0.000382856
33.52,-3.52,-0.0654604,-inf,0.000353427
33.6,-3.6,-0.0647381,-inf,0.000326259
33.68,-3.68,-0.06403,-inf,0.000301179
33.76,-3.76,-0.0633359,-inf,0.000278027
33.84,-3.84,-0.0626552,-inf,0.000256654
33.92,-3.92,-0.0619875,-inf,0.000236925
34,-4,-0.0613326,-inf,0.000218711
34.08,-4.08,-0.06069,-inf,0.000201898
34.16,-4.16,-0.0600594,-inf,0.000186377
34.24,-4.24,-0.0594404,-inf,0.000172049
34.32,-4.32,-0.0588328,-inf,0.000158822
34.4,-4.4,-0.0582361,-inf,0.000146612
34.48,-4.48,-0.0576501,-inf,0.000135341
34.56,-4.56,-0.0570745,-inf,0.000124936
34.64,-4.64,-0.056509,-inf,0.000115331
34.72,-4.72,-0.0559534,-inf,0.000106465
34.8,-4.8,-0.0554073,-inf,9.828e-05
34.88,-4.88,-0.0548706,-inf,9.07242e-05
34.96,-4.96,-0.0543429,-inf,8.37493e-05
35.04,-5.04,-0.0538241,-inf,7.73107e-05
35.12,-5.12,-0.0533139,-inf,7.1367e-05
35.2,-5.2,-0.0528121,-inf,6.58802e-05
35.28,-5.28,-0.0523184,-inf,6.08153e-05
35.36,-5.36,-0.0518327,-inf,5.61397e-05
35.44,-5.44,-0.0513548,-inf,5.18236e-05
35.52,-5.52,-0.0508845,-inf,4.78393e-05
35.6,-5.6,-0.0504215,-inf,4.41614e-05
35.68,-5.68,-0.0499658,-inf,4.07662e-05
35.76,-5.76,-0.0495171,-inf,3.7632e-05
35.84,-5.84,-0.0490752,-inf,3.47388e-05
35.92,-5.92,-0.0486401,-inf,3.2068e-05
36,-6,-0.0482115,-inf,2.96025e-05
36.08,-6.08,-0.0477893,-inf,2.73266e-05
36.16,-6.16,-0.0473733,-inf,2.52256e-05
36.24,-6.24,-0.0469635,-inf,2.32862e-05
36.32,-6.32,-0.0465596,-inf,2.14959e-05
36.4,-6.4,-0.0461615,-inf,1.98433e-05
36.48,-6.48,-0.0457691,-inf,1.83177e-05
36.56,-6.56,-0.0453823,-inf,1.69093e-05
36.64,-6.64,-0.0450009,-inf,1.56093e-05
36.72,-6.72,-0.0446248,-inf,1.44092e-05
36.8,-6.8,-0.0442539,-inf,1.33014e-05
36.88,-6.88,-0.0438881,-inf,1.22787e-05
36.96,-6.96,-0.0435273,-inf,1.13347e-05
37.04,-7.04,-0.0431714,-inf,1.04633e-05
37.12,-7.12,-0.0428203,-inf,9.65881e-06
37.2,-7.2,-0.0424738,-inf,8.91621e-06
37.28,-7.28,-0.0421319,-inf,8.2307e-06
37.36,-7.36,-0.0417944,-inf,7.59789e-06
37.44,-7.44,-0.0414614,-inf,7.01374e-06
37.52,-7.52,-0.0411326,-inf,6.4745e-06
37.6,-7.6,-0.0408081,-inf,5.97672e-06
37.68,-7.68,-0.0404876,-inf,5.51721e-06
37.76,-7.76,-0.0401712,-inf,5.09303e-06
37.84,-7.84,-0.0398588,-inf,4.70146e-06
37.92,-7.92,-0.0395502,-inf,4.33999e-06
38,-8,-0.0392455,-inf,4.00632e-06
38.08,-8.08,-0.0389445,-inf,3.6983e-06
38.16,-8.16,-0.0386471,-inf,3.41396e-06
38.24,-8.24,-0.0383533,-inf,3.15148e-06
38.32,-8.32,-0.0380631,-inf,2.90919e-06
38.4,-8.4,-0.0377763,-inf,2.68552e-06
38.48,-8.48,-0.0374929,-inf,2.47905e-06
38.56,-8.56,-0.0372128,-inf,2.28845e-06
38.64,-8.64,-0.036936,-inf,2.1125e-06
38.72,-8.72,-0.0366623,-inf,1.95009e-06
38.8,-8.8,-0.0363918,-inf,1.80016e-06
38.88,-8.88,-0.0361244,-inf,1.66176e-06
38.96,-8.96,-0.0358601,-inf,1.53399e-06
39.04,-9.04,-0.0355987,-inf,1.41605e-06
39.12,-9.12,-0.0353402,-inf,1.30718e-06
39.2,-9.2,-0.0350846,-inf,1.20668e-06
39.28,-9.28,-0.0348318,-inf,1.11391e-06
39.36,-9.36,-0.0345818,-inf,1.02827e-06
39.44,-9.44,-0.0343345,-inf,9.4921e-07
39.52,-9.52,-0.0340898,-inf,8.76231e-07
39.6,-9.6,-0.0338478,-inf,8.08864e-07
39.68,-9.68,-0.0336084,-inf,7.46675e-07
39.76,-9.76,-0.0333715,-inf,6.89268e-07
39.84,-9.84,-0.0331371,-inf,6.36275e-07
39.92,-9.92,-0.0329052,-inf,5.87356e-07
