t,E_dc,I,C_l,C_r
6.32,-3.68,0.0296339,0.0416809,0.0447039
6.4,-3.6,0.0333903,0.047181,0.050608
6.48,-3.52,0.0350754,0.0524181,0.0560437
6.56,-3.44,0.0344202,0.0566899,0.060272
6.64,-3.36,0.0322095,0.0596805,0.0630502
6.72,-3.28,0.0299764,0.0616538,0.0647968
6.8,-3.2,0.029319,0.0633577,0.0664261
6.88,-3.12,0.0313699,0.0657512,0.0690175
6.96,-3.04,0.03663,0.0697423,0.0735363
7.04,-2.96,0.0449673,0.0760095,0.080656
7.12,-2.88,0.055524,0.0848462,0.0905933
7.2,-2.8,0.0665584,0.0959707,0.102897
7.28,-2.72,0.0755942,0.108381,0.116309
7.36,-2.64,0.0802633,0.120483,0.128974
7.44,-2.56,0.0796266,0.130637,0.139131
7.52,-2.48,0.0750151,0.137939,0.145994
7.6,-2.4,0.0695925,0.142724,0.150223
7.68,-2.32,0.066955,0.146465,0.153678
7.76,-2.24,0.069835,0.151228,0.158725
7.84,-2.16,0.0795449,0.159046,0.167552
7.92,-2.08,0.0959103,0.171467,0.181716
8,-2,0.117161,0.1892,0.201767
8.08,-1.92,0.139735,0.211745,0.226853
8.16,-1.84,0.158648,0.237141,0.254477
8.24,-1.76,0.169102,0.262227,0.280917
8.32,-1.68,0.168922,0.283678,0.302545
8.4,-1.6,0.160171,0.299457,0.317494
8.48,-1.52,0.148556,0.309825,0.326639
8.56,-1.44,0.14102,0.317314,0.333299
8.64,-1.36,0.143185,0.325771,0.341978
8.72,-1.28,0.157888,0.339133,0.356972
8.8,-1.2,0.184793,0.360388,0.381298
8.88,-1.12,0.220329,0.390818,0.415905
8.96,-1.04,0.25784,0.429396,0.459069
9.04,-0.96,0.28878,0.472599,0.506278
9.12,-0.88,0.30559,0.515116,0.551246
9.2,-0.8,0.305159,0.551604,0.588122
9.28,-0.72,0.290613,0.57878,0.613885
9.36,-0.64,0.270244,0.596757,0.629602
9.44,-0.56,0.25436,0.609014,0.640016
9.52,-0.48,0.251719,0.621155,0.651842
9.6,-0.4,0.266925,0.63908,0.671619
9.68,-0.32,0.29926,0.667215,0.703791
9.76,-0.24,0.342734,0.707171,0.74935
9.84,-0.16,0.387359,0.75705,0.805236
9.92,-0.08,0.422038,0.811759,0.864929
10,1.63425e-13,0.438594,0.864548,0.920502
10.08,0.08,0.434875,0.909342,0.965425
10.16,0.16,0.415196,0.942753,0.996747
10.24,0.24,0.388441,0.964999,1.0158
10.32,0.32,0.365207,0.979643,1.02754
10.4,0.4,0.354763,0.99245,1.03902
10.48,0.48,0.362257,1.00963,1.05719
10.56,0.56,0.386872,1.03584,1.08672
10.64,0.64,0.421842,1.07258,1.12831
10.72,0.72,0.456752,1.11765,1.1784
10.8,0.8,0.481536,1.16596,1.23052
10.88,0.88,0.490253,1.21156,1.27779
10.96,0.96,0.482565,1.2497,1.31534
11.04,1.04,0.462692,1.27813,1.34139
11.12,1.12,0.437375,1.29722,1.35724
11.2,1.2,0.4141,1.30961,1.36655
11.28,1.28,0.399523,1.31944,1.37441
11.36,1.36,0.397642,1.33124,1.38593
11.44,1.44,0.408153,1.34853,1.40467
11.52,1.52,0.426211,1.37254,1.43121
11.6,1.6,0.444394,1.40176,1.46307
11.68,1.68,0.455993,1.43277,1.49585
11.76,1.76,0.457571,1.46177,1.52523
11.84,1.84,0.44939,1.48594,1.54841
11.92,1.92,0.434217,1.50406,1.56454
12,2,0.415895,1.51642,1.57444
12.08,2.08,0.398463,1.52448,1.58012
12.16,2.16,0.385556,1.53047,1.58432
12.24,2.24,0.379569,1.53693,1.58991
12.32,2.32,0.380657,1.54592,1.59899
12.4,2.4,0.3864,1.55832,1.61213
12.48,2.48,0.392796,1.57348,1.62813
12.56,2.56,0.396169,1.58965,1.64474
12.64,2.64,0.394633,1.60487,1.65971
12.72,2.72,0.388288,1.61768,1.67161
12.8,2.8,0.378495,1.62743,1.68
12.88,2.88,0.367091,1.63424,1.68522
12.96,2.96,0.355965,1.63877,1.68821
13.04,3.04,0.346836,1.64203,1.69019
13.12,3.12,0.340938,1.64523,1.69254
13.2,3.2,0.338543,1.64941,1.69633
13.28,3.28,0.338697,1.6551,1.70196
13.36,3.36,0.339576,1.66212,1.70901
13.44,3.44,0.339383,1.66973,1.71649
13.52,3.52,0.337105,1.67701,1.72336
13.6,3.6,0.332681,1.68326,1.72891
13.68,3.68,0.326671,1.68814,1.7329
13.76,3.76,0.319878,1.69165,1.73544
13.84,3.84,0.313127,1.69405,1.7369
13.92,3.92,0.307187,1.69578,1.7378
14,4,0.302647,1.69736,1.73873
14.08,4.08,0.299722,1.69927,1.74019
14.16,4.16,0.298092,1.70181,1.74244
14.24,4.24,0.297003,1.70495,1.74534
14.32,4.32,0.295632,1.70843,1.74852
14.4,4.4,0.293454,1.71182,1.75151
14.48,4.48,0.290369,1.71481,1.75399
14.56,4.56,0.286579,1.71721,1.75581
14.64,4.64,0.282417,1.71901,1.75699
14.72,4.72,0.278239,1.7203,1.75768
14.8,4.8,0.274379,1.72124,1.75809
14.88,4.88,0.271113,1.72206,1.75845
14.96,4.96,0.268572,1.72299,1.759
15.04,5.04,0.266669,1.72416,1.75986
15.12,5.12,0.265108,1.7256,1.76102
15.2,5.2,0.263524,1.72722,1.76233
15.28,5.28,0.261654,1.72884,1.7636
15.36,5.36,0.259415,1.7303,1.76468
15.44,5.44,0.256868,1.73153,1.76549
15.52,5.52,0.254148,1.73248,1.76603
15.6,5.6,0.251406,1.7332,1.76636
15.68,5.68,0.248792,1.73375,1.76654
15.76,5.76,0.246433,1.73422,1.76668
15.84,5.84,0.244404,1.73472,1.76689
15.92,5.92,0.24269,1.73531,1.76721
16,6,0.241178,1.73602,1.76766
16.08,6.08,0.239709,1.73682,1.7682
16.16,6.16,0.238153,1.73764,1.76873
16.24,6.24,0.236451,1.73841,1.76919
16.32,6.32,0.234617,1.73908,1.76955
16.4,6.4,0.232701,1.73962,1.76979
16.48,6.48,0.230771,1.74005,1.76994
16.56,6.56,0.228894,1.7404,1.77003
16.64,6.64,0.227134,1.7407,1.77008
16.72,6.72,0.22553,1.741,1.77016
16.8,6.8,0.224087,1.74134,1.77028
16.88,6.88,0.222764,1.74174,1.77045
16.96,6.96,0.22149,1.74218,1.77067
17.04,7.04,0.220199,1.74264,1.77089
17.12,7.12,0.218854,1.74308,1.77108
17.2,7.2,0.217452,1.74348,1.77124
17.28,7.28,0.21601,1.74382,1.77135
17.36,7.36,0.21456,1.7441,1.77142
17.44,7.44,0.213133,1.74434,1.77146
17.52,7.52,0.211764,1.74456,1.77148
17.6,7.6,0.210475,1.74476,1.77151
17.68,7.68,0.209275,1.74498,1.77155
17.76,7.76,0.208148,1.74523,1.77162
17.84,7.84,0.207063,1.74551,1.77171
17.92,7.92,0.205985,1.74579,1.7718
18,8,0.204889,1.74608,1.77188
18.08,8.08,0.203767,1.74634,1.77195
18.16,8.16,0.202624,1.74658,1.772
18.24,8.24,0.201475,1.74679,1.77203
18.32,8.32,0.200338,1.74697,1.77204
18.4,8.4,0.199231,1.74713,1.77206
18.48,8.48,0.198171,1.74728,1.77207
18.56,8.56,0.197164,1.74744,1.77208
18.64,8.64,0.196206,1.74762,1.77211
18.72,8.72,0.195281,1.74781,1.77214
18.8,8.8,0.194369,1.74801,1.77218
18.88,8.88,0.193453,1.74822,1.77221
18.96,8.96,0.192525,1.74841,1.77224
19.04,9.04,0.191585,1.74859,1.77226
19.12,9.12,0.190639,1.74875,1.77228
19.2,9.2,0.189699,1.74889,1.77229
19.28,9.28,0.188777,1.74902,1.77229
19.36,9.36,0.187883,1.74915,1.77229
19.44,9.44,0.187026,1.74927,1.7723
19.52,9.52,0.186203,1.74941,1.77231
19.6,9.6,0.185407,1.74955,1.77232
19.68,9.68,0.184625,1.74971,1.77234
19.76,9.76,0.183845,1.74987,1.77235
19.84,9.84,0.183059,1.75002,1.77236
19.92,9.92,0.182264,1.75016,1.77237
20,10,0.181464,1.7503,1.77238
20.08,9.92,0.180523,1.75037,1.77237
20.16,9.84,0.17967,1.75042,1.77236
20.24,9.76,0.178851,1.75046,1.77235
20.32,9.68,0.178065,1.7505,1.77233
20.4,9.6,0.177313,1.75054,1.77232
20.48,9.52,0.176593,1.7506,1.77231
20.56,9.44,0.175894,1.75066,1.7723
20.64,9.36,0.175203,1.75073,1.7723
20.72,9.28,0.174508,1.7508,1.7723
20.8,9.2,0.173801,1.75087,1.77229
20.88,9.12,0.173081,1.75092,1.77228
20.96,9.04,0.172353,1.75096,1.77226
21.04,8.96,0.171624,1.75098,1.77223
21.12,8.88,0.170908,1.75099,1.7722
21.2,8.8,0.170218,1.751,1.77217
21.28,8.72,0.169563,1.75101,1.77214
21.36,8.64,0.168944,1.75103,1.77211
21.44,8.56,0.168351,1.75107,1.77209
21.52,8.48,0.167767,1.75112,1.77208
21.6,8.4,0.167173,1.75118,1.77207
21.68,8.32,0.166556,1.75122,1.77206
21.76,8.24,0.165912,1.75126,1.77203
21.84,8.16,0.165242,1.75127,1.77199
21.92,8.08,0.164559,1.75125,1.77193
22,8,0.163879,1.75121,1.77186
22.08,7.92,0.163226,1.75116,1.77177
22.16,7.84,0.16262,1.75111,1.77169
22.24,7.76,0.162069,1.75108,1.77162
22.32,7.68,0.161562,1.75108,1.77157
22.4,7.6,0.161073,1.7511,1.77154
22.48,7.52,0.160567,1.75113,1.77152
22.56,7.44,0.160019,1.75116,1.77149
22.64,7.36,0.159415,1.75116,1.77143
22.72,7.28,0.158754,1.75112,1.77134
22.8,7.2,0.15805,1.75103,1.77121
22.88,7.12,0.157332,1.75089,1.77103
22.96,7.04,0.15664,1.75073,1.77083
23.04,6.96,0.15602,1.75056,1.77062
23.12,6.88,0.155502,1.75041,1.77044
23.2,6.8,0.155076,1.75031,1.77031
23.28,6.72,0.154695,1.75027,1.77023
23.36,6.64,0.154291,1.75026,1.77018
23.44,6.56,0.153804,1.75024,1.77011
23.52,6.48,0.153198,1.75018,1.76999
23.6,6.4,0.152465,1.75004,1.76978
23.68,6.32,0.15162,1.7498,1.76948
23.76,6.24,0.150712,1.74945,1.76907
23.84,6.16,0.149824,1.74903,1.76858
23.92,6.08,0.149058,1.74857,1.76807
24,6,0.148498,1.74815,1.76761
24.08,5.92,0.14815,1.74783,1.76727
24.16,5.84,0.147928,1.74763,1.76705
24.24,5.76,0.147685,1.74751,1.76691
24.32,5.68,0.147278,1.7474,1.76675
24.4,5.6,0.146613,1.74721,1.76649
24.48,5.52,0.145652,1.74686,1.76605
24.56,5.44,0.144413,1.74629,1.76536
24.64,5.36,0.142985,1.74547,1.76441
24.72,5.28,0.141536,1.74445,1.76325
24.8,5.2,0.140303,1.74332,1.762
24.88,5.12,0.139504,1.74224,1.76085
24.96,5.04,0.139209,1.74135,1.75994
25.04,4.96,0.139264,1.74074,1.75935
25.12,4.88,0.139348,1.74034,1.75897
25.2,4.8,0.139116,1.74002,1.75862
25.28,4.72,0.138315,1.73956,1.75807
25.36,4.64,0.136824,1.73876,1.7571
25.44,4.56,0.134654,1.73747,1.75556
25.52,4.48,0.131966,1.73561,1.75339
25.6,4.4,0.129113,1.73323,1.75068
25.68,4.32,0.126628,1.73053,1.74768
25.76,4.24,0.125063,1.72784,1.74481
25.84,4.16,0.124687,1.72555,1.74248
25.92,4.08,0.125255,1.72387,1.74089
26,4,0.126075,1.72278,1.73991
26.08,3.92,0.126316,1.72193,1.7391
26.16,3.84,0.125323,1.72088,1.73793
26.24,3.76,0.122743,1.71914,1.73586
26.32,3.68,0.118535,1.71631,1.73251
26.4,3.6,0.112997,1.71218,1.72767
26.48,3.52,0.106864,1.70678,1.72147
26.56,3.44,0.101317,1.70049,1.71445
26.64,3.36,0.0976779,1.69407,1.70754
26.72,3.28,0.0967572,1.6884,1.70173
26.8,3.2,0.0982457,1.68412,1.69764
26.88,3.12,0.100711,1.68125,1.6951
26.96,3.04,0.102242,1.67918,1.69324
27.04,2.96,0.101205,1.67688,1.69081
27.12,2.88,0.0966442,1.67324,1.68657
27.2,2.8,0.0883448,1.6673,1.67953
27.28,2.72,0.0768723,1.65848,1.66918
27.36,2.64,0.0637435,1.64677,1.65568
27.44,2.56,0.0514778,1.6329,1.64011
27.52,2.48,0.0430263,1.61844,1.62445
27.6,2.4,0.0404297,1.60535,1.61094
27.68,2.32,0.0434534,1.59516,1.60112
27.76,2.24,0.0493567,1.58823,1.59497
27.84,2.16,0.0540776,1.58346,1.59084
27.92,2.08,0.0538922,1.57874,1.5861
28,2,0.0464763,1.57166,1.57804
28.08,1.92,0.0311986,1.56013,1.56446
28.16,1.84,0.00918766,1.54285,1.54419
28.24,1.76,-0.0164548,1.51967,1.51751
28.32,1.68,-0.0406917,1.49206,1.48655
28.4,1.6,-0.0577127,1.46303,1.45514
28.48,1.52,-0.0634194,1.43643,1.42766
28.56,1.44,-0.0578684,1.41538,1.40728
28.64,1.36,-0.045758,1.40087,1.39436
28.72,1.28,-0.034496,1.39119,1.38619
28.8,1.2,-0.0312483,1.38264,1.37811
28.88,1.12,-0.0407039,1.37075,1.36502
28.96,1.04,-0.0641406,1.35163,1.34283
29.04,0.96,-0.0992216,1.32292,1.3095
29.12,0.88,-0.140011,1.28456,1.26577
29.2,0.8,-0.17773,1.23925,1.21552
29.28,0.72,-0.203221,1.19212,1.16507
29.36,0.64,-0.210746,1.14922,1.12118
29.44,0.56,-0.200858,1.11526,1.08849
29.52,0.48,-0.180391,1.09174,1.0676
29.6,0.4,-0.159779,1.07644,1.05498
29.68,0.32,-0.149327,1.06422,1.04418
29.76,0.24,-0.156008,1.04878,1.02802
29.84,0.16,-0.181556,1.02462,1.00076
29.92,0.08,-0.221928,0.988637,0.95987
30,1.68399e-12,-0.268063,0.941279,0.906948
30.08,-0.08,-0.308314,0.886635,0.847558
30.16,-0.16,-0.33254,0.831295,0.789492
30.24,-0.24,-0.336036,0.782057,0.740037
30.32,-0.32,-0.320957,0.743573,0.703512
30.4,-0.4,-0.294885,0.71702,0.680172
30.48,-0.48,-0.268056,0.700031,0.666464
30.56,-0.56,-0.250466,0.68757,0.656211
30.64,-0.64,-0.24909,0.673451,0.64242
30.72,-0.72,-0.265614,0.652227,0.619462
30.8,-0.8,-0.295552,0.621025,0.58501
30.88,-0.88,-0.329596,0.580598,0.540928
30.96,-0.96,-0.357169,0.535043,0.492526
31.04,-1.04,-0.370659,0.490115,0.446373
31.12,-1.12,-0.367879,0.451023,0.407848
31.2,-1.2,-0.351667,0.420839,0.37965
31.28,-1.28,-0.327869,0.400032,0.361595
31.36,-1.36,-0.303431,0.38679,0.351139
31.44,-1.44,-0.284982,0.377656,0.344133
31.52,-1.52,-0.27736,0.368395,0.335836
31.6,-1.6,-0.281943,0.355199,0.322296
31.68,-1.68,-0.295739,0.33599,0.301766
31.76,-1.76,-0.312399,0.311217,0.275387
31.84,-1.84,-0.325046,0.283538,0.24655
31.92,-1.92,-0.329222,0.256523,0.219275
32,-2,-0.32407,0.233193,0.196638
32.08,-2.08,-0.311543,0.215178,0.180045
32.16,-2.16,-0.294943,0.202644,0.169317
32.24,-2.24,-0.277897,0.194597,0.1631
32.32,-2.32,-0.263822,0.189235,0.159255
32.4,-2.4,-0.255347,0.184331,0.155295
32.48,-2.48,-0.253451,0.177798,0.149035
32.56,-2.56,-0.256809,0.168385,0.139357
32.64,-2.64,-0.26219,0.156161,0.126661
32.72,-2.72,-0.265988,0.142393,0.112583
32.8,-2.8,-0.265844,0.128861,0.0991362
32.88,-2.88,-0.261271,0.117078,0.0878739
32.96,-2.96,-0.253192,0.107864,0.0795165
33.04,-3.04,-0.243151,0.10133,0.07402
33.12,-3.12,-0.232798,0.0970474,0.0707966
33.2,-3.2,-0.223686,0.0942214,0.0689025
33.28,-3.28,-0.21707,0.0918463,0.0672106
33.36,-3.36,-0.213545,0.0889308,0.0646702
33.44,-3.44,-0.212683,0.084811,0.0606579
33.52,-3.52,-0.21311,0.0794061,0.0552288
33.6,-3.6,-0.21315,0.0732137,0.0490472
33.68,-3.68,-0.211626,0.0670185,0.0430148
33.76,-3.76,-0.208205,0.0615247,0.0378663
33.84,-3.84,-0.203232,0.0571383,0.0339722
33.92,-3.92,-0.197359,0.053946,0.031355
34,-4,-0.191292,0.0517916,0.0297909
34.08,-4.08,-0.185697,0.050355,0.0288963
34.16,-4.16,-0.181136,0.0492158,0.0281969
34.24,-4.24,-0.17793,0.047938,0.0272251
34.32,-4.32,-0.175986,0.0461974,0.0256646
34.4,-4.4,-0.174777,0.0439047,0.0234771
34.48,-4.48,-0.17358,0.0412294,0.0209031
34.56,-4.56,-0.171833,0.0384934,0.01832
34.64,-4.64,-0.169328,0.0360102,0.0160617
34.72,-4.72,-0.166167,0.0339764,0.0143143
34.8,-4.8,-0.162609,0.032451,0.0131116
34.88,-4.88,-0.158947,0.0313848,0.0123761
34.96,-4.96,-0.155461,0.0306553,0.0119591
35.04,-5.04,-0.152393,0.0300936,0.0116683
35.12,-5.12,-0.149902,0.0295157,0.0113041
35.2,-5.2,-0.147989,0.0287718,0.0107162
35.28,-5.28,-0.146466,0.0278013,0.00986161
35.36,-5.36,-0.145036,0.0266536,0.00881895
35.44,-5.44,-0.143442,0.0254544,0.00773926
35.52,-5.52,-0.141564,0.0243389,0.00676946
35.6,-5.6,-0.139422,0.0233998,0.00600039
35.68,-5.68,-0.137113,0.0226724,0.00545775
35.76,-5.76,-0.134758,0.0221443,0.00511759
35.84,-5.84,-0.132472,0.0217702,0.00492377
35.92,-5.92,-0.130358,0.0214838,0.00480013
36,-6,-0.12849,0.0212094,0.0046636
36.08,-6.08,-0.126884,0.0208802,0.00444573
36.16,-6.16,-0.125477,0.0204619,0.00411791
36.24,-6.24,-0.124154,0.0199652,0.00370245
36.32,-6.32,-0.122797,0.0194372,0.00325757
36.4,-6.4,-0.121345,0.0189345,0.00284629
36.48,-6.48,-0.119794,0.0185,0.00251163
36.56,-6.56,-0.118179,0.018153,0.00226949
36.64,-6.64,-0.116549,0.0178918,0.00211374
36.72,-6.72,-0.114951,0.0177004,0.00202377
36.8,-6.8,-0.113427,0.0175532,0.00196983
36.88,-6.88,-0.112012,0.0174194,0.00191795
36.96,-6.96,-0.110718,0.0172702,0.0018379
37.04,-7.04,-0.109525,0.0170877,0.00171372
37.12,-7.12,-0.108388,0.0168724,0.00155012
37.2,-7.2,-0.107258,0.0166409,0.00136868
37.28,-7.28,-0.106104,0.0164166,0.0011958
37.36,-7.36,-0.104917,0.0162186,0.00105135
37.44,-7.44,-0.103712,0.0160569,0.000944146
37.52,-7.52,-0.102505,0.0159324,0.000873375
37.6,-7.6,-0.101317,0.0158398,0.000831691
37.68,-7.68,-0.100165,0.0157692,0.000807612
37.76,-7.76,-0.0990638,0.0157082,0.00078743
37.84,-7.84,-0.0980205,0.0156446,0.00075812
37.92,-7.92,-0.09703,0.0155699,0.000711549
38,-8,-0.0960754,0.0154824,0.000647757
38.08,-8.08,-0.0951357,0.0153877,0.000574396
38.16,-8.16,-0.0941955,0.0152952,0.000502271
38.24,-8.24,-0.0932501,0.0152132,0.000440336
38.32,-8.32,-0.0923026,0.0151467,0.000393186
38.4,-8.4,-0.0913603,0.0150969,0.000361241
38.48,-8.48,-0.0904309,0.0150618,0.000341988
38.56,-8.56,-0.0895216,0.015038,0.000331051
38.64,-8.64,-0.0886386,0.0150204,0.000322962
38.72,-8.72,-0.0877856,0.0150039,0.000312212
38.8,-8.8,-0.0869613,0.0149845,0.000294895
38.88,-8.88,-0.0861597,0.014961,0.00027025
38.96,-8.96,-0.0853721,0.014935,0.000240828
39.04,-9.04,-0.0845913,0.01491,0.000210948
39.12,-9.12,-0.0838142,0.0148898,0.000184557
39.2,-9.2,-0.0830414,0.0148767,0.000163943
39.28,-9.28,-0.0822756,0.0148714,0.000149611
39.36,-9.36,-0.0815198,0.0148735,0.000140756
39.44,-9.44,-0.0807768,0.0148815,0.000135733
39.52,-9.52,-0.0800492,0.0148936,0.000132382
39.6,-9.6,-0.0793386,0.0149076,0.000128409
39.68,-9.68,-0.0786451,0.0149217,0.000122017
39.76,-9.76,-0.0779662,0.0149351,0.00011258
39.84,-9.84,-0.0772986,0.0149482,0.000100876
39.92,-9.92,-0.0766388,0.0149624,8.85821e-05
