x,a,b
5.44361,0.9738,0.0262001
5.47368,0.974618,0.0253819
5.50376,0.975414,0.0245858
5.53383,0.976189,0.0238114
5.56391,0.976942,0.0230582
5.59398,0.977674,0.0223258
5.62406,0.978386,0.0216136
5.65414,0.979079,0.0209213
5.68421,0.979752,0.0202483
5.71429,0.980406,0.0195943
5.74436,0.981041,0.0189588
5.77444,0.981659,0.0183414
5.80451,0.982258,0.0177416
5.83459,0.982841,0.0171591
5.86466,0.983407,0.0165933
5.89474,0.983956,0.016044
5.92481,0.984489,0.0155108
5.95489,0.985007,0.0149931
5.98496,0.985509,0.0144907
6.01504,0.985997,0.0140032
6.04511,0.98647,0.0135302
6.07519,0.986929,0.0130714
6.10526,0.987374,0.0126264
6.13534,0.987805,0.0121948
6.16541,0.988224,0.0117763
6.19549,0.988629,0.0113705
6.22556,0.989023,0.0109773
6.25564,0.989404,0.0105961
6.28571,0.989773,0.0102267
6.31579,0.990131,0.00986884
6.34586,0.990478,0.00952215
6.37594,0.990814,0.00918634
6.40602,0.991139,0.00886113
6.43609,0.991454,0.00854623
6.46617,0.991759,0.00824136
6.49624,0.992054,0.00794624
6.52632,0.992339,0.00766061
6.55639,0.992616,0.0073842
6.58647,0.992883,0.00711677
6.61654,0.993142,0.00685805
6.64662,0.993392,0.0066078
6.67669,0.993634,0.00636579
6.70677,0.993868,0.00613177
6.73684,0.994094,0.00590552
6.76692,0.994313,0.00568681
6.79699,0.994525,0.00547543
6.82707,0.994729,0.00527115
6.85714,0.994926,0.00507378
6.88722,0.995117,0.00488311
6.91729,0.995301,0.00469894
6.94737,0.995479,0.00452108
6.97744,0.995651,0.00434933
7.00752,0.995816,0.00418351
7.03759,0.995977,0.00402345
7.06767,0.996131,0.00386896
7.09774,0.99628,0.00371987
7.12782,0.996424,0.00357603
7.15789,0.996563,0.00343725
7.18797,0.996697,0.0033034
7.21805,0.996826,0.00317431
7.24812,0.99695,0.00304983
7.2782,0.99707,0.00292982
7.30827,0.997186,0.00281413
7.33835,0.997297,0.00270263
7.36842,0.997405,0.00259518
7.3985,0.997508,0.00249164
7.42857,0.997608,0.0023919
7.45865,0.997704,0.00229583
7.48872,0.997797,0.0022033
7.5188,0.997886,0.0021142
7.54887,0.997972,0.00202842
7.57895,0.998054,0.00194584
7.60902,0.998134,0.00186636
7.6391,0.99821,0.00178987
7.66917,0.998284,0.00171628
7.69925,0.998355,0.00164547
7.72932,0.998423,0.00157737
7.7594,0.998488,0.00151186
7.78947,0.998551,0.00144888
7.81955,0.998612,0.00138831
7.84962,0.99867,0.00133009
7.8797,0.998726,0.00127413
7.90977,0.99878,0.00122035
7.93985,0.998831,0.00116868
7.96992,0.998881,0.00111903
8,0.998929,0.00107133
8.03008,0.998974,0.00102552
8.06015,0.999018,0.000981532
8.09023,0.999061,0.000939291
8.1203,0.999101,0.000898738
8.15038,0.99914,0.000859811
8.18045,0.999178,0.00082245
8.21053,0.999213,0.000786597
8.2406,0.999248,0.000752197
8.27068,0.999281,0.000719196
8.30075,0.999312,0.00068754
8.33083,0.999343,0.00065718
8.3609,0.999372,0.000628067
8.39098,0.9994,0.000600154
8.42105,0.999427,0.000573395
8.45113,0.999452,0.000547746
8.4812,0.999477,0.000523164
8.51128,0.9995,0.00049961
8.54135,0.999523,0.000477042
8.57143,0.999545,0.000455424
8.6015,0.999565,0.000434718
8.63158,0.999585,0.000414888
8.66165,0.999604,0.0003959
8.69173,0.999622,0.000377722
8.7218,0.99964,0.000360321
8.75188,0.999656,0.000343667
8.78195,0.999672,0.00032773
8.81203,0.999688,0.000312481
8.84211,0.999702,0.000297894
8.87218,0.999716,0.000283941
8.90226,0.999729,0.000270597
8.93233,0.999742,0.000257838
8.96241,0.999754,0.00024564
8.99248,0.999766,0.000233981
9.02256,0.999777,0.000222838
9.05263,0.999788,0.00021219
9.08271,0.999798,0.000202017
9.11278,0.999808,0.0001923
9.14286,0.999817,0.00018302
9.17293,0.999826,0.000174159
9.20301,0.999834,0.0001657
9.23308,0.999842,0.000157625
9.26316,0.99985,0.000149919
9.29323,0.999857,0.000142567
9.32331,0.999864,0.000135554
9.35338,0.999871,0.000128864
9.38346,0.999878,0.000122486
9.41353,0.999884,0.000116405
9.44361,0.999889,0.000110609
9.47368,0.999895,0.000105085
9.50376,0.9999,9.98231e-05
9.53383,0.999905,9.48105e-05
9.56391,0.99991,9.00369e-05
9.59398,0.999915,8.54918e-05
9.62406,0.999919,8.11654e-05
9.65414,0.999923,7.70478e-05
9.68421,0.999927,7.31301e-05
9.71429,0.999931,6.94032e-05
9.74436,0.999934,6.58587e-05
9.77444,0.999938,6.24883e-05
9.80451,0.999941,5.92841e-05
9.83459,0.999944,5.62387e-05
9.86466,0.999947,5.33447e-05
9.89474,0.999949,5.0595e-05
9.92481,0.999952,4.79831e-05
9.95489,0.999954,4.55024e-05
9.98496,0.999957,4.31467e-05
10.015,0.999959,4.09101e-05
10.0451,0.999961,3.87868e-05
10.0752,0.999963,3.67714e-05
10.1053,0.999965,3.48585e-05
10.1353,0.999967,3.30432e-05
10.1654,0.999969,3.13205e-05
10.1955,0.99997,2.96858e-05
10.2256,0.999972,2.81347e-05
10.2556,0.999973,2.66628e-05
10.2857,0.999975,2.52662e-05
10.3158,0.999976,2.39409e-05
10.3459,0.999977,2.26832e-05
10.3759,0.999979,2.14895e-05
10.406,0.99998,2.03565e-05
10.4361,0.999981,1.92809e-05
10.4662,0.999982,1.82596e-05
10.4962,0.999983,1.72898e-05
10.5263,0.999984,1.63686e-05
10.5564,0.999985,1.54935e-05
10.5865,0.999985,1.46619e-05
10.6165,0.999986,1.38715e-05
10.6466,0.999987,1.31201e-05
10.6767,0.999988,1.24057e-05
10.7068,0.999988,1.17262e-05
10.7368,0.999989,1.10798e-05
10.7669,0.99999,1.04648e-05
10.797,0.99999,9.87966e-06
10.8271,0.999991,9.32279e-06
10.8571,0.999991,8.79281e-06
10.8872,0.999992,8.28842e-06
10.9173,0.999992,7.80842e-06
10.9474,0.999993,7.35167e-06
10.9774,0.999993,6.91713e-06
11.0075,0.999993,6.50384e-06
11.0376,0.999994,6.11087e-06
11.0677,0.999994,5.73739e-06
11.0977,0.999995,5.38261e-06
11.1278,0.999995,5.04578e-06
11.1579,0.999995,4.72618e-06
11.188,0.999996,4.42315e-06
11.218,0.999996,4.13604e-06
11.2481,0.999996,3.86421e-06
11.2782,0.999996,3.60704e-06
11.3083,0.999997,3.3639e-06
11.3383,0.999997,3.13418e-06
11.3684,0.999997,2.91723e-06
11.3985,0.999997,2.71242e-06
11.4286,0.999997,2.51906e-06
11.4586,0.999998,2.33646e-06
11.4887,0.999998,2.1639e-06
11.5188,0.999998,2.00062e-06
11.5489,0.999998,1.84583e-06
11.5789,0.999998,1.69872e-06
11.609,0.999998,1.55845e-06
11.6391,0.999999,1.42415e-06
11.6692,0.999999,1.29495e-06
11.6992,0.999999,1.16997e-06
11.7293,0.999999,1.04834e-06
11.7594,0.999999,9.2923e-07
11.7895,0.999999,8.11863e-07
11.8195,0.999999,6.95536e-07
11.8496,0.999999,5.79665e-07
11.8797,1,4.63815e-07
11.9098,1,3.4775e-07
11.9398,1,2.31481e-07
11.9699,1,1.15331e-07
12,1,2.22045e-16
