t,E_dc,I,C_l,C_r
7.52,-2.475,0.764745,3.35665,0.165297
7.6,-2.395,0.576902,3.30201,0.15522
7.68,-2.315,0.428419,3.21725,0.143616
7.76,-2.235,0.378495,3.14077,0.137131
7.84,-2.155,0.453086,3.11186,0.140231
7.92,-2.075,0.625674,3.1525,0.155921
8,-1.995,0.83272,3.25786,0.186183
8.08,-1.915,1.00794,3.40194,0.23039
8.16,-1.835,1.10467,3.55005,0.28221
8.24,-1.755,1.10202,3.66949,0.328874
8.32,-1.675,1.00487,3.73698,0.356672
8.4,-1.595,0.839629,3.74292,0.359542
8.48,-1.515,0.648926,3.69296,0.342893
8.56,-1.435,0.488659,3.60871,0.319788
8.64,-1.355,0.417535,3.52598,0.303906
8.72,-1.275,0.470016,3.48483,0.30529
8.8,-1.195,0.630282,3.51188,0.330199
8.88,-1.115,0.83696,3.60696,0.38157
8.96,-1.035,1.01618,3.74484,0.456736
9.04,-0.955,1.11344,3.8882,0.543598
9.12,-0.875,1.10876,4.00245,0.621665
9.2,-0.795,1.01463,4.0659,0.671192
9.28,-0.715,0.861636,4.07219,0.683347
9.36,-0.635,0.687239,4.02789,0.663727
9.44,-0.555,0.535537,3.95109,0.629143
9.52,-0.475,0.455617,3.87118,0.600517
9.6,-0.395,0.483083,3.82337,0.595703
9.68,-0.315,0.612339,3.83433,0.625782
9.76,-0.235,0.79008,3.9071,0.693631
9.84,-0.155,0.943264,4.01893,0.791493
9.92,-0.075,1.01877,4.13409,0.899817
10,0.005,1.00469,4.22178,0.993671
10.08,0.085,0.921466,4.26649,1.05422
10.16,0.165,0.798821,4.26675,1.07498
10.24,0.245,0.663717,4.22949,1.061
10.32,0.325,0.543843,4.16755,1.02661
10.4,0.405,0.472102,4.10078,0.992504
10.48,0.485,0.476882,4.05438,0.980086
10.56,0.565,0.559218,4.04942,1.00403
10.64,0.645,0.680748,4.08991,1.06674
10.72,0.725,0.783657,4.15885,1.15639
10.8,0.805,0.828049,4.22899,1.25111
10.88,0.885,0.810319,4.2788,1.32965
10.96,0.965,0.750111,4.29971,1.38022
11.04,1.045,0.668998,4.29288,1.40091
11.12,1.125,0.582487,4.2636,1.39585
11.2,1.205,0.504323,4.21926,1.37354
11.28,1.285,0.452006,4.1706,1.3472
11.36,1.365,0.443301,4.132,1.33316
11.44,1.445,0.481883,4.11671,1.34458
11.52,1.525,0.546513,4.12836,1.38429
11.6,1.605,0.601841,4.15739,1.44258
11.68,1.685,0.623652,4.1877,1.50304
11.76,1.765,0.610777,4.20691,1.5521
11.84,1.845,0.575489,4.21063,1.58387
11.92,1.925,0.530069,4.19993,1.59843
12,2.005,0.482347,4.1778,1.59845
12.08,2.085,0.438317,4.14785,1.588
12.16,2.165,0.405797,4.11498,1.57336
12.24,2.245,0.393939,4.08603,1.5633
12.32,2.325,0.406331,4.06797,1.56617
12.4,2.405,0.433961,4.06354,1.58482
12.48,2.485,0.459181,4.06867,1.61432
12.56,2.565,0.468913,4.07549,1.64552
12.64,2.645,0.461774,4.07764,1.67103
12.72,2.725,0.443575,4.07272,1.68789
12.8,2.805,0.420392,4.06113,1.6963
12.88,2.885,0.396014,4.04427,1.69765
12.96,2.965,0.373005,4.02371,1.69369
13.04,3.045,0.354555,4.00151,1.68701
13.12,3.125,0.34482,3.98059,1.68144
13.2,3.205,0.346219,3.96421,1.68121
13.28,3.285,0.355737,3.95408,1.6884
13.36,3.365,0.365656,3.9489,1.70124
13.44,3.445,0.369399,3.94522,1.7155
13.52,3.525,0.365556,3.93999,1.72752
13.6,3.605,0.356426,3.93187,1.73572
13.68,3.685,0.344789,3.92087,1.7401
13.76,3.765,0.332455,3.90757,1.74128
13.84,3.845,0.320557,3.89264,1.74001
13.92,3.925,0.310364,3.8769,1.73727
14,4.005,0.303636,3.86152,1.73459
14.08,4.085,0.301717,3.84795,1.73385
14.16,4.165,0.303835,3.83713,1.73626
14.24,4.245,0.306901,3.82876,1.74139
14.32,4.325,0.307785,3.82146,1.7475
14.4,4.405,0.305427,3.81382,1.75288
14.48,4.485,0.300593,3.8051,1.75668
14.56,4.565,0.294491,3.79521,1.75885
14.64,4.645,0.287976,3.78436,1.75961
14.72,4.725,0.281571,3.77283,1.75927
14.8,4.805,0.275794,3.76094,1.75822
14.88,4.885,0.271369,3.74917,1.75703
14.96,4.965,0.268967,3.73812,1.75648
15.04,5.045,0.268492,3.72827,1.75719
15.12,5.125,0.268783,3.71962,1.75913
15.2,5.205,0.268414,3.71166,1.76165
15.28,5.285,0.266715,3.70374,1.76399
15.36,5.365,0.263875,3.69548,1.76571
15.44,5.445,0.260389,3.68678,1.76674
15.52,5.525,0.256657,3.6777,1.76717
15.6,5.605,0.252933,3.66836,1.76712
15.68,5.685,0.249442,3.65887,1.76673
15.76,5.765,0.246488,3.64945,1.76623
15.84,5.845,0.244389,3.64033,1.76592
15.92,5.925,0.243197,3.63177,1.76609
16,6.005,0.2425,3.6238,1.76679
16.08,6.085,0.241668,3.61626,1.7678
16.16,6.165,0.240315,3.60885,1.7688
16.24,6.245,0.238438,3.60138,1.76957
16.32,6.325,0.236228,3.59377,1.77005
16.4,6.405,0.233867,3.58602,1.77028
16.48,6.485,0.231483,3.57818,1.77029
16.56,6.565,0.229187,3.5703,1.77016
16.64,6.645,0.227115,3.56247,1.76996
16.72,6.725,0.22542,3.55479,1.7698
16.8,6.805,0.224162,3.54739,1.76982
16.88,6.885,0.223202,3.5403,1.77006
16.96,6.965,0.222265,3.53348,1.77046
17.04,7.045,0.221137,3.52679,1.77088
17.12,7.125,0.219769,3.52014,1.77122
17.2,7.205,0.218222,3.51347,1.77144
17.28,7.285,0.216577,3.50676,1.77155
17.36,7.365,0.214901,3.50002,1.77158
17.44,7.445,0.213256,3.49329,1.77153
17.52,7.525,0.211713,3.4866,1.77145
17.6,7.605,0.210351,3.48,1.77138
17.68,7.685,0.209213,3.47355,1.77137
17.76,7.765,0.208255,3.46729,1.77145
17.84,7.845,0.207358,3.4612,1.7716
17.92,7.925,0.2064,3.45523,1.77178
18,8.005,0.205331,3.44932,1.77192
18.08,8.085,0.204161,3.44343,1.77202
18.16,8.165,0.202921,3.43754,1.77208
18.24,8.245,0.201649,3.43166,1.7721
18.32,8.325,0.200384,3.42579,1.77208
18.4,8.405,0.199169,3.41995,1.77205
18.48,8.485,0.198052,3.41418,1.77202
18.56,8.565,0.197062,3.40851,1.77201
18.64,8.645,0.196189,3.40295,1.77203
18.72,8.725,0.195376,3.39752,1.77209
18.8,8.805,0.194555,3.39218,1.77216
18.88,8.885,0.193681,3.38691,1.77223
18.96,8.965,0.192746,3.38167,1.77227
19.04,9.045,0.191758,3.37645,1.7723
19.12,9.125,0.190738,3.37124,1.77231
19.2,9.205,0.189713,3.36605,1.77231
19.28,9.285,0.188715,3.36088,1.77229
19.36,9.365,0.187775,3.35577,1.77228
19.44,9.445,0.186916,3.35072,1.77227
19.52,9.525,0.18614,3.34575,1.77228
19.6,9.605,0.185418,3.34088,1.7723
19.68,9.685,0.184707,3.33608,1.77233
19.76,9.765,0.183972,3.33135,1.77236
19.84,9.845,0.183196,3.32665,1.77238
19.92,9.925,0.182378,3.32198,1.77239
20,9.995,0.181478,3.31732,1.77239
20.08,9.915,0.180529,3.31263,1.77238
20.16,9.835,0.179617,3.30795,1.77236
20.24,9.755,0.178751,3.30329,1.77234
20.32,9.675,0.17795,3.29869,1.77231
20.4,9.595,0.177229,3.29415,1.77229
20.48,9.515,0.176577,3.28969,1.77228
20.56,9.435,0.17596,3.28531,1.77229
20.64,9.355,0.175337,3.28099,1.7723
20.72,9.275,0.174675,3.27671,1.77231
20.8,9.195,0.173963,3.27246,1.77232
20.88,9.115,0.173202,3.2682,1.77231
20.96,9.035,0.172408,3.26395,1.77229
21.04,8.955,0.171602,3.2597,1.77225
21.12,8.875,0.170816,3.25546,1.77219
21.2,8.795,0.170092,3.25125,1.77212
21.28,8.715,0.169463,3.2471,1.77206
21.36,8.635,0.168933,3.24303,1.77204
21.44,8.555,0.168462,3.23906,1.77204
21.52,8.475,0.167984,3.23516,1.77207
21.6,8.395,0.167449,3.2313,1.7721
21.68,8.315,0.166836,3.22745,1.77212
21.76,8.235,0.166146,3.22359,1.77211
21.84,8.155,0.165393,3.2197,1.77206
21.92,8.075,0.164599,3.21579,1.77197
22,7.995,0.163803,3.21186,1.77184
22.08,7.915,0.16307,3.20794,1.77168
22.16,7.835,0.162476,3.20407,1.77153
22.24,7.755,0.162057,3.20031,1.77144
22.32,7.675,0.161761,3.19667,1.77143
22.4,7.595,0.161471,3.19314,1.7715
22.48,7.515,0.161086,3.18967,1.77157
22.56,7.435,0.160563,3.18619,1.77162
22.64,7.355,0.159902,3.18267,1.77161
22.72,7.275,0.159118,3.17909,1.77152
22.8,7.195,0.158232,3.17543,1.77133
22.88,7.115,0.157293,3.17169,1.77103
22.96,7.035,0.156409,3.1679,1.77064
23.04,6.955,0.155749,3.16416,1.77025
23.12,6.875,0.155437,3.16056,1.76999
23.2,6.795,0.15542,3.15718,1.76994
23.28,6.715,0.155468,3.15401,1.77006
23.36,6.635,0.155349,3.15093,1.77026
23.44,6.555,0.154953,3.14784,1.7704
23.52,6.475,0.154272,3.14464,1.77041
23.6,6.395,0.153327,3.1413,1.77023
23.68,6.315,0.15214,3.13776,1.76982
23.76,6.235,0.150771,3.13401,1.76914
23.84,6.155,0.149412,3.1301,1.76822
23.92,6.075,0.148426,3.12616,1.76725
24,5.995,0.148175,3.12245,1.76651
24.08,5.915,0.148663,3.11917,1.76627
24.16,5.835,0.149435,3.11635,1.7665
24.24,5.755,0.149924,3.11377,1.76697
24.32,5.675,0.149817,3.11118,1.76737
24.4,5.595,0.149065,3.10836,1.76748
24.48,5.515,0.147707,3.1052,1.76716
24.56,5.435,0.145768,3.10158,1.76628
24.64,5.355,0.143323,3.09745,1.76476
24.72,5.275,0.140707,3.09284,1.76263
24.8,5.195,0.138702,3.08801,1.76023
24.88,5.115,0.138259,3.08353,1.75826
24.96,5.035,0.13967,3.07995,1.75738
25.04,4.955,0.142074,3.07743,1.75773
25.12,4.875,0.144092,3.07561,1.75881
25.2,4.795,0.144807,3.07385,1.75987
25.28,4.715,0.143996,3.07165,1.76032
25.36,4.635,0.141735,3.06865,1.75979
25.44,4.555,0.138071,3.06461,1.75799
25.52,4.475,0.133082,3.05933,1.75465
25.6,4.395,0.127352,3.05279,1.74978
25.68,4.315,0.12251,3.04546,1.74402
25.76,4.235,0.120918,3.03854,1.73888
25.84,4.155,0.123861,3.03349,1.7361
25.92,4.075,0.129904,3.03099,1.73636
26,3.995,0.135794,3.03042,1.73871
26.08,3.915,0.138928,3.03037,1.74141
26.16,3.835,0.138426,3.02946,1.74292
26.24,3.755,0.134381,3.0268,1.74223
26.32,3.675,0.126923,3.02174,1.73862
26.4,3.595,0.11613,3.01375,1.73148
26.48,3.515,0.102972,3.00259,1.72063
26.56,3.435,0.0907339,2.98907,1.70726
26.64,3.355,0.0849455,2.97565,1.69456
26.72,3.275,0.0897873,2.96586,1.68665
26.8,3.195,0.103497,2.96204,1.68576
26.88,3.115,0.118881,2.96346,1.69047
26.96,3.035,0.128901,2.96699,1.69692
27.04,2.955,0.130436,2.96923,1.70129
27.12,2.875,0.123333,2.9677,1.70097
27.2,2.795,0.107959,2.96074,1.69419
27.28,2.715,0.084434,2.94698,1.67955
27.36,2.635,0.054338,2.92562,1.65654
27.44,2.555,0.0240055,2.89782,1.62732
27.52,2.475,0.00554663,2.86842,1.59828
27.6,2.395,0.0104225,2.84545,1.57824
27.68,2.315,0.0384663,2.83554,1.57301
27.76,2.235,0.0754324,2.83896,1.58108
27.84,2.155,0.103756,2.84956,1.59497
27.92,2.075,0.113474,2.8592,1.60609
28,1.995,0.102723,2.8614,1.60802
28.08,1.915,0.072338,2.85182,1.5966
28.16,1.835,0.0228357,2.82713,1.56901
28.24,1.755,-0.0430518,2.78511,1.5245
28.32,1.675,-0.113691,2.72719,1.46741
28.4,1.595,-0.164828,2.66221,1.40967
28.48,1.515,-0.169612,2.60663,1.36732
28.56,1.435,-0.120729,2.57669,1.35158
28.64,1.355,-0.0416324,2.57732,1.36185
28.72,1.275,0.0294974,2.59866,1.38653
28.8,1.195,0.0649952,2.62341,1.40977
28.88,1.115,0.0557355,2.63588,1.41808
28.96,1.035,0.00241788,2.62508,1.40254
29.04,0.955,-0.0928407,2.58326,1.35833
29.12,0.875,-0.224471,2.50532,1.28587
29.2,0.795,-0.372299,2.39258,1.19457
29.28,0.715,-0.493228,2.25953,1.10394
29.36,0.635,-0.534228,2.13578,1.03639
29.44,0.555,-0.469384,2.05473,1.00612
29.52,0.475,-0.327847,2.03332,1.01326
29.6,0.395,-0.1773,2.06092,1.04492
29.68,0.315,-0.0796355,2.10761,1.08042
29.76,0.235,-0.0649633,2.14096,1.09871
29.84,0.155,-0.137996,2.13604,1.08444
29.92,0.075,-0.294031,2.07573,1.03085
30,-0.005,-0.5217,1.94937,0.941964
30.08,-0.085,-0.789307,1.7569,0.834254
30.16,-0.165,-1.03026,1.51854,0.732317
30.24,-0.245,-1.1554,1.27997,0.657727
30.32,-0.325,-1.10566,1.09879,0.620805
30.4,-0.405,-0.904177,1.01367,0.620455
30.48,-0.485,-0.647339,1.02127,0.646687
30.56,-0.565,-0.443,1.0814,0.68225
30.64,-0.645,-0.360009,1.14067,0.70599
30.72,-0.725,-0.422258,1.15224,0.699711
30.8,-0.805,-0.627932,1.08203,0.655462
30.88,-0.885,-0.960763,0.908137,0.579557
30.96,-0.965,-1.37852,0.62456,0.490565
31.04,-1.045,-1.79106,0.25324,0.410105
31.12,-1.125,-2.06611,-0.145547,0.352578
31.2,-1.205,-2.0938,-0.485603,0.322373
31.28,-1.285,-1.87004,-0.69579,0.317295
31.36,-1.365,-1.50908,-0.759806,0.331429
31.44,-1.445,-1.16891,-0.720104,0.355038
31.52,-1.525,-0.970859,-0.649637,0.374386
31.6,-1.605,-0.974585,-0.621521,0.375401
31.68,-1.685,-1.19529,-0.694591,0.350747
31.76,-1.765,-1.622,-0.910916,0.304696
31.84,-1.845,-2.21002,-1.29177,0.250625
31.92,-1.925,-2.85131,-1.82276,0.202537
32,-2.005,-3.36593,-2.43551,0.16832
32.08,-2.085,-3.56866,-3.01291,0.149477
32.16,-2.165,-3.39205,-3.43698,0.144252
32.24,-2.245,-2.94716,-3.65269,0.149673
32.32,-2.325,-2.44888,-3.69257,0.161375
32.4,-2.405,-2.09182,-3.64763,0.172745
32.48,-2.485,-1.99143,-3.62281,0.175953
32.56,-2.565,-2.19673,-3.71082,0.165913
32.64,-2.645,-2.71718,-3.98534,0.144023
32.72,-2.725,-3.51987,-4.49625,0.117235
32.8,-2.805,-4.48927,-5.25081,0.0930291
32.88,-2.885,-5.39172,-6.1828,0.0755255
32.96,-2.965,-5.92929,-7.14071,0.0654292
33.04,-3.045,-5.91221,-7.9368,0.0618206
33.12,-3.125,-5.41024,-8.44505,0.063347
33.2,-3.205,-4.70756,-8.66707,0.0682384
33.28,-3.285,-4.11651,-8.71224,0.0737684
33.36,-3.365,-3.84981,-8.7321,0.0763459
33.44,-3.445,-4.01686,-8.8724,0.0731361
33.52,-3.525,-4.66665,-9.25816,0.0641552
33.6,-3.605,-5.79644,-9.98868,0.0523349
33.68,-3.685,-7.29637,-11.1144,0.0412309
33.76,-3.765,-8.86714,-12.5858,0.0329521
33.84,-3.845,-10.0365,-14.2102,0.0279528
33.92,-3.925,-10.391,-15.6904,0.0258551
34,-4.005,-9.88391,-16.7702,0.0260788
34.08,-4.085,-8.88206,-17.378,0.0279287
34.16,-4.165,-7.89996,-17.6392,0.0303562
34.24,-4.245,-7.33713,-17.7819,0.0318708
34.32,-4.325,-7.42192,-18.0462,0.0310916
34.4,-4.405,-8.27792,-18.649,0.0277206
34.48,-4.485,-9.96086,-19.7789,0.0228281
34.56,-4.565,-12.3866,-21.5679,0.0179793
34.64,-4.645,-15.1709,-24.0111,0.0142196
34.72,-4.725,-17.5631,-26.8652,0.0118451
34.8,-4.805,-18.7386,-29.6543,0.0107291
34.88,-4.885,-18.3734,-31.88,0.010632
34.96,-4.965,-16.9134,-33.3046,0.0112816
35.04,-5.045,-15.2259,-34.0522,0.0122854
35.12,-5.125,-14.0823,-34.4793,0.0130562
35.2,-5.205,-13.9612,-35.0029,0.0129737
35.28,-5.285,-15.1378,-36.016,0.0117876
35.36,-5.365,-17.7814,-37.8764,0.00984039
35.44,-5.445,-21.8745,-40.8751,0.00778304
35.52,-5.525,-26.9263,-45.1111,0.00611469
35.6,-5.605,-31.7341,-50.2882,0.00501374
35.68,-5.685,-34.7126,-55.6363,0.00444966
35.76,-5.765,-34.9092,-60.1984,0.00432669
35.84,-5.845,-32.7724,-63.3694,0.0045372
35.92,-5.925,-29.7782,-65.2042,0.00493547
36,-6.005,-27.4444,-66.2709,0.00529693
36.08,-6.085,-26.7903,-67.3222,0.00535702
36.16,-6.165,-28.4161,-69.0986,0.00496532
36.24,-6.245,-32.7217,-72.2904,0.00421273
36.32,-6.325,-39.8469,-77.5055,0.00335705
36.4,-6.405,-49.1877,-85.0785,0.00262813
36.48,-6.485,-58.8127,-94.689,0.00212581
36.56,-6.565,-65.7299,-105.089,0.00184994
36.64,-6.645,-67.6072,-114.458,0.00176361
36.72,-6.725,-64.5985,-121.387,0.00182391
36.8,-6.805,-59.1875,-125.659,0.00197649
36.88,-6.885,-54.385,-128.167,0.00213705
36.96,-6.965,-52.3888,-130.302,0.00219684
37.04,-7.045,-54.5174,-133.499,0.00207773
37.12,-7.125,-61.6544,-139.114,0.00179462
37.2,-7.205,-74.2975,-148.397,0.00144466
37.28,-7.285,-91.7812,-162.204,0.00113015
37.36,-7.365,-111.029,-180.312,0.000903768
37.44,-7.445,-126.476,-200.728,0.000771939
37.52,-7.525,-132.847,-220.017,0.000721162
37.6,-7.605,-129.121,-235.05,0.000734224
37.68,-7.685,-119.328,-244.8,0.00079064
37.76,-7.765,-109.422,-250.586,0.000859114
37.84,-7.845,-104.169,-254.997,0.000896226
37.92,-7.925,-106.503,-260.864,0.00086469
38,-8.005,-118.348,-270.899,0.00076124
38.08,-8.085,-140.996,-287.654,0.000620428
38.16,-8.165,-173.932,-313.129,0.000486287
38.24,-8.245,-212.357,-347.549,0.000385333
38.32,-8.325,-246.082,-387.832,0.000323434
38.4,-8.405,-263.714,-427.596,0.00029605
38.48,-8.485,-260.78,-460.099,0.00029628
38.56,-8.565,-243.326,-482.157,0.000316288
38.64,-8.645,-222.99,-495.45,0.000344526
38.72,-8.725,-210.092,-504.766,0.000364053
38.8,-8.805,-211.232,-515.744,0.000358084
38.88,-8.885,-230.621,-533.872,0.000321561
38.96,-8.965,-271.281,-564.378,0.000265864
39.04,-9.045,-333.46,-611.704,0.000209312
39.12,-9.125,-409.933,-677.437,0.000164734
39.2,-9.205,-482.384,-757.091,0.000136079
39.28,-9.285,-527.052,-839.024,0.000122056
39.36,-9.365,-530.502,-909.084,0.000119923
39.44,-9.445,-500.451,-958.738,0.000126634
39.52,-9.525,-459.149,-989.303,0.000137931
39.6,-9.605,-428.797,-1009.45,0.00014733
39.68,-9.685,-424.34,-1030.44,0.000147596
39.76,-9.765,-455.102,-1063.49,0.000135258
39.84,-9.845,-527.864,-1119.32,0.000113638
39.92,-9.925,-645.138,-1207.58,9.00844e-05
