t,E_dc,I,C_l,C_r
3.12,-6.88,1.60614e-05,3.22405e-05,3.3883e-05
3.2,-6.8,1.55885e-05,3.31564e-05,3.47472e-05
3.28,-6.72,1.65444e-05,3.43907e-05,3.60689e-05
3.36,-6.64,1.92645e-05,3.64555e-05,3.83956e-05
3.44,-6.56,2.37612e-05,3.97591e-05,4.2139e-05
3.52,-6.48,2.96741e-05,4.45255e-05,4.74912e-05
3.6,-6.4,3.61481e-05,5.06861e-05,5.43023e-05
3.68,-6.32,4.18165e-05,5.77652e-05,6.19627e-05
3.76,-6.24,4.51869e-05,6.48887e-05,6.94475e-05
3.84,-6.16,4.54353e-05,7.10526e-05,7.56623e-05
3.92,-6.08,4.30882e-05,7.55977e-05,7.99911e-05
4,-6,3.99345e-05,7.85919e-05,8.26752e-05
4.08,-5.92,3.81972e-05,8.08436e-05,8.47451e-05
4.16,-5.84,3.96734e-05,8.35871e-05,8.76179e-05
4.24,-5.76,4.53668e-05,8.81071e-05,9.26829e-05
4.32,-5.68,5.54818e-05,9.54774e-05,0.00010104
4.4,-5.6,6.93593e-05,0.000106367,0.0001133
4.48,-5.52,8.51908e-05,0.000120791,0.00012931
4.56,-5.44,9.98624e-05,0.000137819,0.000147834
4.64,-5.36,0.000109637,0.000155488,0.000166537
4.72,-5.28,0.00011195,0.000171316,0.000182661
4.8,-5.2,0.000107301,0.000183396,0.000194327
4.88,-5.12,9.95307e-05,0.000191464,0.000201638
4.96,-5.04,9.40666e-05,0.00019715,0.000206765
5.04,-4.96,9.56726e-05,0.000203337,0.000213072
5.12,-4.88,0.000107255,0.000213216,0.000224052
5.2,-4.8,0.000129741,0.000229576,0.000242598
5.28,-4.72,0.000162024,0.00025432,0.000270524
5.36,-4.64,0.000200356,0.000287904,0.000307934
5.44,-4.56,0.000237757,0.000328601,0.00035243
5.52,-4.48,0.000265099,0.000372112,0.000398799
5.6,-4.4,0.000275003,0.00041243,0.000440268
5.68,-4.32,0.000266793,0.000444307,0.000471462
5.76,-4.24,0.000248316,0.000466069,0.000491444
5.84,-4.16,0.000232538,0.000480766,0.000504548
5.92,-4.08,0.000231875,0.000494993,0.000518623
6,-4,0.00025454,0.00051659,0.000542353
6.08,-3.92,0.00030385,0.000552726,0.000583268
6.16,-3.84,0.000378267,0.000608645,0.000646502
6.24,-3.76,0.000470194,0.000686389,0.000733399
6.32,-3.68,0.000564238,0.000783045,0.000839568
6.4,-3.6,0.000638595,0.000889411,0.000953648
6.48,-3.52,0.000673138,0.000991279,0.00105936
6.56,-3.44,0.000661794,0.00107474,0.00114204
6.64,-3.36,0.000619511,0.0011333,0.00119659
6.72,-3.28,0.000576509,0.00117198,0.00123097
6.8,-3.2,0.000564568,0.00120548,0.00126311
6.88,-3.12,0.00060643,0.00125284,0.00131434
6.96,-3.04,0.00071281,0.00133227,0.00140405
7.04,-2.96,0.00088265,0.0014579,0.00154634
7.12,-2.88,0.00110099,0.00163679,0.00174693
7.2,-2.8,0.00133443,0.00186484,0.00199851
7.28,-2.72,0.00153194,0.0021229,0.00227695
7.36,-2.64,0.00164082,0.00237809,0.00254396
7.44,-2.56,0.00163632,0.00259467,0.00276104
7.52,-2.48,0.00154384,0.00275148,0.00290921
7.6,-2.4,0.00143179,0.00285448,0.00300112
7.68,-2.32,0.00137997,0.00293547,0.00307658
7.76,-2.24,0.00145013,0.0030399,0.00318735
7.84,-2.16,0.00167491,0.00321367,0.00338275
7.92,-2.08,0.00205806,0.00349408,0.00370069
8,-2,0.00257121,0.00390288,0.00416042
8.08,-1.92,0.00314315,0.00443689,0.00475202
8.16,-1.84,0.00365667,0.0050577,0.00542561
8.24,-1.76,0.00397847,0.00569083,0.00609321
8.32,-1.68,0.00402702,0.00624709,0.00665675
8.4,-1.6,0.00383629,0.00666351,0.00705584
8.48,-1.52,0.00355567,0.0069392,0.00730398
8.56,-1.44,0.00338119,0.00713991,0.0074866
8.64,-1.36,0.00347712,0.00737228,0.0077271
8.72,-1.28,0.0039388,0.00775028,0.00814941
8.8,-1.2,0.00479035,0.00837085,0.0088534
8.88,-1.12,0.00598083,0.00929665,0.00989745
8.96,-1.04,0.00736087,0.010535,0.0112749
9.04,-0.96,0.00866667,0.0120121,0.0128861
9.12,-0.88,0.00957157,0.0135633,0.0145337
9.2,-0.8,0.00983552,0.0149724,0.0159757
9.28,-0.72,0.00947414,0.016064,0.017036
9.36,-0.64,0.00879887,0.0167995,0.0177057
9.44,-0.56,0.00827788,0.0173064,0.0181594
9.52,-0.48,0.0083375,0.0178286,0.0186845
9.6,-0.4,0.00924644,0.0186442,0.0195872
9.68,-0.32,0.0110979,0.0199998,0.0211248
9.76,-0.24,0.0138075,0.022067,0.0234625
9.84,-0.16,0.0170668,0.024895,0.026621
9.92,-0.08,0.0202944,0.0283493,0.0304091
10,1.63425e-13,0.0227173,0.0320762,0.0343951
10.08,0.08,0.0236854,0.0355688,0.0380026
10.16,0.16,0.0230888,0.0383674,0.0407551
10.24,0.24,0.0215368,0.0402982,0.0425359
10.32,0.32,0.0201039,0.0415853,0.0436775
10.4,0.4,0.0198575,0.0427654,0.0448266
10.48,0.48,0.0215235,0.0444968,0.0467183
10.56,0.56,0.0254016,0.0473886,0.0499956
10.64,0.64,0.0313665,0.0518861,0.0550967
10.72,0.72,0.0387879,0.058164,0.0621389
10.8,0.8,0.0464139,0.0659904,0.0707686
10.88,0.88,0.0524964,0.0746292,0.080071
10.96,0.96,0.0554221,0.0829463,0.0887368
11.04,1.04,0.0546586,0.0898197,0.0955733
11.12,1.12,0.0512971,0.0946899,0.100121
11.2,1.2,0.0476547,0.0978874,0.102948
11.28,1.28,0.0462432,0.100521,0.105426
11.36,1.36,0.048899,0.104066,0.10923
11.44,1.44,0.0564639,0.109944,0.11588
11.52,1.52,0.0687669,0.119226,0.126444
11.6,1.6,0.0845136,0.132385,0.141281
11.68,1.68,0.101091,0.149025,0.159737
11.76,1.76,0.114813,0.167669,0.179948
11.84,1.84,0.122136,0.18596,0.199155
11.92,1.92,0.121561,0.201443,0.2147
12,2,0.114855,0.212693,0.225312
12.08,2.08,0.106508,0.220065,0.231817
12.16,2.16,0.101789,0.225609,0.236847
12.24,2.24,0.104817,0.232299,0.243843
12.32,2.32,0.117601,0.243112,0.256029
12.4,2.4,0.139862,0.260301,0.275672
12.48,2.48,0.168932,0.284857,0.30352
12.56,2.56,0.199673,0.31601,0.338283
12.64,2.64,0.225206,0.35098,0.376412
12.72,2.72,0.239178,0.38544,0.4128
12.8,2.8,0.238849,0.414944,0.442583
12.88,2.88,0.226912,0.436765,0.463259
12.96,2.96,0.210658,0.451136,0.475873
13.04,3.04,0.199051,0.461213,0.48464
13.12,3.12,0.1995,0.471922,0.495391
13.2,3.2,0.215776,0.488351,0.513718
13.28,3.28,0.247258,0.514312,0.54345
13.36,3.36,0.288952,0.551268,0.585562
13.44,3.44,0.332178,0.597666,0.637538
13.52,3.52,0.366661,0.64898,0.693593
13.6,3.6,0.384166,0.698881,0.746264
13.68,3.68,0.381971,0.741386,0.789058
13.76,3.76,0.364033,0.773018,0.818866
13.84,3.84,0.339408,0.793982,0.836987
13.92,3.92,0.31909,0.808007,0.848558
14,4,0.312529,0.821081,0.860827
14.08,4.08,0.324752,0.839553,0.880866
14.16,4.16,0.354777,0.86813,0.91337
14.24,4.24,0.395722,0.908331,0.959091
14.32,4.32,0.436797,0.95787,1.01441
14.4,4.4,0.46704,1.01135,1.07244
14.48,4.48,0.47939,1.06216,1.12551
14.56,4.56,0.472884,1.10482,1.16785
14.64,4.64,0.452108,1.13653,1.1972
14.72,4.72,0.425074,1.1577,1.215
14.8,4.8,0.400929,1.17151,1.22569
14.88,4.88,0.387706,1.18301,1.23544
14.96,4.96,0.389985,1.19764,1.25038
15.04,5.04,0.407073,1.2195,1.27459
15.12,5.12,0.432935,1.24991,1.30865
15.2,5.2,0.45851,1.28688,1.34935
15.28,5.28,0.475523,1.32612,1.39122
15.36,5.36,0.479593,1.3628,1.42878
15.44,5.44,0.470955,1.39331,1.45836
15.52,5.52,0.453161,1.41604,1.47884
15.6,5.6,0.431336,1.43139,1.49132
15.68,5.68,0.410967,1.44137,1.49854
15.76,5.76,0.396941,1.44902,1.50427
15.84,5.84,0.392309,1.45775,1.51232
15.92,5.92,0.396991,1.47021,1.52539
16,6,0.407482,1.48742,1.54404
16.08,6.08,0.418319,1.50834,1.56648
16.16,6.16,0.424612,1.53051,1.58955
16.24,6.24,0.423931,1.55122,1.61021
16.32,6.32,0.416522,1.56852,1.62651
16.4,6.4,0.404341,1.58155,1.63789
16.48,6.48,0.390008,1.59054,1.64491
16.56,6.56,0.376223,1.59645,1.64892
16.64,6.64,0.365424,1.60077,1.65174
16.72,6.72,0.359282,1.60522,1.65529
16.8,6.8,0.358016,1.61123,1.66107
16.88,6.88,0.360099,1.61946,1.66951
16.96,6.96,0.362871,1.62955,1.6799
17.04,7.04,0.363831,1.64037,1.69076
17.12,7.12,0.361656,1.65061,1.70062
17.2,7.2,0.356362,1.65928,1.7085
17.28,7.28,0.348817,1.66597,1.71409
17.36,7.36,0.340203,1.6707,1.71761
17.44,7.44,0.33173,1.67389,1.71962
17.52,7.52,0.324507,1.67619,1.72091
17.6,7.6,0.319358,1.67836,1.72235
17.68,7.68,0.316519,1.6811,1.72464
17.76,7.76,0.315437,1.68479,1.7281
17.84,7.84,0.314967,1.68934,1.73249
17.92,7.92,0.313931,1.69431,1.73721
18,8,0.311632,1.69911,1.74159
18.08,8.08,0.307984,1.70328,1.74516
18.16,8.16,0.303322,1.70658,1.74776
18.24,8.24,0.298146,1.70899,1.74942
18.32,8.32,0.292979,1.71068,1.75039
18.4,8.4,0.28831,1.71192,1.75097
18.48,8.48,0.284524,1.71301,1.75153
18.56,8.56,0.281785,1.71429,1.7524
18.64,8.64,0.279922,1.71596,1.75375
18.72,8.72,0.278475,1.71801,1.75552
18.8,8.8,0.276915,1.72029,1.75749
18.88,8.88,0.274887,1.72255,1.75937
18.96,8.96,0.272299,1.72456,1.76094
19.04,9.04,0.269266,1.7262,1.7621
19.12,9.12,0.265991,1.72746,1.76287
19.2,9.2,0.262698,1.72839,1.76333
19.28,9.28,0.259602,1.72908,1.76359
19.36,9.36,0.256882,1.72968,1.76381
19.44,9.44,0.254634,1.73033,1.76413
19.52,9.52,0.252817,1.73113,1.76464
19.6,9.6,0.251253,1.73211,1.76534
19.68,9.68,0.249711,1.7332,1.76615
19.76,9.76,0.248012,1.73431,1.76694
19.84,9.84,0.246089,1.73532,1.76761
19.92,9.92,0.243973,1.73619,1.76813
20,10,0.241744,1.73688,1.76848
20.08,9.92,0.237865,1.73687,1.76804
20.16,9.84,0.23483,1.73658,1.76744
20.24,9.76,0.232031,1.73614,1.76672
20.32,9.68,0.229528,1.73562,1.76595
20.4,9.6,0.227416,1.73513,1.76525
20.48,9.52,0.225703,1.73478,1.76471
20.56,9.44,0.224261,1.73459,1.76436
20.64,9.36,0.222869,1.73454,1.76413
20.72,9.28,0.221301,1.73451,1.76391
20.8,9.2,0.2194,1.73437,1.76355
20.88,9.12,0.217095,1.734,1.76292
20.96,9.04,0.214404,1.7333,1.76193
21.04,8.96,0.211441,1.73224,1.76055
21.12,8.88,0.208442,1.73085,1.75884
21.2,8.8,0.205752,1.72927,1.75698
21.28,8.72,0.203707,1.72773,1.75522
21.36,8.64,0.202445,1.72645,1.75382
21.44,8.56,0.201773,1.72557,1.75287
21.52,8.48,0.201231,1.72505,1.75228
21.6,8.4,0.200296,1.72465,1.75177
21.68,8.32,0.198569,1.72408,1.751
21.76,8.24,0.195846,1.72305,1.74964
21.84,8.16,0.19212,1.7213,1.74746
21.92,8.08,0.187604,1.71872,1.74434
22,8,0.182787,1.71534,1.74038
22.08,7.92,0.178438,1.71143,1.73594
22.16,7.84,0.175387,1.70749,1.73163
22.24,7.76,0.174101,1.70407,1.72805
22.32,7.68,0.174307,1.70154,1.72557
22.4,7.6,0.17504,1.6999,1.72403
22.48,7.52,0.175073,1.6987,1.72285
22.56,7.44,0.173394,1.69728,1.72123
22.64,7.36,0.169431,1.69493,1.71837
22.72,7.28,0.163077,1.69104,1.71367
22.8,7.2,0.154723,1.68527,1.70681
22.88,7.12,0.145382,1.67761,1.69794
22.96,7.04,0.136722,1.6686,1.68776
23.04,6.96,0.130676,1.65926,1.6776
23.12,6.88,0.128529,1.6509,1.66893
23.2,6.8,0.130014,1.64448,1.6627
23.28,6.72,0.133207,1.64017,1.65881
23.36,6.64,0.135377,1.63716,1.65611
23.44,6.56,0.134095,1.63402,1.65281
23.52,6.48,0.12788,1.62914,1.64711
23.6,6.4,0.116345,1.62112,1.63756
23.68,6.32,0.100233,1.6091,1.62337
23.76,6.24,0.0816283,1.59299,1.60472
23.84,6.16,0.064,1.57378,1.58307
23.92,6.08,0.051451,1.55357,1.56108
24,6,0.0469254,1.53508,1.5419
24.08,5.92,0.0503496,1.52054,1.52775
24.16,5.84,0.0582199,1.51057,1.51882
24.24,5.76,0.0650775,1.50385,1.51303
24.32,5.68,0.0657384,1.49759,1.50689
24.4,5.6,0.0568614,1.48855,1.49668
24.48,5.52,0.0374861,1.47383,1.47939
24.56,5.44,0.00914202,1.45166,1.45339
24.64,5.36,-0.0239896,1.42184,1.41909
24.72,5.28,-0.0553012,1.38628,1.37927
24.8,5.2,-0.0773776,1.34889,1.33884
24.88,5.12,-0.0850935,1.31455,1.30338
24.96,5.04,-0.0784609,1.28724,1.27688
25.04,4.96,-0.0630993,1.26832,1.25996
25.12,4.88,-0.0479774,1.25589,1.24953
25.2,4.8,-0.0419622,1.2455,1.24
25.28,4.72,-0.0510048,1.23174,1.22513
25.36,4.64,-0.0767387,1.20982,1.19994
25.44,4.56,-0.116131,1.17691,1.16198
25.52,4.48,-0.161767,1.13308,1.11232
25.6,4.4,-0.20326,1.08166,1.05565
25.68,4.32,-0.230486,1.02862,0.999226
25.76,4.24,-0.237679,0.980657,0.950422
25.84,4.16,-0.225927,0.942774,0.914058
25.92,4.08,-0.202595,0.91652,0.890754
26,4,-0.178498,0.899596,0.876887
26.08,3.92,-0.164364,0.886725,0.865877
26.16,3.84,-0.167614,0.871362,0.850268
26.24,3.76,-0.190135,0.847734,0.824058
26.32,3.68,-0.227528,0.812675,0.784646
26.4,3.6,-0.270191,0.766767,0.733822
26.48,3.52,-0.306441,0.714282,0.677272
26.56,3.44,-0.326913,0.661701,0.622542
26.64,3.36,-0.327961,0.615333,0.576287
26.72,3.28,-0.312185,0.579246,0.542202
26.8,3.2,-0.286563,0.554331,0.520358
26.88,3.12,-0.260008,0.538452,0.507632
26.96,3.04,-0.241171,0.527229,0.498691
27.04,2.96,-0.236254,0.515252,0.48744
27.12,2.88,-0.246924,0.497693,0.468869
27.2,2.8,-0.269334,0.471955,0.440824
27.28,2.72,-0.295368,0.438638,0.404836
27.36,2.64,-0.316019,0.401221,0.365385
27.44,2.56,-0.325128,0.36449,0.327899
27.52,2.48,-0.321209,0.332634,0.296676
27.6,2.4,-0.306743,0.308024,0.273783
27.68,2.32,-0.286348,0.290978,0.259039
27.76,2.24,-0.265305,0.280096,0.250502
27.84,2.16,-0.248636,0.272759,0.245044
27.92,2.08,-0.240117,0.265737,0.239047
28,2,-0.241012,0.256054,0.229401
28.08,1.92,-0.249233,0.241997,0.214615
28.16,1.84,-0.260021,0.223778,0.195404
28.24,1.76,-0.268137,0.203323,0.174242
28.32,1.68,-0.270173,0.183281,0.154119
28.4,1.6,-0.265447,0.165895,0.137334
28.48,1.52,-0.255367,0.15238,0.124946
28.56,1.44,-0.242295,0.142885,0.116859
28.64,1.36,-0.22879,0.13673,0.112145
28.72,1.28,-0.217263,0.132666,0.109319
28.8,1.2,-0.209625,0.129126,0.106626
28.88,1.12,-0.206698,0.124603,0.102473
28.96,1.04,-0.207693,0.118132,0.0959734
29.04,0.96,-0.210407,0.109667,0.0873029
29.12,0.88,-0.212268,0.100038,0.0775511
29.2,0.8,-0.211523,0.0904813,0.068129
29.28,0.72,-0.207738,0.0820767,0.0601568
29.36,0.64,-0.201503,0.0754307,0.054179
29.44,0.56,-0.193863,0.070652,0.0502005
29.52,0.48,-0.185944,0.067472,0.0478439
29.6,0.4,-0.178807,0.065366,0.0464829
29.68,0.32,-0.173331,0.0636564,0.0453544
29.76,0.24,-0.169982,0.0616561,0.0437244
29.84,0.16,-0.168547,0.0588769,0.0411235
29.92,0.08,-0.168139,0.0552159,0.0375357
30,1.68399e-12,-0.16761,0.0509759,0.0333775
30.08,-0.08,-0.166106,0.0466808,0.029258
30.16,-0.16,-0.163343,0.0428217,0.025696
30.24,-0.24,-0.15952,0.0396956,0.0229684
30.32,-0.32,-0.155063,0.0373803,0.0211111
30.4,-0.4,-0.150447,0.0357846,0.0199874
30.48,-0.48,-0.146121,0.034703,0.0193489
30.56,-0.56,-0.14247,0.0338585,0.0188812
30.64,-0.64,-0.139735,0.0329556,0.0182653
30.72,-0.72,-0.137886,0.0317634,0.0172716
30.8,-0.8,-0.136597,0.030201,0.0158506
30.88,-0.88,-0.135388,0.0283641,0.0141453
30.96,-0.96,-0.133857,0.026462,0.0124048
31.04,-1.04,-0.131836,0.0247097,0.0108607
31.12,-1.12,-0.129377,0.0232488,0.00964979
31.2,-1.2,-0.126644,0.0221284,0.00880497
31.28,-1.28,-0.123831,0.0213223,0.00828138
31.36,-1.36,-0.121127,0.0207535,0.00798408
31.44,-1.44,-0.118695,0.0203119,0.00778726
31.52,-1.52,-0.116651,0.0198748,0.00755662
31.6,-1.6,-0.115009,0.0193374,0.00718575
31.68,-1.68,-0.113657,0.0186508,0.00663619
31.76,-1.76,-0.112401,0.01784,0.00595168
31.84,-1.84,-0.11106,0.0169845,0.00522987
31.92,-1.92,-0.109543,0.0161759,0.00457133
32,-2,-0.107854,0.0154801,0.00404174
32.08,-2.08,-0.106053,0.0149248,0.0036629
32.16,-2.16,-0.104219,0.014505,0.00342207
32.24,-2.24,-0.10243,0.0141925,0.00328393
32.32,-2.32,-0.100755,0.0139447,0.00319902
32.4,-2.4,-0.0992462,0.0137114,0.003112
32.48,-2.48,-0.0979195,0.0134466,0.00297526
32.56,-2.56,-0.0967393,0.0131243,0.0027659
32.64,-2.64,-0.0956301,0.0127481,0.00249491
32.72,-2.72,-0.0945128,0.012347,0.00219916
32.8,-2.8,-0.0933403,0.011959,0.00192123
32.88,-2.88,-0.0921064,0.011614,0.00169181
32.96,-2.96,-0.0908323,0.0113267,0.00152349
33.04,-3.04,-0.089549,0.0110975,0.00141368
33.12,-3.12,-0.0882882,0.0109167,0.0013496
33.2,-3.2,-0.0870786,0.0107677,0.00131206
33.28,-3.28,-0.0859435,0.0106305,0.0012786
33.36,-3.36,-0.084893,0.0104854,0.00122848
33.44,-3.44,-0.083917,0.0103193,0.00114961
33.52,-3.52,-0.0829867,0.0101311,0.00104347
33.6,-3.6,-0.0820684,0.00993065,0.000923416
33.68,-3.68,-0.0811392,0.00973338,0.000807071
33.76,-3.76,-0.0801927,0.00955259,0.000708402
33.84,-3.84,-0.0792357,0.00939568,0.000634154
33.92,-3.92,-0.0782801,0.00926391,0.000584437
34,-4,-0.0773388,0.00915405,0.000554793
34.08,-4.08,-0.0764235,0.00905989,0.000537863
34.16,-4.16,-0.0755442,0.00897337,0.000524638
34.24,-4.24,-0.0747063,0.00888622,0.000506278
34.32,-4.32,-0.0739075,0.00879231,0.000476842
34.4,-4.4,-0.0731371,0.00868996,0.000435663
34.48,-4.48,-0.072381,0.0085824,0.000387337
34.56,-4.56,-0.0716284,0.00847564,0.000338982
34.64,-4.64,-0.0708751,0.0083755,0.00029682
34.72,-4.72,-0.0701227,0.00828556,0.000264271
34.8,-4.8,-0.0693757,0.0082068,0.000241904
34.88,-4.88,-0.0686392,0.00813826,0.000228241
34.96,-4.96,-0.0679179,0.0080776,0.000220499
35.04,-5.04,-0.0672161,0.00802165,0.000215102
35.12,-5.12,-0.0665363,0.00796698,0.000208346
35.2,-5.2,-0.0658782,0.00791079,0.000197445
35.28,-5.28,-0.0652379,0.00785194,0.000181614
35.36,-5.36,-0.0646098,0.00779132,0.000162318
35.44,-5.44,-0.0639887,0.00773125,0.00014236
35.52,-5.52,-0.0633722,0.00767419,0.000124454
35.6,-5.6,-0.0627604,0.00762183,0.000110267
35.68,-5.68,-0.062155,0.00757477,0.000100265
35.76,-5.76,-0.0615578,0.00753278,9.39983e-05
35.84,-5.84,-0.0609707,0.00749498,9.04286e-05
35.92,-5.92,-0.0603955,0.00746014,8.81518e-05
36,-6,-0.0598333,0.00742686,8.56379e-05
36.08,-6.08,-0.059284,0.00739387,8.16274e-05
36.16,-6.16,-0.0587465,0.00736055,7.55945e-05
36.24,-6.24,-0.0582184,0.00732707,6.79521e-05
36.32,-6.32,-0.0576972,0.00729428,5.97723e-05
36.4,-6.4,-0.0571818,0.0072632,5.22138e-05
36.48,-6.48,-0.0566718,0.00723462,4.60662e-05
36.56,-6.56,-0.0561678,0.00720887,4.16195e-05
36.64,-6.64,-0.0556705,0.00718589,3.87599e-05
36.72,-6.72,-0.0551805,0.0071654,3.71083e-05
36.8,-6.8,-0.0546986,0.0071469,3.61181e-05
36.88,-6.88,-0.0542251,0.00712981,3.51658e-05
36.96,-6.96,-0.0537602,0.00711361,3.36967e-05
37.04,-7.04,-0.0533033,0.00709794,3.14177e-05
37.12,-7.12,-0.0528536,0.00708281,2.84158e-05
37.2,-7.2,-0.0524098,0.00706852,2.50872e-05
37.28,-7.28,-0.0519715,0.00705548,2.19163e-05
37.36,-7.36,-0.0515382,0.00704404,1.92673e-05
37.44,-7.44,-0.0511102,0.00703435,1.73017e-05
37.52,-7.52,-0.0506875,0.00702645,1.60042e-05
37.6,-7.6,-0.0502705,0.00702021,1.524e-05
37.68,-7.68,-0.0498594,0.00701545,1.47985e-05
37.76,-7.76,-0.0494543,0.00701194,1.44286e-05
37.84,-7.84,-0.0490553,0.00700944,1.38913e-05
37.92,-7.92,-0.0486622,0.00700779,1.30376e-05
38,-8,-0.0482745,0.00700695,1.18683e-05
38.08,-8.08,-0.0478918,0.00700701,1.05238e-05
38.16,-8.16,-0.0475137,0.00700815,9.20197e-06
38.24,-8.24,-0.0471399,0.00701051,8.067e-06
38.32,-8.32,-0.0467706,0.00701418,7.20302e-06
38.4,-8.4,-0.0464058,0.00701916,6.61768e-06
38.48,-8.48,-0.0460454,0.00702541,6.26491e-06
38.56,-8.56,-0.0456895,0.00703288,6.06453e-06
38.64,-8.64,-0.0453382,0.00704145,5.91631e-06
38.72,-8.72,-0.0449915,0.00705104,5.71934e-06
38.8,-8.8,-0.0446493,0.00706155,5.40207e-06
38.88,-8.88,-0.0443113,0.00707297,4.95053e-06
38.96,-8.96,-0.0439774,0.00708532,4.41152e-06
39.04,-9.04,-0.0436473,0.00709866,3.8641e-06
39.12,-9.12,-0.043321,0.00711304,3.38063e-06
39.2,-9.2,-0.0429983,0.00712852,3.003e-06
39.28,-9.28,-0.0426793,0.00714509,2.74045e-06
39.36,-9.36,-0.0423639,0.00716275,2.57825e-06
39.44,-9.44,-0.0420521,0.00718146,2.48623e-06
39.52,-9.52,-0.0417439,0.00720119,2.42483e-06
39.6,-9.6,-0.0414394,0.00722189,2.35206e-06
39.68,-9.68,-0.0411383,0.00724352,2.23497e-06
39.76,-9.76,-0.0408407,0.00726607,2.0621e-06
39.84,-9.84,-0.0405464,0.00728954,1.8477e-06
39.92,-9.92,-0.0402553,0.00731394,1.62252e-06
