x,a,b
2.22556,0.248889,0.751111
2.25564,0.252149,0.747851
2.28571,0.255406,0.744594
2.31579,0.258658,0.741342
2.34586,0.261906,0.738094
2.37594,0.265151,0.734849
2.40602,0.26839,0.73161
2.43609,0.271626,0.728374
2.46617,0.274857,0.725143
2.49624,0.278084,0.721916
2.52632,0.281307,0.718693
2.55639,0.284525,0.715475
2.58647,0.287738,0.712262
2.61654,0.290947,0.709053
2.64662,0.294152,0.705848
2.67669,0.297352,0.702648
2.70677,0.300547,0.699453
2.73684,0.303737,0.696263
2.76692,0.306923,0.693077
2.79699,0.310104,0.689896
2.82707,0.31328,0.68672
2.85714,0.316451,0.683549
2.88722,0.319617,0.680383
2.91729,0.322779,0.677221
2.94737,0.325935,0.674065
2.97744,0.329086,0.670914
3.00752,0.332233,0.667767
3.03759,0.335374,0.664626
3.06767,0.33851,0.66149
3.09774,0.34164,0.65836
3.12782,0.344766,0.655234
3.15789,0.347886,0.652114
3.18797,0.351001,0.648999
3.21805,0.35411,0.64589
3.24812,0.357214,0.642786
3.2782,0.360313,0.639687
3.30827,0.363406,0.636594
3.33835,0.366494,0.633506
3.36842,0.369576,0.630424
3.3985,0.372653,0.627347
3.42857,0.375724,0.624276
3.45865,0.378789,0.621211
3.48872,0.381849,0.618151
3.5188,0.384903,0.615097
3.54887,0.387951,0.612049
3.57895,0.390994,0.609006
3.60902,0.394031,0.605969
3.6391,0.397061,0.602939
3.66917,0.400086,0.599914
3.69925,0.403105,0.596895
3.72932,0.406119,0.593881
3.7594,0.409126,0.590874
3.78947,0.412127,0.587873
3.81955,0.415122,0.584878
3.84962,0.418111,0.581889
3.8797,0.421094,0.578906
3.90977,0.424071,0.575929
3.93985,0.427042,0.572958
3.96992,0.430006,0.569994
4,0.432965,0.567035
4.03008,0.435917,0.564083
4.06015,0.438862,0.561138
4.09023,0.441802,0.558198
4.1203,0.444735,0.555265
4.15038,0.447662,0.552338
4.18045,0.450583,0.549417
4.21053,0.453497,0.546503
4.2406,0.456405,0.543595
4.27068,0.459306,0.540694
4.30075,0.462201,0.537799
4.33083,0.465089,0.534911
4.3609,0.467971,0.532029
4.39098,0.470846,0.529154
4.42105,0.473715,0.526285
4.45113,0.476577,0.523423
4.4812,0.479433,0.520567
4.51128,0.482282,0.517718
4.54135,0.485124,0.514876
4.57143,0.48796,0.51204
4.6015,0.490789,0.509211
4.63158,0.493612,0.506388
4.66165,0.496427,0.503573
4.69173,0.499236,0.500764
4.7218,0.502038,0.497962
4.75188,0.504834,0.495166
4.78195,0.507622,0.492378
4.81203,0.510404,0.489596
4.84211,0.513179,0.486821
4.87218,0.515947,0.484053
4.90226,0.518708,0.481292
4.93233,0.521463,0.478537
4.96241,0.52421,0.47579
4.99248,0.526951,0.473049
5.02256,0.529685,0.470315
5.05263,0.532411,0.467589
5.08271,0.535131,0.464869
5.11278,0.537844,0.462156
5.14286,0.54055,0.45945
5.17293,0.543249,0.456751
5.20301,0.545941,0.454059
5.23308,0.548626,0.451374
5.26316,0.551304,0.448696
5.29323,0.553975,0.446025
5.32331,0.556639,0.443361
5.35338,0.559296,0.440704
5.38346,0.561946,0.438054
5.41353,0.564589,0.435411
5.44361,0.567225,0.432775
5.47368,0.569854,0.430146
5.50376,0.572476,0.427524
5.53383,0.57509,0.42491
5.56391,0.577698,0.422302
5.59398,0.580298,0.419702
5.62406,0.582892,0.417108
5.65414,0.585478,0.414522
5.68421,0.588057,0.411943
5.71429,0.590629,0.409371
5.74436,0.593194,0.406806
5.77444,0.595752,0.404248
5.80451,0.598303,0.401697
5.83459,0.600847,0.399153
5.86466,0.603383,0.396617
5.89474,0.605913,0.394087
5.92481,0.608435,0.391565
5.95489,0.61095,0.38905
5.98496,0.613458,0.386542
6.01504,0.615959,0.384041
6.04511,0.618453,0.381547
6.07519,0.62094,0.37906
6.10526,0.62342,0.37658
6.13534,0.625892,0.374108
6.16541,0.628358,0.371642
6.19549,0.630816,0.369184
6.22556,0.633267,0.366733
6.25564,0.635712,0.364288
6.28571,0.638149,0.361851
6.31579,0.640579,0.359421
6.34586,0.643002,0.356998
6.37594,0.645418,0.354582
6.40602,0.647826,0.352174
6.43609,0.650228,0.349772
6.46617,0.652623,0.347377
6.49624,0.655011,0.344989
6.52632,0.657391,0.342609
6.55639,0.659765,0.340235
6.58647,0.662132,0.337868
6.61654,0.664491,0.335509
6.64662,0.666844,0.333156
6.67669,0.669189,0.330811
6.70677,0.671528,0.328472
6.73684,0.67386,0.32614
6.76692,0.676185,0.323815
6.79699,0.678502,0.321498
6.82707,0.680813,0.319187
6.85714,0.683117,0.316883
6.88722,0.685414,0.314586
6.91729,0.687705,0.312295
6.94737,0.689988,0.310012
6.97744,0.692264,0.307736
7.00752,0.694534,0.305466
7.03759,0.696797,0.303203
7.06767,0.699053,0.300947
7.09774,0.701302,0.298698
7.12782,0.703545,0.296455
7.15789,0.70578,0.29422
7.18797,0.708009,0.291991
7.21805,0.710232,0.289768
7.24812,0.712447,0.287553
7.2782,0.714656,0.285344
7.30827,0.716858,0.283142
7.33835,0.719054,0.280946
7.36842,0.721243,0.278757
7.3985,0.723425,0.276575
7.42857,0.725601,0.274399
7.45865,0.72777,0.27223
7.48872,0.729932,0.270068
7.5188,0.732088,0.267912
7.54887,0.734238,0.265762
7.57895,0.736381,0.263619
7.60902,0.738518,0.261482
7.6391,0.740648,0.259352
7.66917,0.742772,0.257228
7.69925,0.744889,0.255111
7.72932,0.747,0.253
7.7594,0.749105,0.250895
7.78947,0.751204,0.248796
7.81955,0.753296,0.246704
7.84962,0.755382,0.244618
7.8797,0.757462,0.242538
7.90977,0.759535,0.240465
7.93985,0.761602,0.238398
7.96992,0.763664,0.236336
8,0.765719,0.234281
8.03008,0.767768,0.232232
8.06015,0.769811,0.230189
8.09023,0.771848,0.228152
8.1203,0.773879,0.226121
8.15038,0.775903,0.224097
8.18045,0.777922,0.222078
8.21053,0.779936,0.220064
8.2406,0.781943,0.218057
8.27068,0.783944,0.216056
8.30075,0.78594,0.21406
8.33083,0.78793,0.21207
8.3609,0.789914,0.210086
8.39098,0.791892,0.208108
8.42105,0.793864,0.206136
8.45113,0.795831,0.204169
8.4812,0.797793,0.202207
8.51128,0.799749,0.200251
8.54135,0.801699,0.198301
8.57143,0.803644,0.196356
8.6015,0.805583,0.194417
8.63158,0.807517,0.192483
8.66165,0.809445,0.190555
8.69173,0.811368,0.188632
8.7218,0.813286,0.186714
8.75188,0.815198,0.184802
8.78195,0.817105,0.182895
8.81203,0.819007,0.180993
8.84211,0.820904,0.179096
8.87218,0.822795,0.177205
8.90226,0.824682,0.175318
8.93233,0.826563,0.173437
8.96241,0.828439,0.171561
8.99248,0.830311,0.169689
9.02256,0.832177,0.167823
9.05263,0.834039,0.165961
9.08271,0.835895,0.164105
9.11278,0.837747,0.162253
9.14286,0.839594,0.160406
9.17293,0.841436,0.158564
9.20301,0.843274,0.156726
9.23308,0.845106,0.154894
9.26316,0.846935,0.153065
9.29323,0.848758,0.151242
9.32331,0.850577,0.149423
9.35338,0.852392,0.147608
9.38346,0.854202,0.145798
9.41353,0.856008,0.143992
9.44361,0.857809,0.142191
9.47368,0.859606,0.140394
9.50376,0.861399,0.138601
9.53383,0.863187,0.136813
9.56391,0.864971,0.135029
9.59398,0.866751,0.133249
9.62406,0.868527,0.131473
9.65414,0.870299,0.129701
9.68421,0.872067,0.127933
9.71429,0.873831,0.126169
9.74436,0.875591,0.124409
9.77444,0.877347,0.122653
9.80451,0.879099,0.120901
9.83459,0.880848,0.119152
9.86466,0.882593,0.117407
9.89474,0.884334,0.115666
9.92481,0.886071,0.113929
9.95489,0.887805,0.112195
9.98496,0.889535,0.110465
10.015,0.891262,0.108738
10.0451,0.892985,0.107015
10.0752,0.894705,0.105295
10.1053,0.896421,0.103579
10.1353,0.898134,0.101866
10.1654,0.899844,0.100156
10.1955,0.901551,0.098449
10.2256,0.903255,0.0967455
10.2556,0.904955,0.0950451
10.2857,0.906652,0.0933478
10.3158,0.908347,0.0916535
10.3459,0.910038,0.0899621
10.3759,0.911726,0.0882737
10.406,0.913412,0.0865882
10.4361,0.915095,0.0849055
10.4662,0.916774,0.0832255
10.4962,0.918452,0.0815483
10.5263,0.920126,0.0798737
10.5564,0.921798,0.0782018
10.5865,0.923468,0.0765324
10.6165,0.925134,0.0748656
10.6466,0.926799,0.0732012
10.6767,0.928461,0.0715392
10.7068,0.93012,0.0698796
10.7368,0.931778,0.0682223
10.7669,0.933433,0.0665672
10.797,0.935086,0.0649144
10.8271,0.936736,0.0632637
10.8571,0.938385,0.0616151
10.8872,0.940031,0.0599685
10.9173,0.941676,0.058324
10.9474,0.943319,0.0566814
10.9774,0.944959,0.0550407
11.0075,0.946598,0.0534018
11.0376,0.948235,0.0517648
11.0677,0.949871,0.0501294
11.0977,0.951504,0.0484957
11.1278,0.953136,0.0468637
11.1579,0.954767,0.0452332
11.188,0.956396,0.0436043
11.218,0.958023,0.0419768
11.2481,0.959649,0.0403507
11.2782,0.961274,0.038726
11.3083,0.962897,0.0371026
11.3383,0.96452,0.0354805
11.3684,0.96614,0.0338595
11.3985,0.96776,0.0322397
11.4286,0.969379,0.030621
11.4586,0.970997,0.0290033
11.4887,0.972613,0.0273866
11.5188,0.974229,0.0257708
11.5489,0.975844,0.0241559
11.5789,0.977458,0.0225418
11.609,0.979072,0.0209285
11.6391,0.980684,0.0193159
11.6692,0.982296,0.0177039
11.6992,0.983907,0.0160925
11.7293,0.985518,0.0144817
11.7594,0.987129,0.0128714
11.7895,0.988738,0.0112615
11.8195,0.990348,0.00965203
11.8496,0.991957,0.00804285
11.8797,0.993566,0.00643395
11.9098,0.995175,0.00482527
11.9398,0.996783,0.00321676
11.9699,0.998392,0.00160835
12,1,-1.38778e-16
